,Time (d),Biogas_meas_PCA (m3/d),Biogas_pred_PCA (m3/d)
313,493.75,14251.36638,14323.078
314,493.77083330000005,14287.85466,14369.919
315,493.7916667,14328.13352,14418.417
316,493.8125,14369.06744,14468.881
317,493.83333330000005,14410.8329,14518.031
318,493.8541667,14458.807530000002,14568.21
319,493.875,14508.237819999998,14627.221
320,493.89583330000005,14553.07714,14690.12
321,493.9166667,14605.59733,14749.822
322,493.9375,14660.69319,14820.198
323,493.95833330000005,14718.34161,14895.335
324,493.9791667,14773.10474,14975.285
325,494.0,14836.91225,15053.835
326,494.02083330000005,14897.41707,15144.736
327,494.0416667,14959.38404,15232.605
328,494.0625,15021.78066,15322.15
329,494.08333330000005,15085.65594,15411.786
330,494.1041667,15153.83054,15503.007
331,494.125,15216.27273,15599.865
332,494.14583330000005,15287.2859,15690.743
333,494.1666667,15349.42927,15791.754
334,494.1875,15419.58544,15881.444
335,494.20833330000005,15485.3153,15979.633
336,494.2291667,15551.08614,16072.091
337,494.25,15617.52995,16164.418
338,494.27083330000005,15681.90969,16257.15
339,494.2916667,15744.387519999998,16346.436
340,494.3125,15806.09722,16432.19
341,494.33333330000005,15867.11541,16514.906
342,494.3541667,15925.28514,16595.055
343,494.375,15981.671610000001,16669.062
344,494.39583330000005,16036.497209999998,16729.87
345,494.4166667,16089.460910000002,16773.443
346,494.4375,16140.87901,16805.268
347,494.45833330000005,16189.81515,16832.404
348,494.4791667,16236.9224,16859.95
349,494.5,16281.873659999997,16893.234
350,494.52083330000005,16322.744069999999,16932.102
351,494.5416667,16362.549599999998,16972.578
352,494.5625,16397.27265,17016.498
353,494.58333330000005,16431.500330000006,17058.814
354,494.6041667,16461.24509,17102.791
355,494.625,16487.523390000002,17141.346
356,494.64583330000005,16511.92415,17173.037
357,494.6666667,16533.833740000002,17198.623
358,494.6875,16555.191069999993,17218.645
359,494.70833330000005,16569.328690000002,17236.986
360,494.7291667,16583.45881,17247.33
361,494.75,16594.54569,17256.771
362,494.77083330000005,16604.15646,17260.875
363,494.7916667,16610.68888,17260.664
364,494.8125,16614.97959,17255.672
365,494.83333330000005,16615.52774,17247.877
366,494.8541667,16615.00388,17236.586
367,494.875,16613.74397,17225.379
368,494.89583330000005,16607.54685,17215.484
369,494.9166667,16604.4091,17203.293
370,494.9375,16591.83036,17197.004
371,494.95833330000005,16581.8795,17183.596
372,494.9791667,16569.61911,17175.234
373,495.0,16554.47534,17166.852
374,495.02083330000005,16537.204230000007,17157.01
375,495.0416667,16521.68248,17145.496
376,495.0625,16499.41847,17135.857
377,495.08333330000005,16480.594869999994,17119.037
378,495.1041667,16454.177490000002,17105.467
379,495.125,16432.01946,17083.436
380,495.14583330000005,16403.22854,17065.484
381,495.1666667,16376.773710000001,17040.14
382,495.1875,16346.72949,17016.787
383,495.20833330000005,16315.24526,16988.625
384,495.2291667,16286.17846,16957.654
385,495.25,16250.39022,16927.94
386,495.27083330000005,16216.191260000001,16889.34
387,495.2916667,16180.33153,16851.27
388,495.3125,16143.841179999998,16810.465
389,495.33333330000005,16107.64216,16768.352
390,495.3541667,16069.064240000002,16725.902
391,495.375,16030.316919999997,16678.547
392,495.39583330000005,15990.83229,16623.57
393,495.4166667,15951.679649999998,16557.852
394,495.4375,15913.06329,16488.453
395,495.45833330000005,15872.173680000002,16422.043
396,495.4791667,15830.79341,16357.463
397,495.5,15789.3017,16296.377
398,495.52083330000005,15750.13846,16237.934
399,495.5416667,15708.12275,16183.959
400,495.5625,15670.484519999998,16127.127
401,495.58333330000005,15628.10695,16075.135
402,495.6041667,15587.3888,16017.149
403,495.625,15547.02126,15961.773
404,495.64583330000005,15507.36359,15907.925
405,495.6666667,15467.57294,15855.92
406,495.6875,15427.35339,15804.109
407,495.70833330000005,15389.53074,15751.32
408,495.7291667,15350.66785,15700.663
409,495.75,15311.84581,15648.314
410,495.77083330000005,15272.990930000002,15595.946
411,495.7916667,15236.14039,15543.87
412,495.8125,15199.32835,15495.287
413,495.83333330000005,15162.72843,15448.556
414,495.8541667,15126.92929,15403.507
415,495.875,15091.1354,15359.921
416,495.89583330000005,15055.78007,15316.934
417,495.9166667,15020.727019999998,15275.887
418,495.9375,14987.40851,15236.615
419,495.95833330000005,14953.32242,15200.016
420,495.9791667,14919.732780000002,15162.614
421,496.0,14887.48929,15125.714
422,496.02083330000005,14855.90278,15090.54
423,496.0416667,14823.66801,15056.736
424,496.0625,14792.603969999998,15022.778
425,496.08333330000005,14761.34511,14990.384
426,496.1041667,14730.946719999998,14957.761
427,496.125,14699.87961,14926.099
428,496.14583330000005,14669.8961,14893.741
429,496.1666667,14641.03801,14862.69
430,496.1875,14611.30289,14832.831
431,496.20833330000005,14582.52968,14801.852
432,496.2291667,14553.1653,14772.405
433,496.25,14524.80379,14743.525
434,496.27083330000005,14496.26781,14716.446
435,496.2916667,14467.60633,14688.587
436,496.3125,14439.81924,14659.311
437,496.33333330000005,14412.701,14629.392
438,496.3541667,14385.57703,14596.641
439,496.375,14358.34487,14556.717
440,496.39583330000005,14332.180369999998,14509.558
441,496.4166667,14306.1703,14463.236
442,496.4375,14281.05505,14424.5205
443,496.45833330000005,14255.67272,14396.316
444,496.4791667,14231.104630000002,14373.992
445,496.5,14206.6762,14354.376
446,496.52083330000005,14183.12691,14334.839
447,496.5416667,14159.38792,14316.057
448,496.5625,14136.50118,14296.951
449,496.58333330000005,14114.072,14278.278
450,496.6041667,14091.78821,14259.926
451,496.625,14070.37772,14242.084
452,496.64583330000005,14049.1998,14225.6045
453,496.6666667,14028.179430000002,14209.765
454,496.6875,14007.47203,14193.888
455,496.70833330000005,13986.98654,14177.328
456,496.7291667,13966.99624,14158.52
457,496.75,13947.7665,14136.089
458,496.77083330000005,13928.5585,14111.939
459,496.7916667,13909.8817,14089.417
460,496.8125,13891.81714,14070.932
461,496.83333330000005,13874.06011,14055.825
462,496.8541667,13856.67484,14041.772
463,496.875,13839.5455,14027.205
464,496.89583330000005,13822.97503,14011.951
465,496.9166667,13806.914169999998,13997.042
466,496.9375,13791.27013,13983.033
467,496.95833330000005,13776.1097,13970.091
468,496.9791667,13761.005119999998,13958.578
469,497.0,13746.49501,13948.482
