,Time (d),NH4_meas_PCA (gNm3),NH4_pred_PCA (gN/m3)
1270,513.6875,0.6724345909999999,0.69053787
1271,513.7083333,0.676835505,0.6930057
1272,513.7291667,0.681268977,0.6941729
1273,513.75,0.6857275620000001,0.6945745
1274,513.7708333,0.69015111,0.6952098
1275,513.7916667,0.6944213859999999,0.6966955
1276,513.8125,0.698394673,0.699111
1277,513.8333333,0.701917722,0.7024606
1278,513.8541667,0.7048931759999999,0.70609504
1279,513.875,0.7073645559999999,0.70893323
1280,513.8958333,0.709501815,0.7106937
1281,513.9166667,0.711538427,0.7120087
1282,513.9375,0.713725539,0.7137217
1283,513.9583333,0.716270905,0.7164158
1284,513.9791667,0.7192724099999999,0.7199593
1285,514.0,0.722711038,0.723761
1286,514.0208333,0.726508435,0.7275154
1287,514.0416667,0.7305827090000002,0.73129886
1288,514.0625,0.7348835979999999,0.7351694
1289,514.0833333,0.739377191,0.7390551
1290,514.1041667,0.7440085320000001,0.74295944
1291,514.125,0.748655375,0.74697
1292,514.1458333,0.7531094650000001,0.7510248
1293,514.1666667,0.757104498,0.7548811
1294,514.1875,0.760358915,0.7583025
1295,514.2083333,0.762615559,0.76112026
1296,514.2291667,0.7636753890000001,0.76318204
1297,514.25,0.7634150340000001,0.7643431
1298,514.2708333,0.761789426,0.7644715
1299,514.2916667,0.7588108179999999,0.76346
1300,514.3125,0.754493788,0.76118165
1301,514.3333333,0.7488550079999999,0.75743246
1302,514.3541667,0.7419521529999998,0.7504597
1303,514.375,0.733895414,0.738066
1304,514.3958333,0.724838106,0.72267467
1305,514.4166667,0.715022165,0.70926213
1306,514.4375,0.704807711,0.7003467
1307,514.4583333,0.69459699,0.69562507
1308,514.4791667,0.684785103,0.69313335
1309,514.5,0.675835447,0.690962
1310,514.5208333,0.668271933,0.68820506
1311,514.5416667,0.6625151539999999,0.68487287
1312,514.5625,0.658812408,0.68158805
1313,514.5833333,0.657265543,0.6790964
1314,514.6041667,0.657894991,0.678213
1315,514.625,0.6606517129999999,0.67968285
1316,514.6458333,0.6652948710000001,0.6834518
1317,514.6666667,0.671369963,0.688686
1318,514.6875,0.678335355,0.69430244
1319,514.7083333,0.685664745,0.6994244
1320,514.7291667,0.692919782,0.7033617
1321,514.75,0.699795853,0.7055912
1322,514.7708333,0.7061480609999999,0.70688903
1323,514.7916667,0.7118812090000001,0.70889056
1324,514.8125,0.716912433,0.7124748
1325,514.8333333,0.72113444,0.71760595
1326,514.8541667,0.7244256640000002,0.72318685
1327,514.875,0.726768319,0.72772396
1328,514.8958333,0.7282944,0.73055184
1329,514.9166667,0.7292944709999999,0.7319648
1330,514.9375,0.7301964790000001,0.7328214
1331,514.9583333,0.7314780310000001,0.73404336
1332,514.9791667,0.733545256,0.7359876
1333,515.0,0.7365966170000001,0.73854846
1334,515.0208333,0.7406778570000001,0.7419605
1335,515.0416667,0.745661165,0.74681056
1336,515.0625,0.7512563870000001,0.752819
1337,515.0833333,0.757113803,0.75893456
1338,515.1041667,0.7629292040000001,0.764607
1339,515.125,0.7684578919999999,0.7699939
1340,515.1458333,0.7735128219999999,0.7752875
1341,515.1666667,0.7779616050000001,0.78046435
1342,515.1875,0.781683362,0.78555614
1343,515.2083333,0.784529525,0.7906703
1344,515.2291667,0.78630946,0.7952966
1345,515.25,0.786895105,0.7984704
1346,515.2708333,0.7862549529999999,0.7997695
1347,515.2916667,0.784447935,0.79937637
1348,515.3125,0.781587606,0.7974574
1349,515.3333333,0.777805592,0.7939227
1350,515.3541667,0.773209552,0.7870508
1351,515.375,0.7678223660000001,0.774747
1352,515.3958333,0.761581505,0.75988835
1353,515.4166667,0.7544205449999999,0.7479599
1354,515.4375,0.746431209,0.74123603
1355,515.4583333,0.73788642,0.73860365
1356,515.4791667,0.729237305,0.73724073
1357,515.5,0.721088737,0.73482996
1358,515.5208333,0.7141475559999999,0.7308818
1359,515.5416667,0.709086212,0.726206
1360,515.5625,0.7064288040000001,0.7221695
1361,515.5833333,0.706485933,0.72003233
1362,515.6041667,0.7092775929999999,0.72055894
1363,515.625,0.7144622070000001,0.72398174
1364,515.6458333,0.721324083,0.729729
1365,515.6666667,0.7289985629999999,0.73659927
1366,515.6875,0.7367616240000001,0.7435904
1367,515.7083333,0.744053903,0.7502981
1368,515.7291667,0.7504785549999999,0.7560727
1369,515.75,0.7558633379999999,0.75989926
1370,515.7708333,0.76020335,0.7621758
1371,515.7916667,0.7636195490000001,0.7642854
1372,515.8125,0.76638962,0.7669995
1373,515.8333333,0.7688458,0.77046824
1374,515.8541667,0.771369848,0.7744033
1375,515.875,0.7742655079999999,0.7784726
1376,515.8958333,0.77775039,0.78240067
1377,515.9166667,0.7819652029999999,0.78599596
1378,515.9375,0.786990823,0.78936964
1379,515.9583333,0.792896081,0.79276466
1380,515.9791667,0.799690169,0.79648376
1381,516.0,0.8072599570000001,0.8007975
1382,516.0208333,0.815314793,0.80583024
1383,516.0416667,0.823365283,0.8114834
1384,516.0625,0.830800025,0.81733847
1385,516.0833333,0.8369880219999999,0.82282263
1386,516.1041667,0.8413601019999999,0.82765925
1387,516.125,0.843436643,0.83184266
1388,516.1458333,0.842911162,0.8348335
1389,516.1666667,0.839733892,0.835724
1390,516.1875,0.834089843,0.8340325
1391,516.2083333,0.826318862,0.829882
1392,516.2291667,0.816825302,0.8238766
1393,516.25,0.806071264,0.8167661
1394,516.2708333,0.7945657490000001,0.80883074
1395,516.2916667,0.7827112100000001,0.79996794
1396,516.3125,0.7707098829999999,0.79001987
1397,516.3333333,0.75863231,0.77886224
1398,516.3541667,0.746477499,0.76536
1399,516.375,0.7343196059999999,0.7482891
1400,516.3958333,0.722353436,0.7299437
1401,516.4166667,0.710716076,0.7137533
1402,516.4375,0.699446566,0.70150244
1403,516.4583333,0.688648002,0.6934746
1404,516.4791667,0.6785315120000001,0.68793565
1405,516.5,0.669331524,0.6826698
1406,516.5208333,0.661208036,0.6767772
1407,516.5416667,0.654251755,0.6705195
1408,516.5625,0.648494527,0.6645357
1409,516.5833333,0.643905204,0.65931123
1410,516.6041667,0.640389644,0.6551016
1411,516.625,0.637802972,0.6519952
1412,516.6458333,0.635964787,0.6499811
1413,516.6666667,0.6346749970000001,0.6489966
1414,516.6875,0.6337310589999999,0.64871687
1415,516.7083333,0.632943159,0.6486604
1416,516.7291667,0.632148976,0.6480771
1417,516.75,0.631231787,0.64604235
1418,516.7708333,0.6301379570000001,0.6427565
1419,516.7916667,0.628878266,0.6394052
1420,516.8125,0.627513594,0.6369482
1421,516.8333333,0.626142871,0.63580936
1422,516.8541667,0.624871009,0.63559896
1423,516.875,0.6237524489999999,0.63546735
1424,516.8958333,0.62278351,0.63494396
1425,516.9166667,0.621936249,0.6341311
1426,516.9375,0.62118979,0.6335194
1427,516.9583333,0.620543956,0.63365364
1428,516.9791667,0.620008173,0.6344906
1429,517.0,0.619579955,0.6354785
1430,517.0208333,0.619244472,0.63621664
1431,517.0416667,0.618991988,0.6366603
1432,517.0625,0.6188325889999999,0.6369959
1433,517.0833333,0.61879605,0.6374587
1434,517.1041667,0.618913361,0.63805854
1435,517.125,0.619194152,0.638598
1436,517.1458333,0.619618213,0.63895833
1437,517.1666667,0.620141875,0.63916266
1438,517.1875,0.620708766,0.63929397
1439,517.2083333,0.621258811,0.6394074
1440,517.2291667,0.621732038,0.639485
1441,517.25,0.622060453,0.63945776
1442,517.2708333,0.622203006,0.63923955
1443,517.2916667,0.6221122170000001,0.63875365
1444,517.3125,0.621742551,0.637742
1445,517.3333333,0.621060038,0.63577986
1446,517.3541667,0.620037588,0.6317309
1447,517.375,0.618642945,0.6242833
1448,517.3958333,0.61685311,0.6150714
1449,517.4166667,0.614646184,0.607738
1450,517.4375,0.6120369729999999,0.6042388
1451,517.4583333,0.609071099,0.60422057
1452,517.4791667,0.605823586,0.60578305
1453,517.5,0.6024000820000001,0.6069209
1454,517.5208333,0.598926928,0.60678357
1455,517.5416667,0.5955619520000001,0.6055647
1456,517.5625,0.592483485,0.60384893
1457,517.5833333,0.5898649539999999,0.60213125
1458,517.6041667,0.587818042,0.60072523
1459,517.625,0.586416526,0.5997866
1460,517.6458333,0.585677274,0.5994145
1461,517.6666667,0.585577669,0.59966874
1462,517.6875,0.586064505,0.6002972
1463,517.7083333,0.5870296110000001,0.6007964
1464,517.7291667,0.588370843,0.6007316
1465,517.75,0.5899719489999999,0.5999219
1466,517.7708333,0.591737389,0.5989807
1467,517.7916667,0.593580498,0.59903884
1468,517.8125,0.595411864,0.60056305
1469,517.8333333,0.597141933,0.60321605
1470,517.8541667,0.5986900820000001,0.60633796
1471,517.875,0.600001779,0.6093464
1472,517.8958333,0.601067414,0.6118083
1473,517.9166667,0.601938275,0.6134425
1474,517.9375,0.602719051,0.6144686
1475,517.9583333,0.603544226,0.61553746
1476,517.9791667,0.604549155,0.61716574
1477,518.0,0.6058348689999999,0.6195185
1478,518.0208333,0.607431476,0.62239385
1479,518.0416667,0.609297976,0.6254053
1480,518.0625,0.6113585229999999,0.6282857
1481,518.0833333,0.6135492539999999,0.6309602
1482,518.1041667,0.615847083,0.6336223
1483,518.125,0.618248771,0.63662905
1484,518.1458333,0.620734134,0.64003956
1485,518.1666667,0.623248409,0.6435615
1486,518.1875,0.625704256,0.6468492
1487,518.2083333,0.6280087289999999,0.6496564
1488,518.2291667,0.630093573,0.6519188
1489,518.25,0.6319271089999999,0.6537204
1490,518.2708333,0.6335040239999999,0.65533847
1491,518.2916667,0.6348079520000001,0.65715235
1492,518.3125,0.635780529,0.65893316
1493,518.3333333,0.636316213,0.65984356
1494,518.3541667,0.636288095,0.65798366
1495,518.375,0.635561331,0.651498
1496,518.3958333,0.634060462,0.6428115
1497,518.4166667,0.631792418,0.6366767
1498,518.4375,0.628932696,0.6349591
1499,518.4583333,0.6257814270000001,0.6364922
1500,518.4791667,0.622707284,0.63888335
1501,518.5,0.620135366,0.64027876
1502,518.5208333,0.6185382970000001,0.64039695
1503,518.5416667,0.6183741460000001,0.6400018
