,Time (d),PO4_meas_PCA (gPm3),PO4_pred_PCA (gP/m3)
1476,517.9791667,6.155570783,6.0656123
1477,518.0,6.1470186060000005,6.059336
1478,518.0208333,6.137342332999999,6.052386
1479,518.0416667,6.126562652999999,6.0448275
1480,518.0625,6.11481752,6.0366116
1481,518.0833333,6.102285621,6.0276403
1482,518.1041667,6.089103664,6.0176487
1483,518.125,6.075431772000001,6.006337
1484,518.1458333,6.061508541,5.993939
1485,518.1666667,6.047592762000001,5.9810514
1486,518.1875,6.0339304700000005,5.9682617
1487,518.2083333,6.020727549,5.9559755
1488,518.2291667,6.008133488,5.9442496
1489,518.25,5.996219199,5.9329247
1490,518.2708333,5.984962324999999,5.9215903
1491,518.2916667,5.974348095,5.9097743
1492,518.3125,5.964430871,5.8972054
1493,518.3333333,5.9553202989999985,5.883773
1494,518.3541667,5.9471518560000005,5.869023
1495,518.375,5.940092400000001,5.852679
1496,518.3958333,5.9342464260000005,5.839138
1497,518.4166667,5.929699538,5.834925
1498,518.4375,5.926340781,5.84041
1499,518.4583333,5.923729169,5.851401
1500,518.4791667,5.921166304,5.8624434
1501,518.5,5.917818452000001,5.869258
1502,518.5208333,5.912793794,5.870915
1503,518.5416667,5.905184457000001,5.8683696
1504,518.5625,5.8940742020000005,5.862381
1505,518.5833333,5.878681567,5.8528595
1506,518.6041667,5.858603002000001,5.8396435
1507,518.625,5.833916677,5.8227844
1508,518.6458333,5.805221501,5.8025064
1509,518.6666667,5.77331799,5.779265
1510,518.6875,5.738928329,5.753078
1511,518.7083333,5.702722177,5.72375
1512,518.7291667,5.665295649,5.6919737
1513,518.75,5.62709583,5.6590405
1514,518.7708333,5.588353136,5.6265044
1515,518.7916667,5.549199244,5.595534
1516,518.8125,5.509720766,5.565741
1517,518.8333333,5.470186064,5.5359735
1518,518.8541667,5.431104782,5.505961
1519,518.875,5.392808421,5.4763002
1520,518.8958333,5.355316166000001,5.4472804
1521,518.9166667,5.318396938,5.4186926
1522,518.9375,5.2816296330000005,5.390086
1523,518.9583333,5.244504506,5.360935
1524,518.9791667,5.2065054580000005,5.330614
1525,519.0,5.167503781000001,5.2985377
1526,519.0208333,5.127980373,5.265285
1527,519.0416667,5.088544162,5.2321243
1528,519.0625,5.049652424,5.1995215
1529,519.0833333,5.011739226,5.16725
1530,519.1041667,4.9752376,5.1353164
1531,519.125,4.940436733,5.1040792
1532,519.1458333,4.907460412,5.073854
1533,519.1666667,4.876420681,5.044793
1534,519.1875,4.847505765,5.017145
1535,519.2083333,4.820873767,4.9912024
1536,519.2291667,4.796616271,4.966679
1537,519.25,4.775015196,4.9430375
1538,519.2708333,4.756538515,4.9209585
1539,519.2916667,4.741430656,4.901702
1540,519.3125,4.72973129,4.885183
1541,519.3333333,4.721439365,4.8704257
1542,519.3541667,4.716548478,4.85667
1543,519.375,4.714924917,4.843918
1544,519.3958333,4.716432687,4.835897
1545,519.4166667,4.720849602,4.8378663
1546,519.4375,4.727744662,4.849688
1547,519.4583333,4.736469202,4.8674026
1548,519.4791667,4.746296431,4.885888
1549,519.5,4.756411599,4.9011197
1550,519.5208333,4.765868393,4.9124327
1551,519.5416667,4.773681241,4.9209375
1552,519.5625,4.778922192,4.9271855
1553,519.5833333,4.780798998,4.9307346
1554,519.6041667,4.7786818460000005,4.9306154
1555,519.625,4.772196838,4.9259815
1556,519.6458333,4.76150599,4.9173865
1557,519.6666667,4.747244472,4.9061213
1558,519.6875,4.730193335,4.892592
1559,519.7083333,4.711089709,4.876593
1560,519.7291667,4.690527653999999,4.8585715
1561,519.75,4.668954362,4.8396006
1562,519.7708333,4.646717573,4.8214703
1563,519.7916667,4.623948116,4.8057528
1564,519.8125,4.600530382,4.791498
1565,519.8333333,4.576409729,4.776335
1566,519.8541667,4.551709831,4.758959
1567,519.875,4.526812873,4.7395086
1568,519.8958333,4.502336821,4.7197146
1569,519.9166667,4.478701157,4.701531
1570,519.9375,4.455979552,4.6853037
1571,519.9583333,4.433959602,4.6701636
1572,519.9791667,4.412185675,4.654448
1573,520.0,4.39021424,4.6365285
1574,520.0208333,4.367808269,4.616521
1575,520.0416667,4.34501492,4.595509
1576,520.0625,4.322220253,4.5745964
1577,520.0833333,4.299941231,4.5545626
1578,520.1041667,4.278644316,4.5352535
1579,520.125,4.258761661,4.516159
1580,520.1458333,4.240659995,4.497617
1581,520.1666667,4.224535333,4.4804716
1582,520.1875,4.210449424,4.465173
1583,520.2083333,4.198438789,4.451736
1584,520.2291667,4.188567878,4.4399953
1585,520.25,4.180925638,4.429795
1586,520.2708333,4.1756198960000015,4.4208326
1587,520.2916667,4.172811864,4.4127975
1588,520.3125,4.172673662,4.4055023
1589,520.3333333,4.175381707,4.398955
1590,520.3541667,4.18108466,4.3939257
1591,520.375,4.18978364,4.3915095
1592,520.3958333,4.2016016060000005,4.394575
1593,520.4166667,4.21659774,4.4068065
1594,520.4375,4.234484542,4.42723
1595,520.4583333,4.254515331,4.451844
1596,520.4791667,4.27554089,4.4769444
1597,520.5,4.296466531,4.5001206
1598,520.5208333,4.316414755,4.5204244
1599,520.5416667,4.33450526,4.5376425
1600,520.5625,4.349742476,4.551588
1601,520.5833333,4.36100878,4.5618305
1602,520.6041667,4.367391614,4.568638
1603,520.625,4.368597112,4.572491
1604,520.6458333,4.364835957,4.572841
1605,520.6666667,4.35660085,4.568725
1606,520.6875,4.344623337,4.5600476
1607,520.7083333,4.32974606,4.5476427
1608,520.7291667,4.312798437,4.532946
1609,520.75,4.294488412,4.5174694
1610,520.7708333,4.275427327,4.5025907
1611,520.7916667,4.256088015,4.4893193
1612,520.8125,4.236780622,4.4771924
1613,520.8333333,4.217745087,4.465057
1614,520.8541667,4.199193805,4.4525394
1615,520.875,4.181264222,4.4400215
1616,520.8958333,4.16401795,4.428018
1617,520.9166667,4.147356248,4.4167876
1618,520.9375,4.131011363,4.405788
1619,520.9583333,4.114673797,4.39407
1620,520.9791667,4.098076323,4.3812556
1621,521.0,4.08099546,4.367373
1622,521.0208333,4.063257779,4.352314
1623,521.0416667,4.044862727,4.335841
1624,521.0625,4.026007581,4.318071
1625,521.0833333,4.007061156000002,4.2993865
1626,521.1041667,3.988478478,4.280727
1627,521.125,3.9706362770000005,4.2630773
1628,521.1458333,3.953764648,4.2465253
1629,521.1666667,3.9380144889999995,4.2306175
1630,521.1875,3.923501993,4.2149873
1631,521.2083333,3.910329563,4.1995463
1632,521.2291667,3.898615596,4.1845326
1633,521.25,3.888588651,4.1703205
1634,521.2708333,3.8805285539999996,4.1575966
1635,521.2916667,3.874687969,4.1469812
1636,521.3125,3.8712660880000005,4.138144
1637,521.3333333,3.8704289320000003,4.1303687
1638,521.3541667,3.872266013,4.123813
1639,521.375,3.876722129,4.119397
1640,521.3958333,3.883668821,4.1207037
1641,521.4166667,3.89297664,4.1319075
1642,521.4375,3.904377148,4.1517925
1643,521.4583333,3.917564099,4.1760097
1644,521.4791667,3.9323056400000005,4.1996875
1645,521.5,3.948318535,4.2191195
1646,521.5208333,3.965230488,4.2341743
1647,521.5416667,3.982523821,4.2467947
1648,521.5625,3.999585999,4.2590337
1649,521.5833333,4.015882865,4.2719016
1650,521.6041667,4.03103916,4.284968
1651,521.625,4.044739286,4.297202
1652,521.6458333,4.0567074660000015,4.3079767
1653,521.6666667,4.066715742,4.317139
1654,521.6875,4.074862339,4.324302
1655,521.7083333,4.081249541,4.3291283
1656,521.7291667,4.086091873,4.331701
1657,521.75,4.089696803,4.332698
1658,521.7708333,4.092393681,4.3341646
1659,521.7916667,4.094544338,4.3382483
1660,521.8125,4.096468135,4.3447723
1661,521.8333333,4.098385264,4.35213
1662,521.8541667,4.100389213,4.3589177
1663,521.875,4.102440197,4.3645377
1664,521.8958333,4.104401707,4.3694067
1665,521.9166667,4.1061283789999985,4.374181
1666,521.9375,4.107530867,4.3786426
1667,521.9583333,4.10858387,4.3820424
1668,521.9791667,4.109321923,4.3843303
1669,522.0,4.109838981,4.385961
1670,522.0208333,4.110284387,4.387052
1671,522.0416667,4.1108620380000005,4.38745
1672,522.0625,4.111826155,4.387334
1673,522.0833333,4.113460662,4.387137
1674,522.1041667,4.116057679,4.3874044
1675,522.125,4.1199091260000005,4.3885794
1676,522.1458333,4.125319749,4.3905783
1677,522.1666667,4.132619825,4.3930674
1678,522.1875,4.142181455,4.3956666
1679,522.2083333,4.154317084,4.3983417
1680,522.2291667,4.169109873,4.402712
1681,522.25,4.186488008,4.410564
1682,522.2708333,4.206356624,4.422136
1683,522.2916667,4.228664707,4.436659
1684,522.3125,4.253454313,4.4526515
1685,522.3333333,4.280803222,4.4687467
1686,522.3541667,4.310842872,4.4840617
1687,522.375,4.343468305,4.498816
1688,522.3958333,4.3781653480000005,4.5185146
1689,522.4166667,4.414297701000001,4.549454
1690,522.4375,4.451209831,4.590572
1691,522.4583333,4.488488549,4.6364994
1692,522.4791667,4.526003001,4.681182
1693,522.5,4.563333097,4.720241
1694,522.5208333,4.5995760510000006,4.753751
1695,522.5416667,4.633908994,4.783869
1696,522.5625,4.665886615,4.8117886
1697,522.5833333,4.69518498,4.837523
1698,522.6041667,4.721487512,4.860958
1699,522.625,4.744690307,4.882067
1700,522.6458333,4.764998793999999,4.900594
1701,522.6666667,4.782565855,4.91631
1702,522.6875,4.797665835,4.9289503
1703,522.7083333,4.810534074,4.9385567
1704,522.7291667,4.821438582,4.946262
1705,522.75,4.830719869,4.9535933
1706,522.7708333,4.838736618,4.9614325
1707,522.7916667,4.845739816,4.970091
1708,522.8125,4.851854705,4.97922
1709,522.8333333,4.857179704,4.988218
1710,522.8541667,4.861815747,4.9962664
1711,522.875,4.865845124,5.0027223
1712,522.8958333,4.8693396710000005,5.007594
1713,522.9166667,4.872362043,5.011276
1714,522.9375,4.874934025,5.014618
1715,522.9583333,4.877073803,5.018311
1716,522.9791667,4.878790193,5.02183
1717,523.0,4.88006782,5.0241175
1718,523.0208333,4.880899148999999,5.0250387
1719,523.0416667,4.881330645,5.025086
1720,523.0625,4.88151751,5.024345
1721,523.0833333,4.881745902,5.0226502
1722,523.1041667,4.882406172,5.0206394
1723,523.125,4.883914583,5.019287
1724,523.1458333,4.88664327,5.0189767
1725,523.1666667,4.890893528,5.0196815
1726,523.1875,4.896870977,5.0214
1727,523.2083333,4.904684313,5.024241
1728,523.2291667,4.914361882,5.028411
1729,523.25,4.925888349,5.0340757
1730,523.2708333,4.939229715,5.0413175
1731,523.2916667,4.954386314,5.050101
1732,523.3125,4.971444213,5.059908
1733,523.3333333,4.990540132,5.0700765
1734,523.3541667,5.011847941,5.079981
1735,523.375,5.035587386,5.089502
1736,523.3958333,5.062008713,5.102428
1737,523.4166667,5.091136217,5.1242647
1738,523.4375,5.122434775,5.155485
1739,523.4583333,5.15522882,5.1924686
1740,523.4791667,5.188949909,5.2303004
1741,523.5,5.222958341,5.2650514
1742,523.5208333,5.256414321,5.2959414
1743,523.5416667,5.288415211,5.3239703
1744,523.5625,5.318114654,5.3500686
1745,523.5833333,5.345008,5.374396
1746,523.6041667,5.368816532,5.396461
1747,523.625,5.3893254520000005,5.415604
1748,523.6458333,5.406393422000001,5.43185
1749,523.6666667,5.420136299,5.445629
1750,523.6875,5.4309952039999985,5.456959
1751,523.7083333,5.439467859,5.4656796
1752,523.7291667,5.446111171,5.4720387
1753,523.75,5.45139806,5.4767737
1754,523.7708333,5.455754561,5.4810524
1755,523.7916667,5.4595568760000015,5.486065
1756,523.8125,5.463155445,5.4917507
1757,523.8333333,5.466872147999999,5.497246
1758,523.8541667,5.470988561,5.5021453
1759,523.875,5.475724621,5.5066667
1760,523.8958333,5.481178735,5.5114098
1761,523.9166667,5.4873339460000015,5.5168395
1762,523.9375,5.494082164,5.522826
1763,523.9583333,5.501188117000001,5.528922
1764,523.9791667,5.508277266,5.5348706
1765,524.0,5.514919279,5.5405507
1766,524.0208333,5.520712585,5.5459614
1767,524.0416667,5.525403311,5.5510583
1768,524.0625,5.528914584,5.555423
1769,524.0833333,5.531295838999998,5.5585203
1770,524.1041667,5.532717241,5.560201
1771,524.125,5.533414464,5.560688
1772,524.1458333,5.5336894060000015,5.56026
1773,524.1666667,5.533890164,5.5591908
1774,524.1875,5.53436625,5.55789
1775,524.2083333,5.535464729,5.5568137
1776,524.2291667,5.537496921,5.556272
1777,524.25,5.540725481,5.5564294
1778,524.2708333,5.545355527999999,5.5574
1779,524.2916667,5.551553605,5.559242
1780,524.3125,5.559511077000001,5.5615177
1781,524.3333333,5.5694398220000005,5.563542
1782,524.3541667,5.58154104,5.5647416
1783,524.375,5.595942559,5.5650773
1784,524.3958333,5.612634711,5.568608
1785,524.4166667,5.6314732539999985,5.5811954
1786,524.4375,5.652173594,5.6034565
1787,524.4583333,5.674289272999999,5.631752
1788,524.4791667,5.6971798620000005,5.6612434
1789,524.5,5.720143279,5.6881094
1790,524.5208333,5.742538855,5.7111745
1791,524.5416667,5.763810325,5.730989
1792,524.5625,5.7835005110000015,5.7484207
1793,524.5833333,5.801205477999999,5.763925
1794,524.6041667,5.816598181,5.777681
1795,524.625,5.829518114,5.7896967
1796,524.6458333,5.8400028110000015,5.7997622
1797,524.6666667,5.848198632000001,5.8076243
1798,524.6875,5.854334144,5.8132257
1799,524.7083333,5.858744907,5.8166876
1800,524.7291667,5.861810182,5.8183475
1801,524.75,5.863859708,5.8187213
1802,524.7708333,5.8651634910000015,5.8187995
1803,524.7916667,5.865896097,5.819723
1804,524.8125,5.866167192000001,5.821607
1805,524.8333333,5.8660496439999985,5.82378
1806,524.8541667,5.865580082,5.8257103
1807,524.875,5.864784123,5.827229
1808,524.8958333,5.863656456,5.8280106
1809,524.9166667,5.862154739,5.8276258
1810,524.9375,5.860210826,5.826394
1811,524.9583333,5.857726627000001,5.824992
1812,524.9791667,5.854572097,5.823512
1813,525.0,5.850615267,5.821592
1814,525.0208333,5.845796395,5.8190203
1815,525.0416667,5.840085759,5.8158193
1816,525.0625,5.833461657000001,5.8116846
1817,525.0833333,5.825970695,5.8061066
1818,525.1041667,5.817829457999999,5.799197
1819,525.125,5.8093532770000005,5.791572
1820,525.1458333,5.800877385,5.7837467
1821,525.1666667,5.792714386,5.7760196
1822,525.1875,5.785150075,5.768556
1823,525.2083333,5.778385372000001,5.7614913
1824,525.2291667,5.772574796000002,5.754804
1825,525.25,5.767800365,5.7484245
1826,525.2708333,5.764155364,5.742458
1827,525.2916667,5.761702425,5.7371264
1828,525.3125,5.760508035,5.7320933
1829,525.3333333,5.760692655,5.7266192
1830,525.3541667,5.762416639,5.719775
1831,525.375,5.765864005,5.711094
1832,525.3958333,5.77122733,5.70501
1833,525.4166667,5.778583861,5.708482
1834,525.4375,5.787740562000001,5.7225924
1835,525.4583333,5.79827019,5.7435107
1836,525.4791667,5.809616667,5.765717
1837,525.5,5.821115933,5.7845488
1838,525.5208333,5.831986177,5.7985673
1839,525.5416667,5.841306612,5.8085194
1840,525.5625,5.848119557,5.815712
1841,525.5833333,5.851657457999999,5.82084
1842,525.6041667,5.851435062999999,5.823718
1843,525.625,5.847204333,5.823769
1844,525.6458333,5.8389929710000015,5.820482
1845,525.6666667,5.827063302000001,5.8136563
1846,525.6875,5.811979697999999,5.803359
1847,525.7083333,5.7943749160000015,5.7899284
1848,525.7291667,5.774798992999999,5.773911
1849,525.75,5.7536691389999985,5.755979
1850,525.7708333,5.731223512000001,5.737189
1851,525.7916667,5.707767203,5.7186227
1852,525.8125,5.683791699,5.7008038
1853,525.8333333,5.659754388,5.683798
1854,525.8541667,5.635969717,5.667418
1855,525.875,5.6125096060000015,5.651464
1856,525.8958333,5.589170669,5.635447
1857,525.9166667,5.565634647,5.6187177
1858,525.9375,5.5415907839999985,5.6012
1859,525.9583333,5.516642924,5.5831385
1860,525.9791667,5.4902934110000015,5.564138
1861,526.0,5.462353584,5.543331
1862,526.0208333,5.4331805,5.5207796
1863,526.0416667,5.403285625,5.497353
1864,526.0625,5.373001962999999,5.47325
1865,526.0833333,5.342811313,5.448016
1866,526.1041667,5.313496365,5.422129
1867,526.125,5.285708141000001,5.396856
1868,526.1458333,5.259761725,5.373006
1869,526.1666667,5.235696488,5.350725
1870,526.1875,5.213374101,5.3294888
1871,526.2083333,5.192759436,5.308603
1872,526.2291667,5.173979436000001,5.2884274
1873,526.25,5.157078445,5.2698746
1874,526.2708333,5.141984924,5.2530313
1875,526.2916667,5.128647641000001,5.2373075
1876,526.3125,5.117069976,5.2218037
1877,526.3333333,5.107343088,5.2058115
1878,526.3541667,5.099563385,5.189369
1879,526.375,5.09372531,5.173139
1880,526.3958333,5.089729105,5.1614027
1881,526.4166667,5.087404608,5.159551
1882,526.4375,5.086463328,5.166862
1883,526.4583333,5.086439566,5.178712
1884,526.4791667,5.086702676,5.1900506
1885,526.5,5.086550518,5.1973987
1886,526.5208333,5.085271425,5.2002654
1887,526.5416667,5.082175995,5.1996713
1888,526.5625,5.076605006,5.19637
1889,526.5833333,5.067985403,5.1903453
1890,526.6041667,5.055943126,5.1814685
1891,526.625,5.04036105,5.1697063
1892,526.6458333,5.021365623,5.1549244
1893,526.6666667,4.999335558,5.137006
1894,526.6875,4.974940173,5.116139
1895,526.7083333,4.948840882,5.0928807
1896,526.7291667,4.921617867,5.068224
1897,526.75,4.893628907,5.043318
1898,526.7708333,4.865034486,5.019215
1899,526.7916667,4.835887777,4.9966054
1900,526.8125,4.806201845,4.975016
1901,526.8333333,4.775960861000001,4.9534373
1902,526.8541667,4.745086447,4.930894
1903,526.875,4.713599322,4.90674
1904,526.8958333,4.681634754,4.881021
1905,526.9166667,4.649355969,4.8541355
1906,526.9375,4.616897919,4.8267093
1907,526.9583333,4.5843204360000005,4.7992425
1908,526.9791667,4.551625798,4.771953
1909,527.0,4.518548749,4.744751
1910,527.0208333,4.484531036,4.7165327
1911,527.0416667,4.449150612,4.685848
1912,527.0625,4.412379428,4.6525354
1913,527.0833333,4.374533078,4.6173377
1914,527.1041667,4.33625611,4.581309
1915,527.125,4.298244318,4.545447
1916,527.1458333,4.261063031,4.509945
1917,527.1666667,4.2252242839999985,4.4746146
1918,527.1875,4.191202785,4.439694
1919,527.2083333,4.159299528,4.4057765
1920,527.2291667,4.129778673,4.3735595
1921,527.25,4.102866024,4.3436303
1922,527.2708333,4.078755073,4.3161383
1923,527.2916667,4.057588227,4.2909794
1924,527.3125,4.039457089,4.2677565
1925,527.3333333,4.024485222,4.246124
1926,527.3541667,4.012711488,4.2264137
1927,527.375,4.004191634,4.209446
1928,527.3958333,3.998824516,4.1991425
1929,527.4166667,3.996559081000001,4.199755
1930,527.4375,3.9972544570000004,4.209397
1931,527.4583333,4.0005903489999985,4.223098
1932,527.4791667,4.006042225,4.236469
1933,527.5,4.012942365,4.246987
1934,527.5208333,4.020506915,4.254756
1935,527.5416667,4.027894101,4.2608385
1936,527.5625,4.034230593,4.265672
1937,527.5833333,4.038654855,4.2688613
1938,527.6041667,4.040441999,4.2700634
1939,527.625,4.039136899,4.269094
1940,527.6458333,4.0345824010000015,4.265576
1941,527.6666667,4.026906462,4.2591825
1942,527.6875,4.016503248,4.2503047
1943,527.7083333,4.003850342,4.2397738
1944,527.7291667,3.989313465,4.2281003
1945,527.75,3.9731616109999996,4.2154913
1946,527.7708333,3.955614827,4.202546
1947,527.7916667,3.936935454,4.1900434
1948,527.8125,3.917441352,4.178114
1949,527.8333333,3.897476666,4.1664906
1950,527.8541667,3.877321003,4.154589
1951,527.875,3.857213037,4.141826
1952,527.8958333,3.837310096,4.1279454
1953,527.9166667,3.817726366,4.112984
1954,527.9375,3.7985687700000006,4.097942
1955,527.9583333,3.7798385570000006,4.083997
1956,527.9791667,3.761452345,4.0710692
1957,528.0,3.743287836,4.0582423
1958,528.0208333,3.72520691,4.0445237
1959,528.0416667,3.707178004,4.029287
1960,528.0625,3.6893506229999997,4.0130177
1961,528.0833333,3.671993301,3.9966888
1962,528.1041667,3.655466247,3.9808996
1963,528.125,3.640168318,3.9658532
1964,528.1458333,3.6264874669999996,3.9513125
1965,528.1666667,3.614820778,3.9369917
1966,528.1875,3.60553974,3.9233708
1967,528.2083333,3.598940686,3.9113426
1968,528.2291667,3.5951610880000002,3.9018254
1969,528.25,3.5942556160000003,3.8953664
1970,528.2708333,3.5961657729999996,3.8918524
1971,528.2916667,3.600777726000001,3.8907416
1972,528.3125,3.607987778,3.8909194
1973,528.3333333,3.6177146770000004,3.8912945
1974,528.3541667,3.629888376,3.8917336
1975,528.375,3.6444365849999993,3.8930662
1976,528.3958333,3.6612872030000005,3.8996258
1977,528.4166667,3.6802362829999997,3.9164374
1978,528.4375,3.70089545,3.9424586
1979,528.4583333,3.722812248,3.973018
1980,528.4791667,3.745584093,4.002631
1981,528.5,3.7685784110000005,4.02715
1982,528.5208333,3.7908310439999995,4.046666
1983,528.5416667,3.811382011,4.063256
1984,528.5625,3.829465962,4.077858
1985,528.5833333,3.844432961,4.0901117
1986,528.6041667,3.8557825209999996,4.0998855
1987,528.625,3.863328031,4.107365
1988,528.6458333,3.867161977,4.11231
1989,528.6666667,3.86754092,4.1142755
1990,528.6875,3.86481105,4.1127143
1991,528.7083333,3.859445876,4.1073923
1992,528.7291667,3.851988675,4.099675
1993,528.75,3.8430374559999994,4.0915804
1994,528.7708333,3.8331549849999997,4.084157
1995,528.7916667,3.8228446689999998,4.077521
1996,528.8125,3.8125724109999997,4.0709205
1997,528.8333333,3.802748285,4.063661
1998,528.8541667,3.7936878100000007,4.0565066
1999,528.875,3.7854890489999997,4.0507555
2000,528.8958333,3.7780198650000005,4.046706
2001,528.9166667,3.77094201,4.04383
2002,528.9375,3.7637552930000004,4.041319
2003,528.9583333,3.75588146,4.038397
2004,528.9791667,3.7468558669999994,4.0341387
2005,529.0,3.736387202,4.027723
2006,529.0208333,3.724538044,4.018654
2007,529.0416667,3.711685964,4.0069766
2008,529.0625,3.698577544,3.993766
2009,529.0833333,3.686064742,3.9804404
2010,529.1041667,3.674957782,3.9671357
2011,529.125,3.666105321,3.9534843
2012,529.1458333,3.660295588,3.941061
2013,529.1666667,3.657904421,3.932038
2014,529.1875,3.65907174,3.926958
2015,529.2083333,3.663730481,3.9253416
2016,529.2291667,3.671660503,3.926643
2017,529.25,3.682525395,3.9305084
2018,529.2708333,3.695938361,3.9366815
2019,529.2916667,3.7116286150000004,3.9448225
2020,529.3125,3.729581666,3.9537868
2021,529.3333333,3.74981332,3.9626033
2022,529.3541667,3.7721571599999995,3.9725091
2023,529.375,3.796492179,3.985361
2024,529.3958333,3.8229359530000004,4.0045667
2025,529.4166667,3.851615837,4.033639
2026,529.4375,3.8824696159999994,4.0701995
2027,529.4583333,3.915140994,4.109057
2028,529.4791667,3.9489590529999994,4.146171
2029,529.5,3.983156062,4.1794763
2030,529.5208333,4.016954865,4.2095194
2031,529.5416667,4.049742652,4.2376533
2032,529.5625,4.081081056,4.2639823
2033,529.5833333,4.110260572,4.287774
2034,529.6041667,4.136320813,4.3092823
2035,529.625,4.158716012,4.328991
2036,529.6458333,4.177367908,4.3463683
2037,529.6666667,4.192418892,4.3605094
2038,529.6875,4.204124881,4.37106
2039,529.7083333,4.212851553,4.378307
2040,529.7291667,4.2190939589999985,4.3835354
2041,529.75,4.223385443,4.3883295
2042,529.7708333,4.226276994,4.393249
2043,529.7916667,4.22825557,4.398212
2044,529.8125,4.229761237,4.403061
2045,529.8333333,4.231203289,4.4078355
2046,529.8541667,4.2329406889999985,4.4127316
2047,529.875,4.235248454,4.4180174
2048,529.8958333,4.238259315,4.423968
2049,529.9166667,4.241941833,4.4307275
2050,529.9375,4.246137226,4.4380517
2051,529.9583333,4.250651086,4.44543
2052,529.9791667,4.255348449,4.451642
2053,530.0,4.26018042,4.4554677
2054,530.0208333,4.265220665,4.457477
2055,530.0416667,4.270722131,4.459015
2056,530.0625,4.277099618,4.460637
2057,530.0833333,4.284801409,4.4624295
2058,530.1041667,4.29412158,4.46516
2059,530.125,4.305142261,4.469629
2060,530.1458333,4.3177984889999985,4.475718
2061,530.1666667,4.33182156,4.4829125
2062,530.1875,4.346720616,4.4912505
2063,530.2083333,4.362006647,4.500817
2064,530.2291667,4.377288167,4.5113244
2065,530.25,4.392347657,4.522291
2066,530.2708333,4.407139952,4.5331655
2067,530.2916667,4.421791884,4.5435433
2068,530.3125,4.4366010110000005,4.5528264
2069,530.3333333,4.45193373,4.5606117
2070,530.3541667,4.468200384,4.5671687
2071,530.375,4.485827106,4.5734353
2072,530.3958333,4.505195203,4.5838766
2073,530.4166667,4.526537706,4.6035576
2074,530.4375,4.54974296,4.6314516
2075,530.4583333,4.574439015,4.6631117
2076,530.4791667,4.600037519,4.693947
2077,530.5,4.625812372,4.7208834
2078,530.5208333,4.650928344,4.7436566
2079,530.5416667,4.674395407,4.7632627
2080,530.5625,4.69526433,4.7806115
2081,530.5833333,4.712692792,4.795894
2082,530.6041667,4.726133164,4.8088098
2083,530.625,4.73536843,4.818988
2084,530.6458333,4.740451612,4.8260264
2085,530.6666667,4.7416293430000005,4.8296933
2086,530.6875,4.739285018,4.8299537
2087,530.7083333,4.733955417,4.8269687
2088,530.7291667,4.726083301,4.8209295
2089,530.75,4.716136472,4.812063
2090,530.7708333,4.704675476999999,4.8015532
2091,530.7916667,4.692376348,4.790944
2092,530.8125,4.680021231,4.781366
2093,530.8333333,4.668189538,4.7733727
2094,530.8541667,4.657106545,4.7663608
2095,530.875,4.646723634,4.759339
2096,530.8958333,4.6367416960000005,4.752233
2097,530.9166667,4.626613307,4.745344
2098,530.9375,4.615718213,4.7383256
2099,530.9583333,4.603586527,4.730429
2100,530.9791667,4.590027106,4.721225
2101,531.0,4.575113274,4.7106433
2102,531.0208333,4.559056244,4.6986427
2103,531.0416667,4.542257806,4.6852202
2104,531.0625,4.525305767,4.6708307
2105,531.0833333,4.508808793,4.6561885
2106,531.1041667,4.493328133,4.641835
2107,531.125,4.479292141,4.6280723
2108,531.1458333,4.467010779,4.614392
2109,531.1666667,4.456916725,4.600184
2110,531.1875,4.449497981,4.587051
2111,531.2083333,4.444994452,4.5771866
2112,531.2291667,4.443402921000001,4.571153
2113,531.25,4.444587754,4.568398
2114,531.2708333,4.448310399,4.568059
2115,531.2916667,4.454257275,4.569406
2116,531.3125,4.462128537,4.5715857
2117,531.3333333,4.471629552,4.5738716
2118,531.3541667,4.482518007,4.5762897
2119,531.375,4.494664737,4.5794234
2120,531.3958333,4.508097617,4.586443
2121,531.4166667,4.522890817,4.6014915
2122,531.4375,4.538988664,4.6238737
2123,531.4583333,4.556330257,4.6496973
2124,531.4791667,4.574954161,4.674169
2125,531.5,4.59460798,4.693606
2126,531.5208333,4.614472868,4.709215
2127,531.5416667,4.633654,4.7240553
2128,531.5625,4.651456933,4.739301
2129,531.5833333,4.667291116,4.754447
2130,531.6041667,4.68060132,4.768427
2131,531.625,4.690950363,4.780295
2132,531.6458333,4.698060042,4.788857
2133,531.6666667,4.701696416,4.7930117
2134,531.6875,4.701859963,4.7928786
2135,531.7083333,4.698940605,4.7894206
2136,531.7291667,4.693665315,4.7842536
2137,531.75,4.686810037,4.7791023
2138,531.7708333,4.678989564,4.774814
2139,531.7916667,4.670604968999999,4.771502
2140,531.8125,4.661873512,4.768526
2141,531.8333333,4.652896991,4.7651258
2142,531.8541667,4.643749103,4.761167
2143,531.875,4.634498702,4.7569456
2144,531.8958333,4.625210958,4.7523794
2145,531.9166667,4.615981656000001,4.7470894
2146,531.9375,4.606923668,4.7413793
2147,531.9583333,4.5980537130000005,4.735888
2148,531.9791667,4.589265666,4.7301564
2149,532.0,4.580460484,4.7230263
2150,532.0208333,4.571619767,4.714353
2151,532.0416667,4.562811285,4.704816
2152,532.0625,4.554187668,4.6954603
2153,532.0833333,4.545911317,4.687092
2154,532.1041667,4.538103745,4.679573
