,Time (d),Biogas_meas_PCA (m3/d),Biogas_pred_PCA (m3/d)
85,489.90625,42.273498123,42.27008
86,489.9375,42.047703352000006,42.06155
87,489.96875,41.767600445999996,41.860706
88,490.0,41.409351833,41.608227
89,490.03125,41.064072025,41.285423
90,490.0625,40.813034376,40.97195
91,490.09375,40.638725692,40.735825
92,490.125,40.44823561,40.564438
93,490.15625,40.229419291000006,40.3826
94,490.1875,39.988794576,40.181225
95,490.21875,39.737376556,39.966084
96,490.25,39.51041319,39.746605
97,490.28125,39.360525846,39.550934
98,490.3125,39.331857486,39.419613
99,490.34375,39.41210497,39.398926
100,490.375,39.5253987,39.523643
101,490.40625,39.69024304,39.758625
102,490.4375,39.823161284,40.04673
103,490.46875,39.819906073,40.2542
104,490.5,39.722100266999995,40.299526
105,490.53125,39.612268454,40.247658
106,490.5625,39.517568577,40.181683
107,490.59375,39.454357843000004,40.12876
108,490.625,39.467293946,40.099236
109,490.65625,39.504724304,40.125553
110,490.6875,39.537811479,40.175865
111,490.71875,39.577971908,40.235756
112,490.75,39.604202698,40.326763
113,490.78125,39.667216286,40.43545
114,490.8125,39.866067118000004,40.56371
115,490.84375,40.18227361,40.761047
116,490.875,40.392082681,41.03546
117,490.90625,40.468174713,41.239136
118,490.9375,40.50262270100001,41.34277
119,490.96875,40.554371900999996,41.40372
120,491.0,40.638273162,41.462776
121,491.03125,40.730162425,41.536148
122,491.0625,40.830763703,41.61211
123,491.09375,40.96762508,41.690567
124,491.125,41.139575522,41.79164
125,491.15625,41.305127436,41.918247
126,491.1875,41.43760903399999,42.04464
127,491.21875,41.561185347000006,42.150013
128,491.25,41.72537305200001,42.24765
129,491.28125,41.900803276,42.374836
130,491.3125,42.04740167200001,42.518116
131,491.34375,42.197169973,42.658222
132,491.375,42.42964511699999,42.847294
133,491.40625,42.767347621,43.16449
134,491.4375,43.15420924,43.56647
135,491.46875,43.51573728100001,43.95505
136,491.5,43.821255466999986,44.278763
137,491.53125,44.082818093000014,44.544785
138,491.5625,44.320389369,44.776604
139,491.59375,44.557393137,44.99093
140,491.625,44.82058562899999,45.203865
141,491.65625,45.061045283,45.438663
142,491.6875,45.311265036,45.65878
143,491.71875,45.645436808,45.889984
144,491.75,45.96673931,46.20803
145,491.78125,46.315732995,46.533035
146,491.8125,46.721016706,46.87562
147,491.84375,47.10088412899999,47.256886
148,491.875,47.445621946,47.610336
149,491.90625,47.761092067,47.929623
150,491.9375,48.010068798999995,48.22114
151,491.96875,48.19266591,48.45037
152,492.0,48.410755043,48.61567
153,492.03125,48.70856548800001,48.812588
154,492.0625,49.037845283,49.08387
155,492.09375,49.323319536999996,49.386086
156,492.125,49.524366054000005,49.649124
157,492.15625,49.738802133,49.83284
158,492.1875,49.97549371,50.029045
159,492.21875,50.176272315,50.248573
160,492.25,50.411682717000005,50.43495
161,492.28125,50.665319757,50.656517
162,492.3125,50.91969902,50.899017
163,492.34375,51.21127374,51.148552
164,492.375,51.56273755800001,51.450912
165,492.40625,52.02431815999999,51.832073
166,492.4375,52.456055426999995,52.32672
167,492.46875,52.72392850000001,52.784214
168,492.5,52.971578936,53.068764
169,492.53125,53.252371128000014,53.323933
170,492.5625,53.519912255,53.608505
171,492.59375,53.730353405,53.879723
172,492.625,53.881291309000005,54.09372
173,492.65625,54.023322801,54.246872
174,492.6875,54.162289151,54.38902
175,492.71875,54.287354206,54.52521
176,492.75,54.478030198,54.645508
177,492.78125,54.92924668,54.83313
178,492.8125,55.42163987799999,55.288315
179,492.84375,55.73895036199999,55.786404
180,492.875,56.06072790699999,56.104427
181,492.90625,56.288618699,56.42582
182,492.9375,56.501723036,56.65089
183,492.96875,56.778870296,56.863518
184,493.0,57.006203899,57.148293
185,493.03125,57.138607523999994,57.389194
186,493.0625,57.189483437,57.534687
187,493.09375,57.16007055499999,57.594692
188,493.125,57.05956032,57.56788
189,493.15625,56.976524362999996,57.462112
190,493.1875,56.931231415,57.37187
191,493.21875,56.868315492,57.32119
192,493.25,56.719118077,57.252064
193,493.28125,56.500148605,57.08992
194,493.3125,56.416636477000004,56.851524
195,493.34375,56.504185729,56.76184
196,493.375,56.591222176,56.86099
197,493.40625,56.552995077,56.97682
198,493.4375,56.48315758500001,57.00528
199,493.46875,56.281026421,57.02171
200,493.5,55.82276778200001,56.887424
201,493.53125,55.36249519400001,56.459454
202,493.5625,54.978824381,56.00504
203,493.59375,54.663266087,55.60586
204,493.625,54.384494444000005,55.264057
205,493.65625,54.10731011,54.958088
206,493.6875,53.975197082,54.653515
207,493.71875,53.84673148299999,54.50835
208,493.75,53.528322188999994,54.375378
209,493.78125,53.161541961999994,54.043594
210,493.8125,52.98502553,53.648193
211,493.84375,52.965300965000004,53.438457
212,493.875,52.956715364,53.393127
213,493.90625,52.94517026,53.372864
214,493.9375,52.944820744999994,53.360283
215,493.96875,53.01277823100001,53.355698
216,494.0,53.166708136000004,53.413906
217,494.03125,53.311828054,53.556034
218,494.0625,53.33528083899999,53.683838
219,494.09375,53.30571056800001,53.67247
220,494.125,53.29867471199999,53.58957
221,494.15625,53.205887779,53.513756
222,494.1875,52.98074221000002,53.3297
223,494.21875,52.656923373000005,52.99107
224,494.25,52.27932933,52.534126
225,494.28125,51.873637733,52.011246
226,494.3125,51.55953110200001,51.46225
227,494.34375,51.247087963999995,51.043343
228,494.375,50.858106048,50.684185
229,494.40625,50.565919498000014,50.314312
230,494.4375,49.996923651,50.10374
231,494.46875,49.265994018,49.579967
232,494.5,48.61995292899999,48.844727
233,494.53125,47.814900041,48.164677
234,494.5625,47.115387401999996,47.297375
235,494.59375,46.63682299600001,46.53315
236,494.625,46.245376607,45.99451
237,494.65625,45.76333065800001,45.555477
238,494.6875,45.23374529500001,45.043655
239,494.71875,44.71800419,44.507282
240,494.75,44.274777043,44.014797
241,494.78125,44.028366623000004,43.621284
242,494.8125,43.906839176999995,43.422867
243,494.84375,43.75547205,43.34109
244,494.875,43.469247454000005,43.23019
245,494.90625,43.087059567,42.989407
246,494.9375,42.752408643,42.653263
247,494.96875,42.417531306,42.350285
248,495.0,41.944023059,42.0393
249,495.03125,41.446288339,41.602062
250,495.0625,41.068009553,41.146214
251,495.09375,40.827754704,40.79417
252,495.125,40.636373932,40.560802
253,495.15625,40.43562222,40.37238
254,495.1875,40.16547756,40.181538
255,495.21875,39.822987468,39.939697
256,495.25,39.469465638,39.645576
257,495.28125,39.144460804000005,39.350708
258,495.3125,38.906868707,39.088238
259,495.34375,38.790633876,38.913944
260,495.375,38.800481629000004,38.888405
261,495.40625,39.024839617,39.030838
262,495.4375,39.242931168,39.340748
263,495.46875,39.238755221999995,39.59938
264,495.5,39.141506093000004,39.641376
265,495.53125,39.079621905,39.58873
266,495.5625,39.113266771,39.55353
267,495.59375,39.211464136,39.585743
268,495.625,39.25629986,39.670414
269,495.65625,39.209699333,39.72455
270,495.6875,39.183124161,39.717793
271,495.71875,39.265142655,39.730667
272,495.75,39.406862964000005,39.842007
273,495.78125,39.666773574000004,40.021217
274,495.8125,39.995170385,40.282246
275,495.84375,40.254840548000004,40.585087
276,495.875,40.430137570999996,40.832317
277,495.90625,40.50217418799999,41.013107
278,495.9375,40.501241114,41.112717
279,495.96875,40.519825288,41.148823
280,496.0,40.637857915,41.184788
281,496.03125,40.794802228,41.281925
282,496.0625,40.916287954,41.406162
283,496.09375,40.999587422000005,41.505142
284,496.125,41.089115584,41.57418
285,496.15625,41.25984106399999,41.64291
286,496.1875,41.498712467,41.76659
287,496.21875,41.712880122,41.945835
288,496.25,41.861524465,42.11534
289,496.28125,41.988861663,42.240837
290,496.3125,42.170807048,42.350746
291,496.34375,42.427742991,42.51039
292,496.375,42.69069281500001,42.773697
293,496.40625,43.038569328,43.10943
294,496.4375,43.485769413999996,43.519306
295,496.46875,43.87429050200001,43.96622
296,496.5,44.113087201999996,44.330147
297,496.53125,44.291880398,44.557064
298,496.5625,44.454311774,44.72708
299,496.59375,44.587030854,44.88374
300,496.625,44.76158688499999,45.014996
301,496.65625,44.983282757,45.17887
302,496.6875,45.181511365,45.38505
303,496.71875,45.34125386,45.58298
304,496.75,45.56142528,45.76223
305,496.78125,45.844683141000004,46.00354
306,496.8125,46.152061095,46.296738
307,496.84375,46.457533629,46.60066
308,496.875,46.695605971999996,46.897583
309,496.90625,46.920791765,47.13197
310,496.9375,47.152612676000004,47.347984
311,496.96875,47.33263070899999,47.565823
312,497.0,47.466588261000005,47.73428
313,497.03125,47.595724071999996,47.857834
314,497.0625,47.720838661,47.972824
315,497.09375,47.818564524,48.082306
316,497.125,47.898971393000004,48.166306
317,497.15625,47.985900803,48.233437
318,497.1875,48.07966307,48.30536
319,497.21875,48.19065104,48.383907
320,497.25,48.373653995,48.477184
321,497.28125,48.565165062,48.63639
322,497.3125,48.729767413999994,48.80998
323,497.34375,48.919404608,48.96805
324,497.375,49.129145696,49.17639
325,497.40625,49.434670562,49.442833
326,497.4375,49.808561541,49.803078
327,497.46875,50.092392671000006,50.20305
328,497.5,50.285909628999995,50.495876
329,497.53125,50.466760949000005,50.689896
330,497.5625,50.63948505,50.866062
331,497.59375,50.770664018999994,51.034786
332,497.625,50.892252048,51.165108
333,497.65625,51.027740096,51.286076
334,497.6875,51.191972618,51.419453
335,497.71875,51.371970874,51.580864
336,497.75,51.500805258999996,51.762783
337,497.78125,51.627521398999995,51.901665
338,497.8125,51.796115296,52.03544
339,497.84375,51.951901998000004,52.202118
340,497.875,52.027614838999995,52.350925
341,497.90625,52.06507713799999,52.418495
342,497.9375,52.1029136,52.446217
343,497.96875,52.148212007999994,52.472706
344,498.0,52.235552453000004,52.50692
345,498.03125,52.338550666,52.58484
346,498.0625,52.426722264,52.679634
347,498.09375,52.494847189,52.759842
348,498.125,52.514332014,52.81988
349,498.15625,52.487941242000005,52.83224
350,498.1875,52.440849777,52.799976
351,498.21875,52.404384998000005,52.74791
352,498.25,52.411852173,52.7066
353,498.28125,52.426398783,52.708553
354,498.3125,52.413470306,52.718616
355,498.34375,52.412894938,52.70542
356,498.375,52.512765371,52.71477
357,498.40625,52.715834053,52.83695
358,498.4375,52.930336692,53.063843
359,498.46875,53.083802026,53.294598
360,498.5,53.194639295,53.458138
361,498.53125,53.269624787999994,53.57384
362,498.5625,53.28612320699999,53.651222
363,498.59375,53.252342664,53.67094
364,498.625,53.23645445999999,53.64171
365,498.65625,53.272818315,53.629032
366,498.6875,53.330760348000005,53.66521
367,498.71875,53.382178588,53.72035
368,498.75,53.463326738999996,53.768475
369,498.78125,53.551502197000005,53.84595
370,498.8125,53.649528579,53.928337
371,498.84375,53.78585501199999,54.016865
372,498.875,53.904919566000004,54.139397
373,498.90625,53.990578221999996,54.242416
374,498.9375,54.02887500400001,54.311836
375,498.96875,53.996433329999995,54.335102
376,499.0,53.931141746,54.29201
377,499.03125,53.92305218400001,54.22302
378,499.0625,54.001582944,54.21474
379,499.09375,54.09255658800001,54.291897
380,499.125,54.105335102,54.37948
381,499.15625,54.08123210300001,54.388912
382,499.1875,54.050854725,54.362522
383,499.21875,53.99362424,54.330395
384,499.25,53.929708281,54.272167
385,499.28125,53.87893295999999,54.2077
386,499.3125,53.853344486000005,54.15659
387,499.34375,53.891608870000006,54.131413
388,499.375,54.057207044,54.173134
389,499.40625,54.289815950000005,54.34558
390,499.4375,54.490573917,54.588593
391,499.46875,54.638956476000004,54.80201
392,499.5,54.757526453000004,54.963226
393,499.53125,54.783922855,55.09018
394,499.5625,54.70668727699999,55.12191
395,499.59375,54.602962109,55.05084
396,499.625,54.53546581400001,54.95416
397,499.65625,54.49052754399999,54.89238
398,499.6875,54.45701500800001,54.850178
399,499.71875,54.443434486,54.81567
400,499.75,54.44425797300002,54.797695
401,499.78125,54.521625477,54.79248
402,499.8125,54.638199706,54.861713
403,499.84375,54.70489363399999,54.96662
404,499.875,54.797325398999995,55.02018
405,499.90625,54.92876864200001,55.09805
406,499.9375,54.998612635,55.214123
407,499.96875,54.94407593299999,55.26935
408,500.0,54.824395474,55.205307
409,500.03125,54.69402353499999,55.08421
410,500.0625,54.57470082099999,54.957047
411,500.09375,54.48343114499999,54.8416
412,500.125,54.437332507,54.753532
413,500.15625,54.407473193000015,54.709507
414,500.1875,54.36446522999999,54.680557
415,500.21875,54.309308001000005,54.638325
416,500.25,54.251702875,54.58433
417,500.28125,54.213674940999994,54.528294
418,500.3125,54.190874648000005,54.49201
419,500.34375,54.185119976,54.470776
420,500.375,54.267462346,54.468433
421,500.40625,54.430152678999995,54.557095
422,500.4375,54.58745648000001,54.72959
423,500.46875,54.68026457500001,54.89898
424,500.5,54.716344805000006,55.005306
425,500.53125,54.68860759,55.051865
426,500.5625,54.632386333999996,55.03174
427,500.59375,54.613913663999995,54.98312
428,500.625,54.63872301499999,54.971718
429,500.65625,54.66589499100001,55.00145
430,500.6875,54.687015292999995,55.030525
431,500.71875,54.738931713,55.049854
432,500.75,54.859917333,55.096123
433,500.78125,55.041351471,55.208096
434,500.8125,55.22864608700001,55.37832
435,500.84375,55.38176567,55.552734
436,500.875,55.505633686,55.69169
437,500.90625,55.52915604299999,55.7999
438,500.9375,55.47052204100001,55.807777
439,500.96875,55.422372623000015,55.736855
440,501.0,55.39749177499999,55.682117
441,501.03125,55.363515167,55.657433
442,501.0625,55.29475848199999,55.62664
443,501.09375,55.200027641999995,55.56093
444,501.125,55.121907015,55.46903
445,501.15625,55.06387035500001,55.39365
446,501.1875,55.007167614,55.33784
447,501.21875,54.94045767900001,55.282955
448,501.25,54.86335548399999,55.21789
449,501.28125,54.796147293999994,55.14234
450,501.3125,54.81065173199999,55.076725
451,501.34375,54.956273298,55.092285
452,501.375,55.14772803299999,55.235855
453,501.40625,55.336364126,55.423553
454,501.4375,55.48633070900001,55.618507
455,501.46875,55.553923182999995,55.785
456,501.5,55.55206595600001,55.872025
457,501.53125,55.52512962300001,55.883736
458,501.5625,55.511073348,55.865517
459,501.59375,55.520106828,55.858875
460,501.625,55.524364817,55.874672
461,501.65625,55.482526485,55.88452
462,501.6875,55.424391766999996,55.846336
463,501.71875,55.398009614,55.788147
464,501.75,55.388053656000004,55.757114
465,501.78125,55.453119123000015,55.7405
466,501.8125,55.55709963199999,55.79917
467,501.84375,55.598359878,55.895794
468,501.875,55.585111401999995,55.928616
469,501.90625,55.504695448,55.90547
470,501.9375,55.38387712300001,55.815186
471,501.96875,55.26850483000001,55.686646
472,502.0,55.151570056,55.56742
473,502.03125,55.07365673899999,55.452248
474,502.0625,55.027520218999996,55.37837
475,502.09375,54.963576155,55.334774
476,502.125,54.88802889000001,55.27194
477,502.15625,54.78227055199999,55.196323
478,502.1875,54.65307071000001,55.08988
479,502.21875,54.53902613800001,54.9599
480,502.25,54.449830698000014,54.844555
481,502.28125,54.337555125,54.75311
482,502.3125,54.223970135,54.638294
483,502.34375,54.210227116000006,54.522057
484,502.375,54.354996474,54.50597
485,502.40625,54.51375354699999,54.651924
486,502.4375,54.553463925,54.825905
487,502.46875,54.49815825899999,54.890472
488,502.5,54.448312693999995,54.85693
489,502.53125,54.430557052,54.818043
490,502.5625,54.427236273,54.804737
491,502.59375,54.379076235000014,54.80451
492,502.625,54.196519774999985,54.76042
493,502.65625,53.938312499999995,54.58381
494,502.6875,53.67771467000001,54.331146
495,502.71875,53.442408976,54.073963
496,502.75,53.257349299000005,53.841793
497,502.78125,53.14807425200001,53.661976
498,502.8125,53.13806493,53.55754
499,502.84375,53.159839693,53.547592
500,502.875,53.047021087999994,53.56618
501,502.90625,52.882551924000005,53.451412
502,502.9375,52.720454021,53.284306
503,502.96875,52.552059645,53.118454
504,503.0,52.44251751,52.946384
505,503.03125,52.310060036,52.83241
506,503.0625,52.102587618,52.696465
507,503.09375,51.866496923000014,52.486507
508,503.125,51.635050745,52.247112
509,503.15625,51.42557359,52.010822
510,503.1875,51.232243176000004,51.79494
511,503.21875,51.03983785000001,51.594723
512,503.25,50.84818662399999,51.396084
513,503.28125,50.662371438,51.199127
514,503.3125,50.5030505,51.009106
515,503.34375,50.39954249499999,50.848392
516,503.375,50.371067142,50.75563
517,503.40625,50.43883066500001,50.758884
518,503.4375,50.55393543899999,50.862644
519,503.46875,50.607890376,51.000114
520,503.5,50.563780578999996,51.065624
521,503.53125,50.49061395700001,51.029118
522,503.5625,50.410342103999994,50.960167
523,503.59375,50.301521693000005,50.884663
524,503.625,50.224279731,50.782825
525,503.65625,50.207366708,50.708897
526,503.6875,50.20142538099999,50.690258
527,503.71875,50.165293928000004,50.685165
528,503.75,50.143206662,50.65842
529,503.78125,50.142268408000014,50.65135
530,503.8125,50.146345018000005,50.663662
531,503.84375,50.174196761000005,50.67491
532,503.875,50.26505284000001,50.701862
533,503.90625,50.416285296000005,50.782883
534,503.9375,50.56832197399999,50.918556
535,503.96875,50.652070972,51.054947
536,504.0,50.64757383999999,51.127472
537,504.03125,50.582055731000004,51.117493
538,504.0625,50.494200281000005,51.049236
539,504.09375,50.410351528999996,50.958157
540,504.125,50.351057084,50.86928
541,504.15625,50.38239614,50.80192
542,504.1875,50.483816321000006,50.817398
543,504.21875,50.54913300000001,50.90025
544,504.25,50.578951053999994,50.951664
545,504.28125,50.588879819,50.97111
546,504.3125,50.594839778,50.973408
547,504.34375,50.637253085,50.976665
548,504.375,50.758375457,51.030483
549,504.40625,50.96861946600001,51.18316
550,504.4375,51.213887743,51.425747
551,504.46875,51.412678177,51.687336
552,504.5,51.569490339000005,51.890713
553,504.53125,51.71034299299999,52.04636
554,504.5625,51.829818882,52.18411
555,504.59375,51.90008803400001,52.301685
556,504.625,51.916902193999995,52.37292
557,504.65625,51.965126833000014,52.39244
558,504.6875,52.04335853700001,52.43956
559,504.71875,52.09658790500001,52.515083
560,504.75,52.213682889,52.568302
561,504.78125,52.415530802000006,52.684635
562,504.8125,52.617154003,52.880314
563,504.84375,52.786875386000006,53.072056
564,504.875,53.012685489,53.22929
565,504.90625,53.22989158199999,53.438076
566,504.9375,53.401036165,53.637577
567,504.96875,53.575802096000004,53.792458
568,505.0,53.738996059,53.95327
569,505.03125,53.854061438,54.107254
570,505.0625,53.885588745999996,54.216324
571,505.09375,53.833251818,54.243084
572,505.125,53.76092263700001,54.186638
573,505.15625,53.719656179,54.110035
574,505.1875,53.691059171000006,54.06376
575,505.21875,53.649987448999994,54.029964
576,505.25,53.646428711,53.98425
577,505.28125,53.752447559,53.976078
578,505.3125,53.94455598300001,54.076817
579,505.34375,54.117549843,54.26392
580,505.375,54.215503340000005,54.434444
581,505.40625,54.342040525,54.53615
582,505.4375,54.55017963,54.677544
583,505.46875,54.806879368000004,54.90392
584,505.5,55.089361167,55.176315
585,505.53125,55.200984471000005,55.46659
586,505.5625,55.12526731999999,55.582623
587,505.59375,55.03090557,55.51278
588,505.625,55.03047240499998,55.425163
589,505.65625,55.041289738,55.429703
590,505.6875,55.009042746999995,55.442493
591,505.71875,54.96787409,55.408195
592,505.75,54.944873978000004,55.361153
593,505.78125,54.96527814900001,55.33074
594,505.8125,55.00517007399999,55.344154
595,505.84375,54.998386559000004,55.376102
596,505.875,54.907984853,55.359
597,505.90625,54.779950420000006,55.256145
598,505.9375,54.684448418,55.11556
599,505.96875,54.645140653999995,55.009438
600,506.0,54.62652546099999,54.963478
601,506.03125,54.614756502,54.944023
602,506.0625,54.572219188000005,54.934414
603,506.09375,54.475346992000006,54.89349
604,506.125,54.387335213,54.79767
605,506.15625,54.338931194000004,54.710667
606,506.1875,54.28752162600001,54.662895
607,506.21875,54.191760004,54.611256
608,506.25,54.07649915600001,54.514908
609,506.28125,53.960049278000014,54.399002
610,506.3125,53.873363838,54.281933
611,506.34375,53.831188277,54.194973
612,506.375,53.78252795699998,54.15456
613,506.40625,53.75757352899999,54.114666
614,506.4375,53.786691049,54.108074
615,506.46875,53.816301473,54.155884
616,506.5,53.780600613000004,54.200783
617,506.53125,53.73272232499999,54.17586
618,506.5625,53.691852729999994,54.135635
619,506.59375,53.619527508999994,54.1009
620,506.625,53.543453602,54.03438
621,506.65625,53.47414031099999,53.96287
622,506.6875,53.42200622699999,53.895477
623,506.71875,53.428033209000006,53.84212
624,506.75,53.520606402,53.844234
625,506.78125,53.64667827900003,53.930313
626,506.8125,53.749625570999996,54.04648
627,506.84375,53.816728432,54.136543
628,506.875,53.846760716999995,54.18847
629,506.90625,53.879331466,54.20212
630,506.9375,53.89728508,54.21884
631,506.96875,53.864714944,54.221638
632,507.0,53.85658639199999,54.17846
633,507.03125,53.903431589,54.16753
634,507.0625,53.972847141,54.21534
635,507.09375,54.018707984,54.285683
636,507.125,53.993364285999995,54.33114
637,507.15625,53.907560175,54.304844
638,507.1875,53.797361671999994,54.21866
639,507.21875,53.68699679800001,54.10895
640,507.25,53.588071671,53.999626
641,507.28125,53.50449681199999,53.90176
642,507.3125,53.484564108,53.819275
643,507.34375,53.55467444599999,53.801258
644,507.375,53.60362515199998,53.87468
645,507.40625,53.62672099199999,53.93184
646,507.4375,53.661429569999996,53.967953
647,507.46875,53.688695268000004,54.013683
648,507.5,53.688346812,54.050713
649,507.53125,53.65217235800001,54.058907
650,507.5625,53.615379275,54.03001
651,507.59375,53.619889713999996,54.00057
652,507.625,53.640154973000016,54.011463
653,507.65625,53.665862372,54.036003
654,507.6875,53.705808594,54.063255
655,507.71875,53.75907207,54.101368
656,507.75,53.82869247,54.14977
657,507.78125,53.913813426,54.211998
658,507.8125,53.97754084300001,54.286858
659,507.84375,53.981921554,54.337246
660,507.875,53.951233243000004,54.326317
661,507.90625,53.92193106500001,54.27952
662,507.9375,53.887178857,54.23497
663,507.96875,53.82162419800001,54.18628
664,508.0,53.743846473999994,54.11066
665,508.03125,53.71042188000001,54.030704
666,508.0625,53.709580871000014,54.001312
667,508.09375,53.681092858,54.004177
668,508.125,53.642164151,53.97821
669,508.15625,53.595316102,53.941746
670,508.1875,53.53066110899999,53.89704
671,508.21875,53.46902249800001,53.834667
672,508.25,53.446223567,53.776188
673,508.28125,53.43518353500001,53.756756
674,508.3125,53.401506373000004,53.748035
675,508.34375,53.369582052999995,53.716934
676,508.375,53.403310732,53.691696
677,508.40625,53.520809765,53.737793
678,508.4375,53.674473704000015,53.866093
679,508.46875,53.808385616,54.024784
680,508.5,53.922184621999996,54.16346
681,508.53125,54.023622268999986,54.282772
682,508.5625,54.109831168999996,54.3889
683,508.59375,54.170496271,54.47916
684,508.625,54.186819591,54.54332
685,508.65625,54.176034992999995,54.562256
686,508.6875,54.167117347,54.552444
687,508.71875,54.175268227,54.541477
688,508.75,54.206860726,54.544064
689,508.78125,54.23472098500001,54.566578
690,508.8125,54.278976899,54.58211
691,508.84375,54.401073907,54.61235
692,508.875,54.58287060200001,54.718857
693,508.90625,54.71840697700001,54.88237
694,508.9375,54.745902279999996,54.9976
695,508.96875,54.707764001,55.006832
696,509.0,54.67154459800001,54.957504
697,509.03125,54.63611542899999,54.919743
698,509.0625,54.611818852999995,54.8874
699,509.09375,54.64829957,54.86806
700,509.125,54.746264546000006,54.909542
701,509.15625,54.812444478,55.010296
702,509.1875,54.811730721,55.076744
703,509.21875,54.78375587199999,55.076935
704,509.25,54.72711606399999,55.05081
705,509.28125,54.64737830600001,54.99651
706,509.3125,54.581007396000004,54.919643
707,509.34375,54.574943469000004,54.856285
708,509.375,54.668267633,54.852364
709,509.40625,54.892783273999996,54.94623
710,509.4375,55.155574954,55.171375
711,509.46875,55.305205748999995,55.437023
712,509.5,55.374624921999995,55.595673
713,509.53125,55.421202201999996,55.67472
714,509.5625,55.424189371000004,55.729168
715,509.59375,55.365073881,55.739574
716,509.625,55.30402482400001,55.689
717,509.65625,55.28455694,55.63625
718,509.6875,55.284839374,55.62235
719,509.71875,55.265537082,55.62335
720,509.75,55.238999164,55.600277
721,509.78125,55.246618894,55.567303
722,509.8125,55.315477552000004,55.567883
723,509.84375,55.431668130999995,55.628433
724,509.875,55.536284274,55.73373
725,509.90625,55.54895249,55.825077
726,509.9375,55.50120365000001,55.824554
727,509.96875,55.482761068,55.76726
728,510.0,55.484879422,55.744217
729,510.03125,55.445351603,55.746925
730,510.0625,55.347071978,55.710575
731,510.09375,55.217708628999986,55.61633
732,510.125,55.08179818799999,55.491238
733,510.15625,54.949898309000005,55.359512
734,510.1875,54.824995400999995,55.23142
735,510.21875,54.715071158,55.109955
736,510.25,54.635219125,55.003338
737,510.28125,54.56357497200001,54.92618
738,510.3125,54.510109655,54.856575
739,510.34375,54.50934864899999,54.80505
740,510.375,54.520683759,54.805172
741,510.40625,54.539983937,54.819035
742,510.4375,54.55939306699999,54.84822
743,510.46875,54.54162412900001,54.881752
