,Time (d),PO44_meas_PCA (gP/m3),NH4_pred_PCA (gP/m3)
1168,511.5625,5.762842162999999,6.0305896
1169,511.58333330000005,5.759083512999999,6.0267744
1170,511.6041667,5.751063475,6.020265
1171,511.625,5.738478869,6.0112786
1172,511.64583330000005,5.721214326,5.998957
1173,511.6666667,5.69933687,5.9818397
1174,511.6875,5.673190956,5.9591885
1175,511.70833330000005,5.643444906,5.9313836
1176,511.7291667,5.6110780710000006,5.900827
1177,511.75,5.576959791,5.870511
1178,511.77083330000005,5.541557749,5.841499
1179,511.7916667,5.505176579,5.813277
1180,511.8125,5.468089224,5.7846403
1181,511.83333330000005,5.430706705,5.7547235
1182,511.8541667,5.393656901,5.7247844
1183,511.875,5.357330098,5.6970496
1184,511.89583330000005,5.321752082,5.671391
1185,511.9166667,5.286849086,5.6461205
1186,511.9375,5.25256283,5.6203084
1187,511.95833330000005,5.218766559,5.594056
1188,511.9791667,5.185297509,5.5677805
1189,512.0,5.152084588999999,5.5417438
1190,512.0208333,5.119255872,5.516029
1191,512.0416667,5.087057175,5.4906635
1192,512.0625,5.055867965,5.465451
1193,512.0833333,5.02602468,5.4401817
1194,512.1041667,4.997744605,5.4141574
1195,512.125,4.9713809,5.386517
1196,512.1458333,4.947443232,5.3579836
1197,512.1666667,4.926474969,5.330284
1198,512.1875,4.908909024,5.305693
1199,512.2083333,4.89483997,5.2859626
1200,512.2291667,4.8840400310000005,5.2710686
1201,512.25,4.876063024,5.2598953
1202,512.2708333,4.870338191,5.2507834
1203,512.2916667,4.866279655,5.242283
1204,512.3125,4.863371868,5.2343
1205,512.3333333,4.861207721,5.2275043
1206,512.3541667,4.85959973,5.222154
1207,512.375,4.858582644,5.2182407
1208,512.3958333,4.858373185,5.2189894
1209,512.4166667,4.859259924,5.229631
1210,512.4375,4.861490982,5.2490773
1211,512.4583333,4.865178088,5.271927
1212,512.4791667,4.870240528,5.29264
1213,512.5,4.876380672,5.307739
1214,512.5208333,4.883195232,5.316719
1215,512.5416667,4.890094183,5.320534
1216,512.5625,4.896328849,5.32155
1217,512.5833333,4.901164719,5.3219013
1218,512.6041667,4.904066932,5.3225207
1219,512.625,4.904723798,5.323376
1220,512.6458333,4.902988845,5.322712
1221,512.6666667,4.898811763,5.3183064
1222,512.6875,4.892299865,5.3102503
1223,512.7083333,4.883711148,5.300278
1224,512.7291667,4.873371553999999,5.2901883
1225,512.75,4.861644238,5.281271
1226,512.7708333,4.848910211000001,5.273977
1227,512.7916667,4.835530657,5.268244
1228,512.8125,4.821809416000001,5.2631207
1229,512.8333333,4.807967391,5.257272
1230,512.8541667,4.7941438530000005,5.2486105
1231,512.875,4.780594581,5.235157
1232,512.8958333,4.76773734,5.2182426
1233,512.9166667,4.755987681000001,5.2010674
1234,512.9375,4.745606127,5.187003
1235,512.9583333,4.736507314,5.178067
1236,512.9791667,4.728272946000001,5.173209
1237,513.0,4.720257528,5.1698956
1238,513.0208333,4.711686102,5.165601
1239,513.0416667,4.701818239,5.158541
1240,513.0625,4.690168299,5.148698
1241,513.0833333,4.676636481,5.1369724
1242,513.1041667,4.661521036,5.123999
1243,513.125,4.645412405,5.110051
1244,513.1458333,4.62904043,5.0951314
1245,513.1666667,4.613171661,5.079323
1246,513.1875,4.598568954,5.0634103
1247,513.2083333,4.585717078,5.048562
1248,513.2291667,4.575032998999999,5.0353575
1249,513.25,4.566776364,5.023976
1250,513.2708333,4.5611136210000005,5.0144334
1251,513.2916667,4.558125898,5.0066895
1252,513.3125,4.557893976,4.9997168
1253,513.3333333,4.560587225,4.9922557
1254,513.3541667,4.566387325,4.9858184
1255,513.375,4.575387161,4.983411
1256,513.3958333,4.587556575,4.989706
1257,513.4166667,4.602705962,5.0096526
1258,513.4375,4.620359015,5.0410748
1259,513.4583333,4.639823534,5.077274
1260,513.4791667,4.660197061,5.1118345
1261,513.5,4.680532866,5.1406784
1262,513.5208333,4.699966999,5.162943
1263,513.5416667,4.717670555,5.1794715
1264,513.5625,4.732907306,5.1919594
1265,513.5833333,4.74513995,5.201691
1266,513.6041667,4.754104266000001,5.2085233
1267,513.625,4.7596761380000006,5.2116323
1268,513.6458333,4.761955035,5.211527
1269,513.6666667,4.7612864560000006,5.2096515
1270,513.6875,4.7581555060000005,5.206679
1271,513.7083333,4.753015185,5.202538
1272,513.7291667,4.746170318,5.196653
1273,513.75,4.737837685,5.188531
1274,513.7708333,4.728247048,5.1797442
1275,513.7916667,4.71761372,5.1729116
1276,513.8125,4.706086262,5.1679134
1277,513.8333333,4.693872337,5.162527
1278,513.8541667,4.681297708,5.1559696
1279,513.875,4.668597958,5.1492133
1280,513.8958333,4.655791657,5.1423283
1281,513.9166667,4.642769294,5.1342134
1282,513.9375,4.629372197,5.124116
1283,513.9583333,4.6154662680000005,5.1119766
1284,513.9791667,4.6010109230000005,5.0988173
1285,514.0,4.586035384,5.0859246
1286,514.0208333,4.570623838,5.073625
1287,514.0416667,4.554937195,5.061481
1288,514.0625,4.539187337,5.0490265
1289,514.0833333,4.523574385,5.0361066
1290,514.1041667,4.508258388,5.022629
1291,514.125,4.49340836,5.0084643
1292,514.1458333,4.47924723,4.9939194
1293,514.1666667,4.4660354280000005,4.979599
1294,514.1875,4.454052196,4.9659657
1295,514.2083333,4.443585016,4.953247
1296,514.2291667,4.434911815,4.941552
1297,514.25,4.428283223999999,4.931024
1298,514.2708333,4.423908068999999,4.921879
1299,514.2916667,4.421934678,4.91426
1300,514.3125,4.422513497,4.907445
1301,514.3333333,4.425861278,4.9004836
1302,514.3541667,4.432216637,4.895008
1303,514.375,4.441767839,4.894091
1304,514.3958333,4.45462041,4.9017024
1305,514.4166667,4.4706747060000005,4.9220915
1306,514.4375,4.489539326,4.9533744
1307,514.4583333,4.510642958,4.9893646
1308,514.4791667,4.533308282,5.0230956
1309,514.5,4.5566572160000005,5.049377
1310,514.5208333,4.579497577,5.06879
1311,514.5416667,4.600653118,5.084768
1312,514.5625,4.619204371,5.099427
1313,514.5833333,4.6345525830000005,5.1128654
1314,514.6041667,4.646374306,5.1233625
1315,514.625,4.654415343,5.1288705
1316,514.6458333,4.658579139,5.129623
1317,514.6666667,4.659114093,5.1273775
1318,514.6875,4.656537021,5.1230063
1319,514.7083333,4.65149999,5.1165266
1320,514.7291667,4.644705452,5.108969
1321,514.75,4.636795341,5.1021953
1322,514.7708333,4.628313941,5.0969434
1323,514.7916667,4.619636323,5.092915
1324,514.8125,4.611066385,5.0886927
1325,514.8333333,4.602922306,5.0827713
1326,514.8541667,4.595556984,5.0759377
1327,514.875,4.589224881,5.0702963
1328,514.8958333,4.584029156000001,5.0666137
1329,514.9166667,4.579937443,5.0643225
1330,514.9375,4.576782603,5.0624614
1331,514.9583333,4.574284982,5.060293
1332,514.9791667,4.57210704,5.058068
1333,515.0,4.569933661,5.0563974
1334,515.0208333,4.567564567,5.054566
1335,515.0416667,4.564965755,5.051132
1336,515.0625,4.562289085,5.046472
1337,515.0833333,4.559803629,5.0421276
1338,515.1041667,4.557822492,5.038404
1339,515.125,4.556680718,5.03458
1340,515.1458333,4.55670862,5.0304
1341,515.1666667,4.558196263,5.026227
1342,515.1875,4.561410261,5.0222297
1343,515.2083333,4.566540442,5.0184197
1344,515.2291667,4.573715958999999,5.0159464
1345,515.25,4.582967305,5.0163198
1346,515.2708333,4.594292868999999,5.0197854
1347,515.2916667,4.607701199,5.0256853
1348,515.3125,4.623250364,5.032825
1349,515.3333333,4.640972144,5.040305
1350,515.3541667,4.660827592,5.0494704
1351,515.375,4.682803497,5.0626297
1352,515.3958333,4.706968497,5.082883
1353,515.4166667,4.733342765,5.113544
1354,515.4375,4.761637988,5.1522694
1355,515.4583333,4.791398362,5.1935725
1356,515.4791667,4.822048772,5.2323556
1357,515.5,4.852895568,5.2653675
1358,515.5208333,4.883105902,5.2931
1359,515.5416667,4.91186071,5.3176003
1360,515.5625,4.938461506,5.3397403
1361,515.5833333,4.962284709,5.359018
1362,515.6041667,4.98282649,5.374606
1363,515.625,4.999703574,5.386008
1364,515.6458333,5.0127776530000006,5.394027
1365,515.6666667,5.022356255,5.3998966
1366,515.6875,5.029027828,5.4030614
1367,515.7083333,5.033401642,5.4021773
1368,515.7291667,5.036017379,5.398563
1369,515.75,5.037382435,5.3950353
1370,515.7708333,5.037898507,5.3933887
1371,515.7916667,5.037853852,5.394171
1372,515.8125,5.037438974,5.3962784
1373,515.8333333,5.036711904,5.3981514
1374,515.8541667,5.035629944,5.398945
1375,515.875,5.034121531,5.3985033
1376,515.8958333,5.032077762,5.3973246
1377,515.9166667,5.029419788,5.395983
1378,515.9375,5.026122871,5.3949285
1379,515.9583333,5.022187673,5.394391
1380,515.9791667,5.017654775,5.3939624
1381,516.0,5.012621382,5.393067
1382,516.0208333,5.007267803,5.391402
1383,516.0416667,5.001886065,5.388953
1384,516.0625,4.996863885,5.3859506
1385,516.0833333,4.992657915,5.382686
1386,516.1041667,4.989773619,5.3789186
1387,516.125,4.988760342,5.3742743
1388,516.1458333,4.99013136,5.3698864
1389,516.1666667,4.994256162,5.367574
1390,516.1875,5.001330585,5.3683863
1391,516.2083333,5.011416904,5.372477
1392,516.2291667,5.024511624,5.3790236
1393,516.25,5.04049422,5.3869944
1394,516.2708333,5.05904486,5.3965225
1395,516.2916667,5.079806245,5.4082627
1396,516.3125,5.102587357,5.421887
1397,516.3333333,5.127359945,5.4364944
1398,516.3541667,5.154234642,5.451721
1399,516.375,5.183151579,5.4678936
1400,516.3958333,5.213667127,5.4892645
1401,516.4166667,5.245345648,5.521848
1402,516.4375,5.277985005,5.5645156
1403,516.4583333,5.31134262,5.610814
1404,516.4791667,5.34487706,5.6544223
1405,516.5,5.378006785,5.691849
1406,516.5208333,5.4102416170000005,5.7233777
1407,516.5416667,5.441167415,5.7509284
1408,516.5625,5.470420463,5.776166
1409,516.5833333,5.497727597999999,5.7997904
1410,516.6041667,5.522941123,5.82175
1411,516.625,5.5460371839999985,5.841702
1412,516.6458333,5.56711544,5.859186
1413,516.6666667,5.586369435,5.87379
1414,516.6875,5.604074187,5.884967
1415,516.7083333,5.6204285989999985,5.8923903
1416,516.7291667,5.635509926,5.8981767
1417,516.75,5.64947343,5.905399
1418,516.7708333,5.6625683539999985,5.9156504
1419,516.7916667,5.675050941,5.9292245
1420,516.8125,5.687134938,5.944346
1421,516.8333333,5.698854983,5.958326
1422,516.8541667,5.710045659,5.9704814
1423,516.875,5.720555956,5.981822
1424,516.8958333,5.7303639010000005,5.992617
1425,516.9166667,5.73953779,6.002158
1426,516.9375,5.748185619,6.0097685
1427,516.9583333,5.7563721989999985,6.0152783
1428,516.9791667,5.764095212999999,6.019896
1429,517.0,5.771363911,6.0252657
1430,517.0208333,5.7782320889999985,6.031817
1431,517.0416667,5.784785617000001,6.0390277
1432,517.0625,5.791120007000001,6.0459313
1433,517.0833333,5.797296789,6.0516605
1434,517.1041667,5.8033293110000015,6.056366
1435,517.125,5.809227602999999,6.060794
1436,517.1458333,5.81503523,6.0652742
1437,517.1666667,5.820835697000001,6.069713
1438,517.1875,5.8267460789999985,6.0739846
1439,517.2083333,5.832905627000001,6.0780773
1440,517.2291667,5.839466005,6.0820546
1441,517.25,5.8466185610000005,6.0860105
1442,517.2708333,5.854463467,6.0901203
1443,517.2916667,5.863161292999999,6.094471
1444,517.3125,5.872913067000001,6.098913
1445,517.3333333,5.883910232000001,6.1032476
1446,517.3541667,5.896338884,6.1079245
1447,517.375,5.910421361,6.113727
1448,517.3958333,5.926351498,6.1233706
1449,517.4166667,5.944280401,6.141562
1450,517.4375,5.964120919000001,6.168787
1451,517.4583333,5.985622339,6.201066
1452,517.4791667,6.0084209909999995,6.2330046
1453,517.5,6.032084995,6.2603583
1454,517.5208333,6.0561824070000005,6.282223
1455,517.5416667,6.080186149999999,6.299892
1456,517.5625,6.103449509999999,6.315337
1457,517.5833333,6.125273862,6.329928
1458,517.6041667,6.145100287999999,6.3439302
1459,517.625,6.16246806,6.3569446
1460,517.6458333,6.177112632,6.3680964
1461,517.6666667,6.188889477999999,6.376535
1462,517.6875,6.197731322999999,6.3819613
1463,517.7083333,6.203834683,6.384546
1464,517.7291667,6.207394874999999,6.3850474
1465,517.75,6.2087648820000005,6.384318
1466,517.7708333,6.208272426000002,6.3830366
1467,517.7916667,6.20620264,6.3816147
1468,517.8125,6.202848528999999,6.379938
1469,517.8333333,6.198504294,6.3775764
1470,517.8541667,6.1934531879999986,6.3742228
1471,517.875,6.187943872999999,6.3699265
1472,517.8958333,6.182165672999999,6.365256
1473,517.9166667,6.176183694000001,6.3608694
1474,517.9375,6.169904093000001,6.356588
1475,517.9583333,6.163119234,6.3515716
1476,517.9791667,6.155570783,6.3453655
1477,518.0,6.1470186060000005,6.3380218
1478,518.0208333,6.137342332999999,6.329961
1479,518.0416667,6.126562652999999,6.3216853
1480,518.0625,6.11481752,6.313303
1481,518.0833333,6.102285621,6.304567
1482,518.1041667,6.089103664,6.294662
1483,518.125,6.075431772000001,6.282615
1484,518.1458333,6.061508541,6.268711
1485,518.1666667,6.047592762000001,6.2541223
1486,518.1875,6.0339304700000005,6.2399497
1487,518.2083333,6.020727549,6.2268424
1488,518.2291667,6.008133488,6.2147346
1489,518.25,5.996219199,6.2031345
1490,518.2708333,5.984962324999999,6.191052
1491,518.2916667,5.974348095,6.1774554
1492,518.3125,5.964430871,6.1623635
1493,518.3333333,5.9553202989999985,6.146579
1494,518.3541667,5.9471518560000005,6.1315207
1495,518.375,5.940092400000001,6.1184688
1496,518.3958333,5.9342464260000005,6.1107206
1497,518.4166667,5.929699538,6.1131654
1498,518.4375,5.926340781,6.1248817
1499,518.4583333,5.923729169,6.140783
1500,518.4791667,5.921166304,6.1548967
1501,518.5,5.917818452000001,6.16278
1502,518.5208333,5.912793794,6.1640024
1503,518.5416667,5.905184457000001,6.1602077
1504,518.5625,5.8940742020000005,6.152348
1505,518.5833333,5.878681567,6.1400924
1506,518.6041667,5.858603002000001,6.123522
1507,518.625,5.833916677,6.1032476
1508,518.6458333,5.805221501,6.0797644
1509,518.6666667,5.77331799,6.053561
1510,518.6875,5.738928329,6.024589
1511,518.7083333,5.702722177,5.99257
1512,518.7291667,5.665295649,5.9586
1513,518.75,5.62709583,5.9245553
1514,518.7708333,5.588353136,5.891705
1515,518.7916667,5.549199244,5.860417
1516,518.8125,5.509720766,5.8297405
1517,518.8333333,5.470186064,5.798387
1518,518.8541667,5.431104782,5.766609
1519,518.875,5.392808421,5.7356896
1520,518.8958333,5.355316166000001,5.70596
1521,518.9166667,5.318396938,5.6769047
1522,518.9375,5.2816296330000005,5.6476836
1523,518.9583333,5.244504506,5.617439
1524,518.9791667,5.2065054580000005,5.585534
1525,519.0,5.167503781000001,5.551592
1526,519.0208333,5.127980373,5.5167274
1527,519.0416667,5.088544162,5.4827485
1528,519.0625,5.049652424,5.4499483
1529,519.0833333,5.011739226,5.417541
1530,519.1041667,4.9752376,5.3852525
1531,519.125,4.940436733,5.353474
1532,519.1458333,4.907460412,5.322571
1533,519.1666667,4.876420681,5.292675
1534,519.1875,4.847505765,5.2640815
1535,519.2083333,4.820873767,5.2371616
1536,519.2291667,4.796616271,5.2113724
1537,519.25,4.775015196,5.18578
1538,519.2708333,4.756538515,5.1613326
1539,519.2916667,4.741430656,5.139969
1540,519.3125,4.72973129,5.1219673
1541,519.3333333,4.721439365,5.1064963
1542,519.3541667,4.716548478,5.0941854
1543,519.375,4.714924917,5.086549
1544,519.3958333,4.716432687,5.085996
1545,519.4166667,4.720849602,5.0958834
1546,519.4375,4.727744662,5.1149464
1547,519.4583333,4.736469202,5.138605
1548,519.4791667,4.746296431,5.160985
1549,519.5,4.756411599,5.1775975
1550,519.5208333,4.765868393,5.1885858
1551,519.5416667,4.773681241,5.196236
1552,519.5625,4.778922192,5.2015195
1553,519.5833333,4.780798998,5.203702
1554,519.6041667,4.7786818460000005,5.201156
1555,519.625,4.772196838,5.192527
1556,519.6458333,4.76150599,5.179106
1557,519.6666667,4.747244472,5.16343
1558,519.6875,4.730193335,5.146345
1559,519.7083333,4.711089709,5.127466
1560,519.7291667,4.690527653999999,5.107292
1561,519.75,4.668954362,5.087175
1562,519.7708333,4.646717573,5.0688314
1563,519.7916667,4.623948116,5.0536404
1564,519.8125,4.600530382,5.039907
1565,519.8333333,4.576409729,5.024217
1566,519.8541667,4.551709831,5.0048656
1567,519.875,4.526812873,4.9822664
1568,519.8958333,4.502336821,4.9592876
1569,519.9166667,4.478701157,4.939019
1570,519.9375,4.455979552,4.9218583
1571,519.9583333,4.433959602,4.906323
1572,519.9791667,4.412185675,4.8900113
1573,520.0,4.39021424,4.870861
1574,520.0208333,4.367808269,4.8491745
1575,520.0416667,4.34501492,4.826455
1576,520.0625,4.322220253,4.8041496
1577,520.0833333,4.299941231,4.783192
1578,520.1041667,4.278644316,4.7631273
1579,520.125,4.258761661,4.7430058
1580,520.1458333,4.240659995,4.7231774
1581,520.1666667,4.224535333,4.7047825
1582,520.1875,4.210449424,4.688421
1583,520.2083333,4.198438789,4.6740613
1584,520.2291667,4.188567878,4.6614304
1585,520.25,4.180925638,4.6502852
1586,520.2708333,4.1756198960000015,4.6401877
1587,520.2916667,4.172811864,4.630704
1588,520.3125,4.172673662,4.6219196
1589,520.3333333,4.175381707,4.6144753
1590,520.3541667,4.18108466,4.6112113
1591,520.375,4.18978364,4.615258
1592,520.3958333,4.2016016060000005,4.628031
1593,520.4166667,4.21659774,4.6503563
1594,520.4375,4.234484542,4.6788545
1595,520.4583333,4.254515331,4.7082524
1596,520.4791667,4.27554089,4.735489
1597,520.5,4.296466531,4.7596674
1598,520.5208333,4.316414755,4.7805767
1599,520.5416667,4.33450526,4.7978616
1600,520.5625,4.349742476,4.810923
1601,520.5833333,4.36100878,4.819083
1602,520.6041667,4.367391614,4.8232837
1603,520.625,4.368597112,4.8249702
1604,520.6458333,4.364835957,4.823447
1605,520.6666667,4.35660085,4.816928
1606,520.6875,4.344623337,4.8052907
1607,520.7083333,4.32974606,4.7900352
1608,520.7291667,4.312798437,4.7734094
1609,520.75,4.294488412,4.757457
1610,520.7708333,4.275427327,4.7430506
1611,520.7916667,4.256088015,4.7302585
1612,520.8125,4.236780622,4.7179155
1613,520.8333333,4.217745087,4.7045603
1614,520.8541667,4.199193805,4.6900744
1615,520.875,4.181264222,4.6752872
1616,520.8958333,4.16401795,4.6611037
1617,520.9166667,4.147356248,4.6480045
1618,520.9375,4.131011363,4.635235
1619,520.9583333,4.114673797,4.6214595
1620,520.9791667,4.098076323,4.6064672
1621,521.0,4.08099546,4.5907807
1622,521.0208333,4.063257779,4.574285
1623,521.0416667,4.044862727,4.5563455
1624,521.0625,4.026007581,4.536809
1625,521.0833333,4.007061156000002,4.516046
1626,521.1041667,3.988478478,4.4953055
1627,521.125,3.9706362770000005,4.4759316
1628,521.1458333,3.953764648,4.4579673
1629,521.1666667,3.9380144889999995,4.440657
1630,521.1875,3.923501993,4.42335
1631,521.2083333,3.910329563,4.4057913
1632,521.2291667,3.898615596,4.3883214
1633,521.25,3.888588651,4.371598
1634,521.2708333,3.8805285539999996,4.356625
1635,521.2916667,3.874687969,4.34424
1636,521.3125,3.8712660880000005,4.334267
1637,521.3333333,3.8704289320000003,4.3262663
1638,521.3541667,3.872266013,4.322192
1639,521.375,3.876722129,4.325012
1640,521.3958333,3.883668821,4.3373065
1641,521.4166667,3.89297664,4.361077
1642,521.4375,3.904377148,4.392846
1643,521.4583333,3.917564099,4.4265637
1644,521.4791667,3.9323056400000005,4.4564924
1645,521.5,3.948318535,4.478524
1646,521.5208333,3.965230488,4.493387
1647,521.5416667,3.982523821,4.5044494
1648,521.5625,3.999585999,4.5149817
1649,521.5833333,4.015882865,4.5266294
1650,521.6041667,4.03103916,4.5387573
1651,521.625,4.044739286,4.5497575
1652,521.6458333,4.0567074660000015,4.5586967
1653,521.6666667,4.066715742,4.5654497
1654,521.6875,4.074862339,4.569875
1655,521.7083333,4.081249541,4.571975
1656,521.7291667,4.086091873,4.572355
1657,521.75,4.089696803,4.5721607
1658,521.7708333,4.092393681,4.5733213
1659,521.7916667,4.094544338,4.577678
1660,521.8125,4.096468135,4.584577
1661,521.8333333,4.098385264,4.5918365
1662,521.8541667,4.100389213,4.597722
1663,521.875,4.102440197,4.6016
1664,521.8958333,4.104401707,4.6043634
1665,521.9166667,4.1061283789999985,4.60726
1666,521.9375,4.107530867,4.6100826
1667,521.9583333,4.10858387,4.611744
1668,521.9791667,4.109321923,4.6123896
1669,522.0,4.109838981,4.613003
1670,522.0208333,4.110284387,4.613669
1671,522.0416667,4.1108620380000005,4.6137743
1672,522.0625,4.111826155,4.613166
1673,522.0833333,4.113460662,4.612212
1674,522.1041667,4.116057679,4.6116457
1675,522.125,4.1199091260000005,4.612154
1676,522.1458333,4.125319749,4.6135836
1677,522.1666667,4.132619825,4.615292
1678,522.1875,4.142181455,4.6165347
1679,522.2083333,4.154317084,4.6170526
1680,522.2291667,4.169109873,4.6190324
1681,522.25,4.186488008,4.625145
1682,522.2708333,4.206356624,4.6359158
1683,522.2916667,4.228664707,4.650365
1684,522.3125,4.253454313,4.6667886
1685,522.3333333,4.280803222,4.6838737
1686,522.3541667,4.310842872,4.7022324
1687,522.375,4.343468305,4.723706
1688,522.3958333,4.3781653480000005,4.7528987
1689,522.4166667,4.414297701000001,4.7949147
1690,522.4375,4.451209831,4.847231
1691,522.4583333,4.488488549,4.902772
1692,522.4791667,4.526003001,4.954089
1693,522.5,4.563333097,4.995916
1694,522.5208333,4.5995760510000006,5.0294113
1695,522.5416667,4.633908994,5.0586624
1696,522.5625,4.665886615,5.085693
1697,522.5833333,4.69518498,5.110289
1698,522.6041667,4.721487512,5.1321626
1699,522.625,4.744690307,5.1514087
1700,522.6458333,4.764998793999999,5.1676826
1701,522.6666667,4.782565855,5.180477
1702,522.6875,4.797665835,5.1896615
1703,522.7083333,4.810534074,5.1957426
1704,522.7291667,4.821438582,5.200847
1705,522.75,4.830719869,5.2074237
1706,522.7708333,4.838736618,5.2157426
1707,522.7916667,4.845739816,5.2248025
1708,522.8125,4.851854705,5.2337923
1709,522.8333333,4.857179704,5.2424264
1710,522.8541667,4.861815747,5.2498817
1711,522.875,4.865845124,5.2551312
1712,522.8958333,4.8693396710000005,5.2581725
1713,522.9166667,4.872362043,5.259741
1714,522.9375,4.874934025,5.2613187
1715,522.9583333,4.877073803,5.264143
1716,522.9791667,4.878790193,5.26751
1717,523.0,4.88006782,5.2698154
1718,523.0208333,4.880899148999999,5.270652
1719,523.0416667,4.881330645,5.270534
1720,523.0625,4.88151751,5.269419
1721,523.0833333,4.881745902,5.2668986
1722,523.1041667,4.882406172,5.2638783
1723,523.125,4.883914583,5.2618585
1724,523.1458333,4.88664327,5.261312
1725,523.1666667,4.890893528,5.26195
1726,523.1875,4.896870977,5.2635202
1727,523.2083333,4.904684313,5.2660327
1728,523.2291667,4.914361882,5.2697616
1729,523.25,4.925888349,5.275005
1730,523.2708333,4.939229715,5.281944
1731,523.2916667,4.954386314,5.290599
1732,523.3125,4.971444213,5.300529
1733,523.3333333,4.990540132,5.3112497
1734,523.3541667,5.011847941,5.3232074
1735,523.375,5.035587386,5.3374224
1736,523.3958333,5.062008713,5.356839
1737,523.4166667,5.091136217,5.3854513
1738,523.4375,5.122434775,5.42263
1739,523.4583333,5.15522882,5.4645033
1740,523.4791667,5.188949909,5.5058208
1741,523.5,5.222958341,5.542009
1742,523.5208333,5.256414321,5.572594
1743,523.5416667,5.288415211,5.599496
1744,523.5625,5.318114654,5.624415
1745,523.5833333,5.345008,5.6478763
1746,523.6041667,5.368816532,5.6690516
1747,523.625,5.3893254520000005,5.6866174
1748,523.6458333,5.406393422000001,5.7007647
1749,523.6666667,5.420136299,5.712685
1750,523.6875,5.4309952039999985,5.7227154
1751,523.7083333,5.439467859,5.7305646
1752,523.7291667,5.446111171,5.7365003
1753,523.75,5.45139806,5.741446
1754,523.7708333,5.455754561,5.7464275
1755,523.7916667,5.4595568760000015,5.752343
1756,523.8125,5.463155445,5.75865
1757,523.8333333,5.466872147999999,5.7638645
1758,523.8541667,5.470988561,5.7674026
1759,523.875,5.475724621,5.7697654
1760,523.8958333,5.481178735,5.772418
1761,523.9166667,5.4873339460000015,5.7767615
1762,523.9375,5.494082164,5.782453
1763,523.9583333,5.501188117000001,5.788116
1764,523.9791667,5.508277266,5.793301
1765,524.0,5.514919279,5.7984056
1766,524.0208333,5.520712585,5.8038697
1767,524.0416667,5.525403311,5.8097644
1768,524.0625,5.528914584,5.815463
1769,524.0833333,5.531295838999998,5.820075
1770,524.1041667,5.532717241,5.8231053
1771,524.125,5.533414464,5.824601
1772,524.1458333,5.5336894060000015,5.824833
1773,524.1666667,5.533890164,5.8240776
1774,524.1875,5.53436625,5.8228807
1775,524.2083333,5.535464729,5.8218923
1776,524.2291667,5.537496921,5.821526
1777,524.25,5.540725481,5.82194
1778,524.2708333,5.545355527999999,5.823152
1779,524.2916667,5.551553605,5.825115
1780,524.3125,5.559511077000001,5.8272896
1781,524.3333333,5.5694398220000005,5.828955
1782,524.3541667,5.58154104,5.8304768
1783,524.375,5.595942559,5.8329773
1784,524.3958333,5.612634711,5.8404417
1785,524.4166667,5.6314732539999985,5.8586807
1786,524.4375,5.652173594,5.8876405
1787,524.4583333,5.674289272999999,5.9220853
1788,524.4791667,5.6971798620000005,5.955938
1789,524.5,5.720143279,5.9850845
1790,524.5208333,5.742538855,6.008899
1791,524.5416667,5.763810325,6.028658
1792,524.5625,5.7835005110000015,6.045478
1793,524.5833333,5.801205477999999,6.059648
1794,524.6041667,5.816598181,6.071447
1795,524.625,5.829518114,6.081252
1796,524.6458333,5.8400028110000015,6.088949
1797,524.6666667,5.848198632000001,6.094081
1798,524.6875,5.854334144,6.0966983
1799,524.7083333,5.858744907,6.0973883
1800,524.7291667,5.861810182,6.096941
1801,524.75,5.863859708,6.09609
1802,524.7708333,5.8651634910000015,6.0957947
1803,524.7916667,5.865896097,6.0971227
1804,524.8125,5.866167192000001,6.099604
1805,524.8333333,5.8660496439999985,6.1017404
1806,524.8541667,5.865580082,6.102919
1807,524.875,5.864784123,6.103444
1808,524.8958333,5.863656456,6.1031427
1809,524.9166667,5.862154739,6.101299
1810,524.9375,5.860210826,6.098475
1811,524.9583333,5.857726627000001,6.0960608
1812,524.9791667,5.854572097,6.094484
1813,525.0,5.850615267,6.0932155
1814,525.0208333,5.845796395,6.091668
1815,525.0416667,5.840085759,6.089624
1816,525.0625,5.833461657000001,6.0864472
1817,525.0833333,5.825970695,6.081116
1818,525.1041667,5.817829457999999,6.0737634
1819,525.125,5.8093532770000005,6.065542
1820,525.1458333,5.800877385,6.057377
1821,525.1666667,5.792714386,6.049646
1822,525.1875,5.785150075,6.042436
1823,525.2083333,5.778385372000001,6.0357428
1824,525.2291667,5.772574796000002,6.0292053
1825,525.25,5.767800365,6.0224304
1826,525.2708333,5.764155364,6.0156116
1827,525.2916667,5.761702425,6.0092854
1828,525.3125,5.760508035,6.0033383
1829,525.3333333,5.760692655,5.997204
1830,525.3541667,5.762416639,5.991113
1831,525.375,5.765864005,5.985952
1832,525.3958333,5.77122733,5.985427
1833,525.4166667,5.778583861,5.995373
1834,525.4375,5.787740562000001,6.016036
1835,525.4583333,5.79827019,6.0429397
1836,525.4791667,5.809616667,6.069616
1837,525.5,5.821115933,6.090431
1838,525.5208333,5.831986177,6.104006
1839,525.5416667,5.841306612,6.1117907
1840,525.5625,5.848119557,6.1161904
1841,525.5833333,5.851657457999999,6.11886
1842,525.6041667,5.851435062999999,6.119705
1843,525.625,5.847204333,6.117642
1844,525.6458333,5.8389929710000015,6.1117525
1845,525.6666667,5.827063302000001,6.101739
