,Time (d),Biogas_meas_PCA (m3/d),Biogas_pred_PCA (m3/d)
1602,520.6041667,15243.64375,15175.832
1603,520.625,15244.85114,15177.802
1604,520.6458333,15246.1726,15180.249
1605,520.6666667,15247.67098,15182.959
1606,520.6875,15249.359219999998,15185.666
1607,520.7083333,15250.86311,15188.284
1608,520.7291667,15252.32249,15190.448
1609,520.75,15253.85128,15192.278
1610,520.7708333,15255.33324,15193.942
1611,520.7916667,15257.03647,15195.444
1612,520.8125,15258.968669999998,15197.165
1613,520.8333333,15261.23911,15199.224
1614,520.8541667,15263.45509,15201.823
1615,520.875,15265.721480000002,15204.65
1616,520.8958333,15268.06469,15207.574
1617,520.9166667,15270.47949,15210.322
1618,520.9375,15272.76716,15212.917
1619,520.9583333,15275.701330000002,15215.376
1620,520.9791667,15278.54893,15218.423
1621,521.0,15281.4518,15221.281
1622,521.0208333,15284.29946,15224.092
1623,521.0416667,15287.49012,15226.855
1624,521.0625,15291.163030000003,15229.961
1625,521.0833333,15294.3747,15233.475
1626,521.1041667,15297.2025,15236.5205
1627,521.125,15300.371330000002,15239.182
1628,521.1458333,15303.03424,15242.164
1629,521.1666667,15305.98234,15244.776
1630,521.1875,15308.85587,15247.843
1631,521.2083333,15311.73426,15251.089
1632,521.2291667,15314.5405,15254.294
1633,521.25,15317.11915,15257.061
1634,521.2708333,15319.54119,15259.25
1635,521.2916667,15321.28395,15261.1
1636,521.3125,15323.0571,15262.324
1637,521.3333333,15324.53532,15263.7295
1638,521.3541667,15325.84074,15265.113
1639,521.375,15326.897619999998,15266.372
1640,521.3958333,15327.58685,15266.98
1641,521.4166667,15328.13019,15266.788
1642,521.4375,15328.51539,15266.492
1643,521.4583333,15328.650569999998,15266.692
1644,521.4791667,15329.0059,15267.381
1645,521.5,15328.94911,15268.632
1646,521.5208333,15328.88663,15269.31
1647,521.5416667,15328.70381,15269.453
1648,521.5625,15328.32318,15269.231
1649,521.5833333,15327.457,15269.085
1650,521.6041667,15326.40593,15268.832
1651,521.625,15325.1535,15268.509
1652,521.6458333,15323.91606,15268.039
1653,521.6666667,15322.513680000002,15267.722
1654,521.6875,15321.18568,15267.267
1655,521.7083333,15319.82166,15266.636
1656,521.7291667,15318.68051,15265.362
1657,521.75,15317.676919999998,15263.37
1658,521.7708333,15316.531830000002,15261.05
1659,521.7916667,15315.19403,15259.131
1660,521.8125,15313.86184,15257.874
1661,521.8333333,15312.74569,15257.038
1662,521.8541667,15311.86795,15256.4795
1663,521.875,15311.47032,15256.186
1664,521.8958333,15311.01934,15256.39
1665,521.9166667,15310.63129,15256.565
1666,521.9375,15310.52637,15256.595
1667,521.9583333,15310.639180000002,15256.456
1668,521.9791667,15310.92796,15256.331
1669,522.0,15311.085330000002,15256.628
1670,522.0208333,15311.49136,15257.099
1671,522.0416667,15312.05816,15257.84
1672,522.0625,15312.72645,15258.669
1673,522.0833333,15313.40781,15259.564
1674,522.1041667,15313.94734,15260.361
1675,522.125,15314.372780000003,15260.793
1676,522.1458333,15314.93099,15260.863
1677,522.1666667,15315.46595,15260.841
1678,522.1875,15316.3317,15260.594
1679,522.2083333,15317.2991,15260.441
1680,522.2291667,15317.9471,15260.347
1681,522.25,15318.10609,15260.092
1682,522.2708333,15317.77875,15259.512
1683,522.2916667,15316.98804,15258.533
1684,522.3125,15316.59311,15257.148
1685,522.3333333,15316.26783,15256.193
1686,522.3541667,15316.41772,15255.553
1687,522.375,15316.622130000002,15255.51
1688,522.3958333,15316.7392,15255.323
1689,522.4166667,15316.46906,15255.339
1690,522.4375,15315.91431,15255.902
1691,522.4583333,15315.006830000002,15257.014
1692,522.4791667,15314.484080000002,15257.865
1693,522.5,15314.18774,15258.368
1694,522.5208333,15314.10079,15258.344
1695,522.5416667,15313.87332,15258.173
1696,522.5625,15313.76481,15257.746
1697,522.5833333,15313.7827,15257.295
1698,522.6041667,15313.82195,15257.041
1699,522.625,15313.90242,15257.231
1700,522.6458333,15314.03879,15257.687
1701,522.6666667,15314.32759,15257.898
1702,522.6875,15314.74095,15257.675
1703,522.7083333,15315.17768,15256.971
1704,522.7291667,15315.417419999998,15255.889
1705,522.75,15315.54096,15254.407
1706,522.7708333,15315.8102,15252.787
1707,522.7916667,15316.35309,15251.59
1708,522.8125,15317.2138,15251.373
1709,522.8333333,15318.093319999998,15252.5205
1710,522.8541667,15319.27451,15254.419
1711,522.875,15320.86515,15256.649
1712,522.8958333,15322.61123,15258.799
1713,522.9166667,15324.8969,15260.436
1714,522.9375,15326.58092,15262.311
1715,522.9583333,15328.348569999998,15263.982
1716,522.9791667,15330.29254,15266.08
1717,523.0,15332.57969,15268.308
1718,523.0208333,15334.86439,15270.559
1719,523.0416667,15337.57507,15272.449
1720,523.0625,15340.32391,15274.422
1721,523.0833333,15343.16767,15276.251
1722,523.1041667,15345.91008,15278.181
1723,523.125,15348.330430000002,15280.1455
1724,523.1458333,15350.5703,15281.901
1725,523.1666667,15352.72878,15283.492
1726,523.1875,15354.92361,15284.909
1727,523.2083333,15356.828630000002,15286.1875
1728,523.2291667,15358.512030000002,15287.05
1729,523.25,15359.89255,15287.621
1730,523.2708333,15360.901130000002,15287.897
1731,523.2916667,15360.98557,15287.869
1732,523.3125,15361.58037,15287.142
1733,523.3333333,15361.67147,15287.153
1734,523.3541667,15361.84638,15287.05
1735,523.375,15361.9599,15287.092
1736,523.3958333,15361.89503,15286.539
1737,523.4166667,15361.6706,15285.035
1738,523.4375,15361.204569999998,15283.228
1739,523.4583333,15359.98866,15282.139
1740,523.4791667,15358.48509,15281.285
1741,523.5,15356.97446,15280.11
1742,523.5208333,15355.15366,15278.38
1743,523.5416667,15353.11357,15275.987
1744,523.5625,15351.23321,15273.479
1745,523.5833333,15348.72456,15271.629
1746,523.6041667,15346.82046,15269.626
1747,523.625,15344.37284,15268.194
1748,523.6458333,15341.99454,15266.359
1749,523.6666667,15339.41675,15265.075
1750,523.6875,15336.12858,15263.893
1751,523.7083333,15332.94524,15261.735
1752,523.7291667,15329.23498,15259.035
1753,523.75,15325.63934,15255.259
1754,523.7708333,15321.631830000002,15251.404
1755,523.7916667,15317.343680000002,15247.584
1756,523.8125,15313.39106,15244.07
1757,523.8333333,15309.86777,15241.088
1758,523.8541667,15306.1529,15238.271
1759,523.875,15302.47285,15234.798
1760,523.8958333,15298.35674,15231.282
1761,523.9166667,15294.04919,15228.0
1762,523.9375,15289.593969999998,15224.947
1763,523.9583333,15285.38896,15221.334
1764,523.9791667,15281.354119999998,15217.336
1765,524.0,15277.16435,15213.297
1766,524.0208333,15272.9695,15209.278
1767,524.0416667,15268.689219999998,15205.491
1768,524.0625,15264.27815,15201.923
1769,524.0833333,15260.44324,15198.617
1770,524.1041667,15256.12784,15195.951
1771,524.125,15251.77582,15192.582
1772,524.1458333,15247.71259,15188.733
1773,524.1666667,15243.09696,15184.724
1774,524.1875,15238.66099,15179.996
1775,524.2083333,15234.54719,15175.42
1776,524.2291667,15229.60021,15171.266
1777,524.25,15224.44848,15166.564
1778,524.2708333,15219.07866,15161.791
1779,524.2916667,15213.05353,15156.782
1780,524.3125,15207.38879,15151.01
1781,524.3333333,15202.07003,15145.287
1782,524.3541667,15196.75658,15139.631
1783,524.375,15191.39595,15133.601
1784,524.3958333,15186.12186,15127.193
1785,524.4166667,15180.30542,15121.465
1786,524.4375,15174.34197,15116.593
1787,524.4583333,15168.24097,15112.668
1788,524.4791667,15161.917980000002,15108.967
1789,524.5,15155.49326,15104.885
1790,524.5208333,15148.83629,15100.456
1791,524.5416667,15142.5456,15095.731
1792,524.5625,15135.9171,15091.143
1793,524.5833333,15129.46063,15085.745
1794,524.6041667,15123.166680000002,15080.109
1795,524.625,15117.06101,15074.66
1796,524.6458333,15110.66192,15069.612
1797,524.6666667,15104.62079,15064.417
1798,524.6875,15098.19204,15059.403
1799,524.7083333,15091.78289,15053.709
1800,524.7291667,15085.3208,15047.67
1801,524.75,15078.9208,15041.304
1802,524.7708333,15072.89831,15035.305
1803,524.7916667,15066.70324,15030.785
1804,524.8125,15061.10799,15026.994
1805,524.8333333,15055.366419999997,15023.612
1806,524.8541667,15049.81529,15019.502
1807,524.875,15044.31134,15015.103
1808,524.8958333,15039.06282,15010.463
1809,524.9166667,15034.11338,15005.728
1810,524.9375,15029.24847,15001.125
1811,524.9583333,15024.32959,14996.861
1812,524.9791667,15019.49797,14993.013
1813,525.0,15014.85039,14989.606
1814,525.0208333,15010.34521,14986.374
1815,525.0416667,15005.93489,14982.992
1816,525.0625,15001.84732,14979.335
1817,525.0833333,14998.11436,14975.574
1818,525.1041667,14994.46451,14971.807
1819,525.125,14990.70098,14967.953
1820,525.1458333,14986.831519999998,14963.993
1821,525.1666667,14982.84967,14960.032
1822,525.1875,14978.96319,14956.239
1823,525.2083333,14974.86416,14952.942
1824,525.2291667,14971.12518,14949.519
1825,525.25,14967.1638,14945.966
1826,525.2708333,14963.4223,14941.817
1827,525.2916667,14959.03537,14937.853
1828,525.3125,14954.99767,14933.501
1829,525.3333333,14951.17307,14929.579
1830,525.3541667,14947.60031,14925.801
1831,525.375,14944.27439,14921.899
1832,525.3958333,14941.24625,14917.652
1833,525.4166667,14938.43325,14913.639
1834,525.4375,14935.42948,14910.813
1835,525.4583333,14932.28465,14909.492
1836,525.4791667,14929.00747,14908.957
1837,525.5,14925.996119999998,14907.856
1838,525.5208333,14923.09115,14905.916
1839,525.5416667,14920.88511,14903.105
1840,525.5625,14918.43009,14900.69
1841,525.5833333,14916.38353,14898.625
1842,525.6041667,14914.39735,14897.568
1843,525.625,14912.723780000002,14896.78
1844,525.6458333,14911.32869,14896.215
1845,525.6666667,14910.21698,14895.828
1846,525.6875,14909.13707,14895.611
1847,525.7083333,14908.12156,14895.311
1848,525.7291667,14907.28615,14894.779
1849,525.75,14906.86667,14893.878
1850,525.7708333,14906.96325,14892.885
1851,525.7916667,14907.8501,14892.198
1852,525.8125,14908.76235,14892.556
1853,525.8333333,14910.16769,14893.681
1854,525.8541667,14911.20863,14896.172
1855,525.875,14912.38494,14899.259
1856,525.8958333,14913.964780000002,14902.877
1857,525.9166667,14915.680719999997,14906.6
1858,525.9375,14917.75745,14909.997
1859,525.9583333,14920.18264,14913.429
1860,525.9791667,14923.02615,14916.644
1861,526.0,14926.07949,14919.232
1862,526.0208333,14929.18546,14921.512
1863,526.0416667,14932.86629,14924.276
1864,526.0625,14936.46346,14927.898
1865,526.0833333,14940.62473,14931.105
1866,526.1041667,14944.35237,14934.322
1867,526.125,14947.80485,14936.987
1868,526.1458333,14951.56057,14939.514
1869,526.1666667,14955.44715,14942.496
1870,526.1875,14959.28224,14945.51
1871,526.2083333,14963.54211,14948.042
1872,526.2291667,14967.53629,14950.651
1873,526.25,14971.15686,14953.096
1874,526.2708333,14975.09529,14955.337
1875,526.2916667,14978.854130000002,14957.823
1876,526.3125,14982.80451,14959.964
1877,526.3333333,14987.034630000002,14962.084
1878,526.3541667,14991.143280000002,14964.526
1879,526.375,14995.0944,14966.923
1880,526.3958333,14999.187280000002,14968.924
1881,526.4166667,15003.37166,14971.103
1882,526.4375,15007.4219,14974.112
1883,526.4583333,15011.39352,14978.155
1884,526.4791667,15015.88078,14982.754
1885,526.5,15019.97074,14987.642
1886,526.5208333,15024.04127,14991.719
1887,526.5416667,15028.44585,14995.471
1888,526.5625,15032.80269,14999.419
1889,526.5833333,15037.40967,15003.318
1890,526.6041667,15042.63858,15007.484
1891,526.625,15047.37059,15012.269
1892,526.6458333,15052.50006,15016.67
1893,526.6666667,15057.60336,15021.488
1894,526.6875,15062.69095,15026.071
1895,526.7083333,15067.21199,15030.085
1896,526.7291667,15072.45238,15033.054
1897,526.75,15076.91766,15036.422
1898,526.7708333,15082.079130000002,15039.293
1899,526.7916667,15087.52339,15043.466
1900,526.8125,15092.744019999998,15048.476
1901,526.8333333,15098.11013,15053.437
1902,526.8541667,15104.58435,15058.437
1903,526.875,15110.55592,15064.34
1904,526.8958333,15117.34025,15069.797
1905,526.9166667,15124.21252,15076.097
1906,526.9375,15130.818619999998,15082.439
1907,526.9583333,15137.54657,15088.294
1908,526.9791667,15144.3713,15094.065
1909,527.0,15151.36018,15099.938
1910,527.0208333,15158.27372,15106.046
1911,527.0416667,15166.23902,15112.155
1912,527.0625,15174.4165,15119.301
1913,527.0833333,15182.25157,15126.711
1914,527.1041667,15189.23792,15133.918
1915,527.125,15197.19064,15140.488
1916,527.1458333,15204.39185,15148.064
1917,527.1666667,15211.9997,15155.084
1918,527.1875,15219.56436,15162.523
1919,527.2083333,15227.1315,15169.864
1920,527.2291667,15233.93581,15177.053
1921,527.25,15240.94801,15183.316
1922,527.2708333,15247.33644,15189.542
1923,527.2916667,15253.5399,15195.023
1924,527.3125,15259.472130000002,15200.281
1925,527.3333333,15265.255469999998,15205.347
1926,527.3541667,15270.53613,15210.16
1927,527.375,15275.52162,15213.768
1928,527.3958333,15280.30435,15215.987
1929,527.4166667,15284.99829,15217.581
1930,527.4375,15289.2962,15219.69
1931,527.4583333,15293.43163,15222.605
1932,527.4791667,15297.26115,15226.497
1933,527.5,15300.86739,15230.927
1934,527.5208333,15303.94274,15235.329
1935,527.5416667,15306.920569999998,15238.88
1936,527.5625,15309.83558,15242.04
1937,527.5833333,15312.63701,15245.19
1938,527.6041667,15315.26721,15248.357
1939,527.625,15317.49102,15251.314
1940,527.6458333,15319.75038,15253.816
1941,527.6666667,15321.58446,15256.377
1942,527.6875,15323.26968,15258.657
1943,527.7083333,15324.41769,15260.863
1944,527.7291667,15325.42732,15262.188
1945,527.75,15326.60933,15262.517
1946,527.7708333,15327.81351,15262.556
1947,527.7916667,15329.05636,15263.171
1948,527.8125,15330.30974,15264.902
1949,527.8333333,15331.39993,15267.541
1950,527.8541667,15332.60276,15270.136
1951,527.875,15333.947719999998,15272.269
1952,527.8958333,15335.40944,15273.829
1953,527.9166667,15337.05531,15274.963
1954,527.9375,15338.39095,15276.067
1955,527.9583333,15339.55786,15276.97
1956,527.9791667,15340.50915,15277.896
1957,528.0,15341.42466,15278.816
1958,528.0208333,15342.47593,15279.875
1959,528.0416667,15343.62015,15281.193
1960,528.0625,15344.70128,15282.6045
1961,528.0833333,15345.62609,15283.83
1962,528.1041667,15346.19561,15284.891
1963,528.125,15346.63995,15285.768
1964,528.1458333,15347.07675,15286.479
1965,528.1666667,15347.531669999997,15286.868
1966,528.1875,15347.71532,15286.984
1967,528.2083333,15347.64627,15286.729
1968,528.2291667,15347.26906,15286.223
1969,528.25,15346.35576,15285.444
1970,528.2708333,15345.18241,15284.164
1971,528.2916667,15343.45943,15282.622
1972,528.3125,15341.74705,15280.648
1973,528.3333333,15340.32944,15278.914
1974,528.3541667,15339.21174,15277.712
1975,528.375,15337.1462,15276.652
1976,528.3958333,15335.54127,15273.85
1977,528.4166667,15333.73995,15270.814
1978,528.4375,15331.68361,15268.212
1979,528.4583333,15329.29678,15267.039
1980,528.4791667,15327.162580000002,15266.588
1981,528.5,15325.36033,15266.097
1982,528.5208333,15323.65147,15265.179
1983,528.5416667,15322.02438,15263.839
1984,528.5625,15320.393999999998,15262.589
1985,528.5833333,15319.02036,15261.797
1986,528.6041667,15317.62429,15261.571
1987,528.625,15316.25166,15261.264
1988,528.6458333,15314.87574,15260.837
1989,528.6666667,15313.64456,15260.4
1990,528.6875,15312.72798,15259.995
1991,528.7083333,15312.02374,15259.5625
1992,528.7291667,15311.38886,15258.836
1993,528.75,15310.80976,15257.539
1994,528.7708333,15310.58141,15256.0
1995,528.7916667,15310.814230000002,15255.206
1996,528.8125,15311.41523,15255.435
1997,528.8333333,15312.78119,15256.248
1998,528.8541667,15313.95037,15257.72
1999,528.875,15315.11941,15258.851
2000,528.8958333,15316.326480000002,15259.757
2001,528.9166667,15317.85474,15260.449
2002,528.9375,15319.4174,15261.319
2003,528.9583333,15321.366719999998,15262.304
2004,528.9791667,15323.57874,15264.036
2005,529.0,15326.25268,15266.655
2006,529.0208333,15329.08614,15270.144
2007,529.0416667,15332.02721,15273.858
2008,529.0625,15335.20318,15277.612
2009,529.0833333,15338.51025,15281.492
2010,529.1041667,15341.77804,15285.235
2011,529.125,15345.38053,15288.571
2012,529.1458333,15348.6953,15291.965
2013,529.1666667,15351.64804,15294.964
2014,529.1875,15354.39596,15297.46
2015,529.2083333,15356.996769999998,15299.541
2016,529.2291667,15359.3986,15301.27
2017,529.25,15361.72405,15302.647
2018,529.2708333,15363.71496,15303.866
2019,529.2916667,15365.46418,15304.766
2020,529.3125,15367.28289,15305.574
2021,529.3333333,15369.12384,15306.775
2022,529.3541667,15370.76237,15308.596
2023,529.375,15371.48997,15310.725
2024,529.3958333,15372.03388,15311.879
2025,529.4166667,15372.6511,15312.534
2026,529.4375,15373.40203,15313.197
2027,529.4583333,15374.09143,15314.135
2028,529.4791667,15374.78964,15315.051
2029,529.5,15375.06261,15315.8125
2030,529.5208333,15375.03139,15316.073
2031,529.5416667,15374.8143,15316.126
2032,529.5625,15374.78473,15316.046
2033,529.5833333,15374.83253,15316.043
2034,529.6041667,15374.86276,15316.045
2035,529.625,15374.27564,15316.021
2036,529.6458333,15373.63849,15315.394
2037,529.6666667,15373.04699,15314.632
2038,529.6875,15372.45736,15313.742
2039,529.7083333,15371.785069999998,15312.587
2040,529.7291667,15370.79674,15311.2295
2041,529.75,15369.661,15309.7295
2042,529.7708333,15368.87855,15308.471
2043,529.7916667,15368.31721,15308.011
2044,529.8125,15367.93648,15307.897
2045,529.8333333,15367.56005,15307.651
2046,529.8541667,15367.07101,15307.121
2047,529.875,15366.5627,15306.463
2048,529.8958333,15365.91687,15305.765
2049,529.9166667,15365.09997,15304.766
2050,529.9375,15364.38518,15303.46
2051,529.9583333,15363.78516,15302.223
2052,529.9791667,15363.49745,15301.066
2053,530.0,15363.6686,15300.14
2054,530.0208333,15363.98266,15299.655
2055,530.0416667,15364.29471,15299.393
2056,530.0625,15364.65556,15299.118
2057,530.0833333,15365.16097,15298.746
2058,530.1041667,15365.40446,15298.37
2059,530.125,15365.55136,15297.6875
2060,530.1458333,15365.7436,15297.045
2061,530.1666667,15365.99111,15296.785
2062,530.1875,15366.1589,15296.741
2063,530.2083333,15366.15424,15296.467
2064,530.2291667,15365.94329,15295.812
2065,530.25,15365.7897,15294.846
2066,530.2708333,15365.36209,15293.929
2067,530.2916667,15364.657769999998,15292.841
2068,530.3125,15364.16062,15291.68
2069,530.3333333,15363.98441,15291.009
2070,530.3541667,15363.62028,15291.089
2071,530.375,15363.58203,15291.216
2072,530.3958333,15362.58378,15291.076
2073,530.4166667,15361.61525,15289.421
2074,530.4375,15360.48374,15287.822
2075,530.4583333,15358.90524,15286.703
2076,530.4791667,15357.27028,15286.03
2077,530.5,15355.68384,15286.074
2078,530.5208333,15354.12057,15286.054
2079,530.5416667,15352.60066,15285.122
2080,530.5625,15350.66809,15283.352
2081,530.5833333,15348.768219999998,15280.787
2082,530.6041667,15346.82476,15278.27
2083,530.625,15344.01637,15275.954
2084,530.6458333,15341.79655,15273.351
2085,530.6666667,15338.85039,15272.05
2086,530.6875,15336.149480000002,15270.483
2087,530.7083333,15332.30166,15268.922
2088,530.7291667,15329.39444,15265.57
2089,530.75,15326.77559,15262.034
2090,530.7708333,15324.35641,15257.969
2091,530.7916667,15321.99325,15254.026
2092,530.8125,15319.30109,15250.715
2093,530.8333333,15316.35114,15247.82
2094,530.8541667,15313.4469,15244.972
2095,530.875,15310.63513,15241.958
2096,530.8958333,15307.85736,15238.829
2097,530.9166667,15305.06346,15235.811
2098,530.9375,15302.29216,15232.866
2099,530.9583333,15299.67405,15229.876
2100,530.9791667,15296.99852,15227.179
2101,531.0,15294.41415,15224.984
2102,531.0208333,15291.68436,15223.382
2103,531.0416667,15289.12879,15221.814
2104,531.0625,15286.3705,15220.208
2105,531.0833333,15283.64581,15218.008
2106,531.1041667,15280.68928,15215.489
2107,531.125,15277.50779,15212.574
2108,531.1458333,15274.34593,15209.255
2109,531.1666667,15271.516930000002,15205.673
2110,531.1875,15268.52314,15202.278
2111,531.2083333,15264.46155,15198.809
2112,531.2291667,15260.10485,15194.557
2113,531.25,15255.0711,15190.289
2114,531.2708333,15249.549469999998,15185.492
2115,531.2916667,15244.0186,15180.116
2116,531.3125,15238.37563,15174.6455
2117,531.3333333,15232.47642,15169.206
2118,531.3541667,15226.33444,15163.778
2119,531.375,15219.811430000002,15158.1045
2120,531.3958333,15212.88766,15151.626
2121,531.4166667,15205.94695,15144.441
2122,531.4375,15199.432519999997,15137.609
2123,531.4583333,15191.66624,15132.188
2124,531.4791667,15184.41336,15126.089
2125,531.5,15177.51456,15119.847
2126,531.5208333,15170.42251,15113.292
2127,531.5416667,15162.56449,15106.507
2128,531.5625,15153.96526,15099.467
2129,531.5833333,15145.93096,15092.437
2130,531.6041667,15137.31793,15086.236
2131,531.625,15128.58954,15079.272
2132,531.6458333,15120.42676,15071.864
2133,531.6666667,15112.86889,15064.811
2134,531.6875,15105.10818,15058.085
2135,531.7083333,15097.43159,15050.705
2136,531.7291667,15089.439580000002,15043.111
2137,531.75,15081.19385,15035.421
2138,531.7708333,15072.65446,15027.889
2139,531.7916667,15064.76662,15020.324
2140,531.8125,15057.07412,15013.363
2141,531.8333333,15049.13965,15006.478
2142,531.8541667,15041.74965,14999.216
2143,531.875,15034.0907,14992.271
2144,531.8958333,15026.770080000002,14984.943
2145,531.9166667,15019.69728,14977.841
2146,531.9375,15012.51599,14971.198
2147,531.9583333,15005.44609,14965.058
2148,531.9791667,14998.70601,14959.347
2149,532.0,14992.39721,14953.696
2150,532.0208333,14986.39378,14948.073
2151,532.0416667,14980.5075,14942.564
2152,532.0625,14974.54117,14937.147
2153,532.0833333,14968.49171,14931.658
2154,532.1041667,14962.48065,14926.155
2155,532.125,14956.5822,14920.826
2156,532.1458333,14950.7651,14915.621
2157,532.1666667,14945.350869999998,14910.341
2158,532.1875,14939.3102,14905.34
2159,532.2083333,14933.59722,14899.876
2160,532.2291667,14928.22145,14894.714
2161,532.25,14923.048830000002,14889.655
2162,532.2708333,14917.440380000002,14884.699
2163,532.2916667,14911.9868,14879.518
2164,532.3125,14906.57251,14874.471
2165,532.3333333,14901.239119999998,14869.1
2166,532.3541667,14896.121319999998,14863.122
2167,532.375,14891.02482,14856.018
2168,532.3958333,14885.93638,14847.518
2169,532.4166667,14880.907469999998,14839.21
2170,532.4375,14875.99917,14832.677
2171,532.4583333,14871.21705,14828.029
2172,532.4791667,14866.64816,14824.474
2173,532.5,14862.25452,14821.405
2174,532.5208333,14858.05206,14818.412
2175,532.5416667,14854.07449,14815.368
2176,532.5625,14850.47087,14812.282
2177,532.5833333,14847.34754,14809.347
2178,532.6041667,14844.100219999998,14807.265
2179,532.625,14841.02404,14806.146
2180,532.6458333,14838.0956,14805.57
2181,532.6666667,14835.49123,14804.345
2182,532.6875,14832.84419,14802.382
2183,532.7083333,14830.341219999998,14799.686
2184,532.7291667,14828.31115,14796.539
2185,532.75,14826.54706,14793.106
2186,532.7708333,14825.419780000002,14789.982
2187,532.7916667,14824.11602,14788.812
2188,532.8125,14823.03193,14788.922
2189,532.8333333,14821.78432,14789.819
2190,532.8541667,14821.24635,14790.627
2191,532.875,14820.61137,14792.092
2192,532.8958333,14819.922819999998,14793.38
2193,532.9166667,14820.22217,14794.309
2194,532.9375,14820.50082,14795.582
2195,532.9583333,14821.444780000002,14796.147
2196,532.9791667,14822.63383,14797.069
2197,533.0,14823.65924,14798.626
2198,533.0208333,14825.32916,14800.579
2199,533.0416667,14826.78854,14803.375
2200,533.0625,14828.041480000002,14805.794
2201,533.0833333,14829.42534,14807.525
2202,533.1041667,14830.8408,14808.824
2203,533.125,14832.41882,14809.699
2204,533.1458333,14833.9944,14810.546
2205,533.1666667,14835.38426,14811.478
2206,533.1875,14836.903,14812.328
2207,533.2083333,14838.46709,14813.243
2208,533.2291667,14839.86261,14814.129
2209,533.25,14841.23088,14814.854
2210,533.2708333,14842.37424,14815.529
2211,533.2916667,14843.55258,14815.926
2212,533.3125,14844.35847,14816.411
2213,533.3333333,14844.85468,14816.7705
2214,533.3541667,14844.93342,14816.452
2215,533.375,14845.00398,14814.162
2216,533.3958333,14845.24766,14809.972
2217,533.4166667,14845.67316,14805.361
2218,533.4375,14846.05362,14802.129
2219,533.4583333,14846.16025,14800.946
2220,533.4791667,14846.17218,14801.037
2221,533.5,14846.22351,14801.482
2222,533.5208333,14846.28538,14801.759
2223,533.5416667,14846.27553,14801.763
2224,533.5625,14846.20897,14801.714
2225,533.5833333,14846.24538,14801.967
2226,533.6041667,14846.584669999998,14802.752
2227,533.625,14847.20073,14804.169
2228,533.6458333,14847.50744,14806.4
2229,533.6666667,14847.51257,14809.098
2230,533.6875,14847.25743,14811.332
2231,533.7083333,14847.18817,14811.965
2232,533.7291667,14847.3336,14811.3
2233,533.75,14848.13819,14809.99
2234,533.7708333,14848.97674,14809.18
2235,533.7916667,14850.83734,14808.738
2236,533.8125,14852.89115,14809.838
2237,533.8333333,14855.05327,14811.912
2238,533.8541667,14857.15664,14814.763
2239,533.875,14859.97993,14817.954
2240,533.8958333,14862.39696,14821.657
2241,533.9166667,14865.63041,14824.408
2242,533.9375,14868.6568,14827.668
2243,533.9583333,14871.68895,14831.225
2244,533.9791667,14875.64005,14835.047
2245,534.0,14880.0457,14839.19
2246,534.0208333,14885.11866,14843.39
2247,534.0416667,14890.57659,14848.596
2248,534.0625,14895.26215,14854.722
2249,534.0833333,14900.11415,14860.333
2250,534.1041667,14905.1011,14865.901
2251,534.125,14909.96664,14871.252
2252,534.1458333,14914.7379,14876.233
2253,534.1666667,14918.99707,14881.027
2254,534.1875,14924.18725,14885.32
2255,534.2083333,14928.648119999998,14890.381
2256,534.2291667,14933.0713,14894.703
2257,534.25,14937.16535,14898.923
2258,534.2708333,14941.07386,14902.821
2259,534.2916667,14944.64929,14906.553
2260,534.3125,14948.16419,14909.889
2261,534.3333333,14951.502530000002,14912.902
2262,534.3541667,14954.43977,14914.911
2263,534.375,14956.78532,14914.66
2264,534.3958333,14959.00023,14911.876
2265,534.4166667,14961.08457,14908.701
2266,534.4375,14962.891280000002,14907.247
2267,534.4583333,14964.36906,14908.24
2268,534.4791667,14965.6847,14910.694
2269,534.5,14966.90899,14913.28
2270,534.5208333,14968.08244,14915.63
2271,534.5416667,14969.18339,14918.174
2272,534.5625,14970.32609,14920.675
2273,534.5833333,14971.547880000002,14922.595
2274,534.6041667,14973.114280000002,14923.867
2275,534.625,14974.81587,14925.074
2276,534.6458333,14976.54781,14926.3
2277,534.6666667,14978.602180000002,14927.52
2278,534.6875,14979.54303,14929.054
2279,534.7083333,14980.83826,14929.556
2280,534.7291667,14982.0716,14929.916
2281,534.75,14983.58451,14929.182
2282,534.7708333,14985.15846,14928.397
2283,534.7916667,14987.53292,14929.109
2284,534.8125,14989.98737,14932.543
2285,534.8333333,14992.73725,14937.24
2286,534.8541667,14995.884080000002,14942.385
2287,534.875,14999.47212,14947.521
2288,534.8958333,15002.85668,14953.069
2289,534.9166667,15006.25765,14959.092
2290,534.9375,15009.70102,14965.336
2291,534.9583333,15013.40461,14970.926
2292,534.9791667,15016.79651,14975.905
2293,535.0,15021.05942,14980.106
2294,535.0208333,15025.15789,14984.703
2295,535.0416667,15029.84345,14988.643
2296,535.0625,15034.01963,14993.062
2297,535.0833333,15038.497980000002,14997.62
2298,535.1041667,15042.24634,15002.982
2299,535.125,15045.86075,15007.746
2300,535.1458333,15049.28306,15012.026
2301,535.1666667,15052.72226,15015.582
2302,535.1875,15055.86454,15018.7295
2303,535.2083333,15058.89364,15021.421
2304,535.2291667,15061.70509,15024.027
2305,535.25,15064.2261,15026.554
2306,535.2708333,15066.62596,15028.852
2307,535.2916667,15068.79985,15030.917
