,Time (d),NH4_meas_Pearson (gN/m3),NH4_pred_Pearson (gN/m3)
273,498.625,0.649754842,0.6751499
274,498.6666667,0.655236707,0.6744479
275,498.70833330000005,0.6647314089999999,0.68021
276,498.75,0.675334688,0.6888268
277,498.7916667,0.684960089,0.70018494
278,498.83333330000005,0.692944098,0.7102006
279,498.875,0.6995566540000001,0.72080505
280,498.9166667,0.7057979059999999,0.7285622
281,498.95833330000005,0.713335361,0.73488975
282,499.0,0.723880454,0.7393568
283,499.0416667,0.738205005,0.7465545
284,499.08333330000005,0.7547602279999999,0.76107454
285,499.125,0.769345472,0.77747965
286,499.1666667,0.779219329,0.78858095
287,499.20833330000005,0.7849282479999998,0.7962716
288,499.25,0.7878468279999999,0.79869944
289,499.2916667,0.78784641,0.7989741
290,499.33333330000005,0.783720846,0.79746085
291,499.375,0.7740753890000001,0.7949291
292,499.4166667,0.7583540779999999,0.79276425
293,499.45833330000005,0.7381801829999999,0.7841226
294,499.5,0.717327742,0.7696959
295,499.5416667,0.7013936190000001,0.75361836
296,499.58333330000005,0.694637222,0.7368249
297,499.625,0.698416395,0.7276492
298,499.6666667,0.710900995,0.7295349
299,499.70833330000005,0.726875715,0.738936
300,499.75,0.740844176,0.75245196
301,499.7916667,0.7497832459999999,0.7651373
302,499.83333330000005,0.752941241,0.7769631
303,499.875,0.7517234359999999,0.7806468
304,499.9166667,0.749432199,0.78324115
305,499.95833330000005,0.7501979129999999,0.7838024
306,500.0,0.7566705509999999,0.78158665
307,500.0416667,0.7699674830000001,0.783407
308,500.08333330000005,0.7884179490000002,0.7914631
309,500.125,0.806811743,0.80505514
310,500.1666667,0.818904449,0.8203167
311,500.20833330000005,0.8210866729999998,0.8292347
312,500.25,0.813766423,0.82897997
313,500.2916667,0.7996407080000001,0.820552
314,500.33333330000005,0.78158572,0.8071793
315,500.375,0.761210685,0.79068106
316,500.4166667,0.7393934120000001,0.77693355
317,500.45833330000005,0.717508355,0.76220083
318,500.5,0.6972125459999999,0.7445497
319,500.5416667,0.680960468,0.72658855
320,500.58333330000005,0.670938134,0.71005374
321,500.625,0.668054264,0.7011907
322,500.6666667,0.6712384,0.6995196
323,500.70833330000005,0.677867056,0.7024401
324,500.75,0.685852267,0.710013
325,500.7916667,0.6940379329999999,0.72179234
326,500.83333330000005,0.701721879,0.73458487
327,500.875,0.7097142040000001,0.74546504
328,500.9166667,0.7209641840000001,0.7553833
329,500.95833330000005,0.7389444479999999,0.76339924
330,501.0,0.7651601750000001,0.7786036
331,501.0416667,0.796235965,0.801427
332,501.08333330000005,0.8252467609999999,0.8271925
333,501.125,0.846973056,0.8500663
334,501.1666667,0.8592196089999999,0.86774206
335,501.20833330000005,0.8613288960000001,0.87699836
336,501.25,0.8537798529999999,0.87670326
337,501.2916667,0.8382565279999998,0.8675475
338,501.33333330000005,0.816423013,0.8535332
339,501.375,0.7898779179999998,0.83963585
340,501.4166667,0.760668298,0.82146364
341,501.45833330000005,0.732248328,0.8004734
342,501.5,0.7092132,0.776989
343,501.5416667,0.695133876,0.75633776
344,501.58333330000005,0.6917210420000001,0.74392116
345,501.625,0.69813419,0.74184036
346,501.6666667,0.7108867590000001,0.7476498
347,501.70833330000005,0.7265127690000001,0.75748515
348,501.75,0.742356995,0.771693
349,501.7916667,0.755906324,0.78675634
350,501.83333330000005,0.7646414300000001,0.8031884
351,501.875,0.768402365,0.8124372
352,501.9166667,0.770806825,0.81565857
353,501.95833330000005,0.7764502080000001,0.81516296
354,502.0,0.7866516820000001,0.81813824
355,502.0416667,0.7985637990000001,0.8250601
356,502.08333330000005,0.807478575,0.8356797
357,502.125,0.8102551709999999,0.84261143
358,502.1666667,0.806884981,0.8438335
359,502.20833330000005,0.7992971809999999,0.8381248
360,502.25,0.7888845,0.8295397
361,502.2916667,0.775788413,0.81901675
362,502.33333330000005,0.759391477,0.80482554
363,502.375,0.7391759769999999,0.79211986
364,502.4166667,0.7159360709999999,0.78120273
365,502.45833330000005,0.6919192959999999,0.76372874
366,502.5,0.670796808,0.7423163
367,502.5416667,0.6567184389999999,0.72492677
368,502.58333330000005,0.651481043,0.7143389
369,502.625,0.654044899,0.71014994
370,502.6666667,0.662411216,0.7076279
371,502.70833330000005,0.674431983,0.70985645
372,502.75,0.68626705,0.7159923
373,502.7916667,0.6929460340000001,0.7239808
374,502.83333330000005,0.691253692,0.73068315
375,502.875,0.681874814,0.73145723
376,502.9166667,0.669230155,0.7197451
377,502.95833330000005,0.658490538,0.70636994
378,503.0,0.652114747,0.69371563
379,503.0416667,0.649127015,0.6872163
380,503.08333330000005,0.647267359,0.680044
381,503.125,0.645185154,0.67311776
382,503.1666667,0.642350523,0.66634995
383,503.20833330000005,0.638134368,0.6595618
384,503.25,0.632067406,0.6512736
385,503.2916667,0.62421331,0.64139867
386,503.33333330000005,0.614998223,0.63055277
387,503.375,0.604853805,0.6208274
388,503.4166667,0.594000111,0.6132495
389,503.45833330000005,0.582861582,0.60781026
390,503.5,0.57219846,0.5991021
391,503.5416667,0.562837923,0.5879296
392,503.58333330000005,0.555897625,0.5787041
393,503.625,0.551890518,0.56967807
394,503.6666667,0.550562193,0.5656391
395,503.70833330000005,0.5511593570000001,0.56470525
396,503.75,0.552672556,0.56364965
397,503.7916667,0.554446796,0.56498384
398,503.83333330000005,0.556143641,0.5663714
399,503.875,0.5575687220000001,0.5685879
400,503.9166667,0.5586423629999999,0.57320416
401,503.95833330000005,0.5594214670000001,0.5779879
402,504.0,0.560275191,0.5796527
403,504.0416667,0.561956972,0.5785185
404,504.08333330000005,0.565083527,0.57709897
405,504.125,0.569475327,0.5770394
406,504.1666667,0.574255825,0.5794578
407,504.20833330000005,0.578091889,0.58610976
408,504.25,0.579934294,0.5892586
409,504.2916667,0.5797638279999999,0.59028995
410,504.33333330000005,0.578276794,0.5891489
411,504.375,0.576055897,0.5885038
412,504.4166667,0.57318011,0.5905101
413,504.45833330000005,0.569435528,0.5937117
414,504.5,0.564923763,0.593885
415,504.5416667,0.56072794,0.5926982
416,504.58333330000005,0.5587069920000001,0.5913833
417,504.625,0.560304203,0.58997214
418,504.6666667,0.566036086,0.59043485
419,504.70833330000005,0.575300561,0.59704596
420,504.75,0.586458529,0.60477877
421,504.7916667,0.597801427,0.6181996
422,504.83333330000005,0.607785271,0.63255346
423,504.875,0.616258381,0.6442196
424,504.9166667,0.624879713,0.65741396
425,504.95833330000005,0.6362974570000001,0.6681625
426,505.0,0.65318809,0.68203145
427,505.0416667,0.677113471,0.6997946
428,505.08333330000005,0.70713679,0.7212165
429,505.125,0.7407917829999999,0.74481237
430,505.1666667,0.7742990790000001,0.77195877
431,505.20833330000005,0.801112556,0.80005324
432,505.25,0.8149329909999999,0.8213052
433,505.2916667,0.8129868509999999,0.8337755
434,505.33333330000005,0.7961520540000001,0.8366188
435,505.375,0.7693080720000001,0.82514864
436,505.4166667,0.7388561619999999,0.80266076
437,505.45833330000005,0.710797419,0.78079104
438,505.5,0.6885855609999999,0.76237345
439,505.5416667,0.674679503,0.7488002
440,505.58333330000005,0.672631313,0.73393595
441,505.625,0.6866597520000001,0.72946876
442,505.6666667,0.714950723,0.74269325
443,505.70833330000005,0.746753634,0.7663114
444,505.75,0.772559326,0.7930674
445,505.7916667,0.7888697219999999,0.81558496
446,505.83333330000005,0.795323852,0.83113205
447,505.875,0.7936942490000002,0.8360612
448,505.9166667,0.78816883,0.8306874
449,505.95833330000005,0.7829469109999998,0.8225174
450,506.0,0.779224696,0.8169054
451,506.0416667,0.775169488,0.8127458
452,506.08333330000005,0.7693738170000001,0.8080583
453,506.125,0.762417455,0.79938716
454,506.1666667,0.755322512,0.79126453
455,506.20833330000005,0.7478969349999999,0.78363425
456,506.25,0.738858219,0.7735002
457,506.2916667,0.7275127109999999,0.7619066
458,506.33333330000005,0.713823578,0.7488218
459,506.375,0.698004886,0.7357225
460,506.4166667,0.680304615,0.7197847
461,506.45833330000005,0.661404378,0.70501214
462,506.5,0.642967011,0.6888731
463,506.5416667,0.6264485329999999,0.6703892
464,506.58333330000005,0.613489737,0.6552386
465,506.625,0.605174625,0.6412103
466,506.6666667,0.601419401,0.6319686
467,506.70833330000005,0.601344209,0.6268787
468,506.75,0.603656799,0.62759316
469,506.7916667,0.606937314,0.6334143
470,506.83333330000005,0.610073699,0.63898534
471,506.875,0.6131682039999999,0.64333683
472,506.9166667,0.617566399,0.64666224
473,506.95833330000005,0.624604056,0.6516678
474,507.0,0.634698565,0.65627414
475,507.0416667,0.647602629,0.6661597
476,507.08333330000005,0.662089781,0.6794869
477,507.125,0.6762836309999999,0.6930626
478,507.1666667,0.689366858,0.703286
479,507.20833330000005,0.7016273279999999,0.71149147
480,507.25,0.712621174,0.71900564
481,507.2916667,0.720451441,0.7257722
482,507.33333330000005,0.7229169459999999,0.73124826
483,507.375,0.718579845,0.73609895
484,507.4166667,0.708013564,0.7319489
485,507.45833330000005,0.69338118,0.7235462
486,507.5,0.677794793,0.7110747
487,507.5416667,0.663856358,0.69637024
488,507.58333330000005,0.653174457,0.6824104
489,507.625,0.646805235,0.6735224
490,507.6666667,0.644863008,0.6680803
491,507.70833330000005,0.6464628729999999,0.667179
492,507.75,0.650677982,0.669925
493,507.7916667,0.656773866,0.6756687
494,507.83333330000005,0.664036987,0.68289393
495,507.875,0.672129509,0.68841386
496,507.9166667,0.6813436209999999,0.69426906
497,507.95833330000005,0.69176076,0.701335
498,508.0,0.70259209,0.7076842
499,508.0416667,0.712805812,0.7148625
500,508.08333330000005,0.7211420049999999,0.72394085
501,508.125,0.7265027349999998,0.7291586
502,508.1666667,0.7285453609999999,0.7322145
503,508.20833330000005,0.727798611,0.7313461
504,508.25,0.7248181709999999,0.72837144
505,508.2916667,0.7198642800000001,0.7255274
506,508.33333330000005,0.713025076,0.7194095
507,508.375,0.7042596440000001,0.7120758
508,508.4166667,0.69370794,0.70717853
509,508.45833330000005,0.6818814679999999,0.7023556
510,508.5,0.669481412,0.6947385
511,508.5416667,0.6578251310000001,0.6863262
512,508.58333330000005,0.6489673029999999,0.677928
513,508.625,0.644754078,0.6709198
514,508.6666667,0.645864965,0.6660975
515,508.70833330000005,0.651826377,0.6662096
516,508.75,0.661149888,0.67134905
517,508.7916667,0.67148865,0.6801955
518,508.83333330000005,0.6808466759999999,0.6895385
519,508.875,0.688130302,0.7020765
520,508.9166667,0.6930854609999999,0.7132453
521,508.95833330000005,0.696976723,0.7175629
522,509.0,0.7025918440000001,0.7189969
523,509.0416667,0.7122815840000001,0.7230087
524,509.08333330000005,0.7256391309999999,0.7299799
525,509.125,0.739915433,0.7432333
526,509.1666667,0.7514016379999999,0.7585502
527,509.20833330000005,0.7582421779999999,0.7676599
528,509.25,0.7612141880000001,0.77247965
529,509.2916667,0.7619742620000002,0.77236795
530,509.33333330000005,0.7609781059999999,0.7703931
531,509.375,0.757220577,0.7697757
532,509.4166667,0.748903783,0.7714833
533,509.45833330000005,0.735305146,0.7725371
534,509.5,0.718484412,0.7627817
535,509.5416667,0.702890928,0.7493075
536,509.58333330000005,0.6936071909999999,0.73594075
537,509.625,0.6925668229999999,0.7251456
538,509.6666667,0.6985489690000001,0.7230972
539,509.70833330000005,0.7081738890000001,0.7285514
540,509.75,0.7172559150000001,0.73590386
541,509.7916667,0.723152184,0.74334484
542,509.83333330000005,0.724969888,0.75052863
543,509.875,0.7228096370000001,0.755821
544,509.9166667,0.718008651,0.7557037
545,509.95833330000005,0.713168343,0.74937266
546,510.0,0.711049755,0.7453858
547,510.0416667,0.7123887529999999,0.743288
548,510.08333330000005,0.71545498,0.74130785
549,510.125,0.71837736,0.7399668
550,510.1666667,0.7198557859999999,0.7385048
551,510.20833330000005,0.7186887930000001,0.73589534
552,510.25,0.713923587,0.73150027
553,510.2916667,0.705348702,0.725225
554,510.33333330000005,0.693373809,0.71549183
555,510.375,0.6789372490000001,0.70597047
556,510.4166667,0.663247296,0.6934325
557,510.45833330000005,0.647523528,0.6806941
558,510.5,0.6328743689999999,0.665646
559,510.5416667,0.620068571,0.651559
560,510.58333330000005,0.609592394,0.6386698
561,510.625,0.601671709,0.6295394
562,510.6666667,0.596171466,0.62375635
563,510.70833330000005,0.592681583,0.6210901
564,510.75,0.590743709,0.6206937
565,510.7916667,0.590011401,0.6215492
566,510.83333330000005,0.5903806420000001,0.622521
567,510.875,0.591937148,0.6283657
568,510.9166667,0.594530944,0.6361215
569,510.95833330000005,0.598059926,0.6367102
570,511.0,0.603413345,0.6366023
571,511.0416667,0.611247264,0.63933873
572,511.08333330000005,0.620232115,0.64487976
573,511.125,0.62782349,0.651722
574,511.1666667,0.632315152,0.6562282
575,511.20833330000005,0.633415892,0.6588413
576,511.25,0.631670144,0.6578252
577,511.2916667,0.627699976,0.6557793
578,511.33333330000005,0.621994425,0.6527641
579,511.375,0.614875292,0.64962155
580,511.4166667,0.6064753279999999,0.64761174
581,511.45833330000005,0.597322651,0.64926744
582,511.5,0.588473837,0.6458914
583,511.5416667,0.581709175,0.6396854
584,511.58333330000005,0.579612576,0.6347857
585,511.625,0.583747094,0.63356864
586,511.6666667,0.593548153,0.63578385
587,511.70833330000005,0.607223254,0.64650416
588,511.75,0.621803216,0.66048867
589,511.7916667,0.635154705,0.6724315
590,511.83333330000005,0.64695882,0.68704313
591,511.875,0.657014425,0.7009351
592,511.9166667,0.665668182,0.7077551
593,511.95833330000005,0.674844514,0.71312857
594,512.0,0.6859168059999999,0.7179852
595,512.0416667,0.697580482,0.72432667
596,512.0833333,0.707216807,0.7312719
597,512.125,0.712708937,0.7379933
598,512.1666667,0.712705279,0.7458036
599,512.2083333,0.707311878,0.74846524
600,512.25,0.698792335,0.7417111
601,512.2916667,0.690286831,0.7314195
602,512.3333333,0.683588073,0.72280455
603,512.375,0.67766886,0.71611917
604,512.4166667,0.6703326589999999,0.71461314
605,512.4583333,0.6604447960000001,0.7114655
606,512.5,0.6490930079999999,0.70244145
607,512.5416667,0.63888718,0.69006217
608,512.5833333,0.6326603789999999,0.6817608
609,512.625,0.631420278,0.6746786
610,512.6666667,0.634422148,0.6709613
611,512.7083333,0.640452361,0.6736516
612,512.75,0.647667488,0.67615044
613,512.7916667,0.654440373,0.67961574
614,512.8333333,0.659839233,0.68374753
615,512.875,0.6631838729999999,0.69009966
616,512.9166667,0.663765821,0.70099795
617,512.9583333,0.662329492,0.7067499
618,513.0,0.662521648,0.7034564
619,513.0416667,0.669569722,0.70148194
620,513.0833333,0.6855847909999999,0.7076834
621,513.125,0.7063960029999999,0.7198425
622,513.1666667,0.726050082,0.73541063
623,513.2083333,0.7405939509999999,0.750455
624,513.25,0.7484114190000001,0.76009256
625,513.2916667,0.749154478,0.76381654
626,513.3333333,0.743085702,0.76298594
627,513.375,0.7304868659999999,0.7626513
628,513.4166667,0.712563388,0.7576877
629,513.4583333,0.6923246759999999,0.7461461
630,513.5,0.674263163,0.7285459
631,513.5416667,0.662167183,0.7100992
632,513.5833333,0.657895264,0.6981035
633,513.625,0.660792158,0.69370294
634,513.6666667,0.6681253460000001,0.69804794
635,513.7083333,0.676835505,0.70275515
636,513.75,0.6857275620000001,0.7086492
637,513.7916667,0.6944213859999999,0.7186259
638,513.8333333,0.701917722,0.72654235
639,513.875,0.7073645559999999,0.7346276
640,513.9166667,0.711538427,0.73774576
641,513.9583333,0.716270905,0.7415914
642,514.0,0.7227110379999999,0.746801
643,514.0416667,0.7305827090000001,0.7508502
644,514.0833333,0.739377191,0.7552259
645,514.125,0.7486553750000001,0.7595397
646,514.1666667,0.757104498,0.76463056
647,514.2083333,0.7626155590000001,0.7686963
648,514.25,0.7634150340000001,0.7702574
649,514.2916667,0.7588108179999998,0.76803935
650,514.3333333,0.7488550079999999,0.76243687
651,514.375,0.733895414,0.7575806
652,514.4166667,0.715022165,0.7505929
653,514.4583333,0.69459699,0.7396176
654,514.5,0.675835447,0.7240134
655,514.5416667,0.6625151539999999,0.70974106
656,514.5833333,0.657265543,0.6964359
657,514.625,0.6606517129999999,0.6898782
658,514.6666667,0.671369963,0.6944308
659,514.7083333,0.685664745,0.7030704
660,514.75,0.699795853,0.7148817
661,514.7916667,0.7118812090000001,0.7266922
662,514.8333333,0.72113444,0.7393464
663,514.875,0.726768319,0.75179344
664,514.9166667,0.7292944709999999,0.7570304
665,514.9583333,0.731478031,0.75895673
666,515.0,0.736596617,0.7609036
667,515.0416667,0.745661165,0.76434517
668,515.0833333,0.757113803,0.7732573
669,515.125,0.768457892,0.78131986
670,515.1666667,0.777961605,0.79019696
671,515.2083333,0.784529525,0.798685
672,515.25,0.7868951049999999,0.8060005
673,515.2916667,0.784447935,0.80618095
674,515.3333333,0.777805592,0.802456
675,515.375,0.767822366,0.7992358
676,515.4166667,0.754420545,0.7957299
677,515.4583333,0.7378864200000002,0.7917236
678,515.5,0.721088737,0.7802632
679,515.5416667,0.709086212,0.7642332
680,515.5833333,0.706485933,0.75042295
681,515.625,0.7144622070000001,0.7474402
682,515.6666667,0.728998563,0.75579333
683,515.7083333,0.744053903,0.7683718
684,515.75,0.7558633379999999,0.78566134
685,515.7916667,0.7636195490000001,0.7986958
686,515.8333333,0.7688457999999999,0.8074245
687,515.875,0.774265508,0.81494975
688,515.9166667,0.781965203,0.8212752
689,515.9583333,0.792896081,0.82664734
690,516.0,0.8072599570000002,0.83232373
691,516.0416667,0.823365283,0.84069437
692,516.0833333,0.836988022,0.8506639
693,516.125,0.843436643,0.8591251
694,516.1666667,0.8397338919999999,0.8639463
695,516.2083333,0.826318862,0.8576528
696,516.25,0.8060712640000001,0.84208995
697,516.2916667,0.7827112100000001,0.8222525
698,516.3333333,0.75863231,0.79849887
699,516.375,0.7343196059999999,0.77796125
700,516.4166667,0.710716076,0.76107097
701,516.4583333,0.688648002,0.74057335
702,516.5,0.669331524,0.72073066
703,516.5416667,0.654251755,0.70002204
704,516.5833333,0.643905204,0.68203926
705,516.625,0.637802972,0.6683703
706,516.6666667,0.6346749970000001,0.65992934
707,516.7083333,0.632943159,0.6572711
708,516.75,0.631231787,0.6581507
709,516.7916667,0.628878266,0.65422595
710,516.8333333,0.626142871,0.6499388
711,516.875,0.6237524489999999,0.6484464
712,516.9166667,0.621936249,0.64415556
713,516.9583333,0.620543956,0.64188427
714,517.0,0.619579955,0.64259386
715,517.0416667,0.618991988,0.6408722
716,517.0833333,0.61879605,0.6384927
717,517.125,0.619194152,0.6371835
718,517.1666667,0.620141875,0.6348023
719,517.2083333,0.621258811,0.6325902
720,517.25,0.622060453,0.6307199
721,517.2916667,0.6221122170000001,0.62873536
722,517.3333333,0.621060038,0.6266042
723,517.375,0.618642945,0.62580734
724,517.4166667,0.614646184,0.62651265
725,517.4583333,0.609071099,0.62807167
726,517.5,0.6024000820000001,0.6258958
727,517.5416667,0.5955619520000001,0.62044626
728,517.5833333,0.5898649539999999,0.61490244
729,517.625,0.586416526,0.60955685
730,517.6666667,0.585577669,0.60577995
731,517.7083333,0.5870296110000001,0.60502136
732,517.75,0.5899719489999999,0.6054592
733,517.7916667,0.593580498,0.60802203
734,517.8333333,0.597141933,0.61408615
735,517.875,0.600001779,0.62043095
736,517.9166667,0.601938275,0.62427586
737,517.9583333,0.603544226,0.62490827
738,518.0,0.6058348689999999,0.62771446
739,518.0416667,0.609297976,0.6322817
740,518.0833333,0.6135492539999999,0.63528365
741,518.125,0.618248771,0.6385262
742,518.1666667,0.623248409,0.6448358
743,518.2083333,0.6280087289999999,0.64959395
744,518.25,0.6319271089999999,0.6518482
745,518.2916667,0.6348079520000001,0.6542965
746,518.3333333,0.636316213,0.6604033
747,518.375,0.635561331,0.6670782
748,518.4166667,0.631792418,0.67370033
749,518.4583333,0.6257814270000001,0.6803567
750,518.5,0.620135366,0.678164
751,518.5416667,0.6183741460000001,0.671925
752,518.5833333,0.623662511,0.66867787
753,518.625,0.636258394,0.6750312
754,518.6666667,0.6523335729999999,0.68693155
755,518.7083333,0.6679000310000001,0.70028555
756,518.75,0.681352005,0.7146846
757,518.7916667,0.6922775059999999,0.7278215
758,518.8333333,0.7002621,0.7406544
759,518.875,0.705338809,0.7519506
760,518.9166667,0.709457165,0.75621367
761,518.9583333,0.7163466930000001,0.75851685
762,519.0,0.728713823,0.7653842
763,519.0416667,0.744781135,0.77853227
764,519.0833333,0.7607450259999998,0.7900474
765,519.125,0.7751680269999999,0.80092007
766,519.1666667,0.7874710240000001,0.8096028
767,519.2083333,0.795328371,0.81657904
768,519.25,0.795705558,0.82023597
769,519.2916667,0.786838968,0.8202221
770,519.3333333,0.76939836,0.80999166
771,519.375,0.745578378,0.7955537
772,519.4166667,0.718036102,0.7791356
773,519.4583333,0.6904428029999999,0.76367444
774,519.5,0.666638226,0.74119484
775,519.5416667,0.650472662,0.718505
776,519.5833333,0.644952771,0.70051557
777,519.625,0.650000342,0.69526446
778,519.6666667,0.661506308,0.70338386
779,519.7083333,0.673842563,0.7133569
780,519.75,0.685023185,0.72451216
781,519.7916667,0.6956699759999999,0.7346999
782,519.8333333,0.706040705,0.74279493
783,519.875,0.71535752,0.7559433
784,519.9166667,0.7224194470000002,0.7685774
785,519.9583333,0.728546261,0.77197194
786,520.0,0.7383161659999998,0.77487665
787,520.0416667,0.7540460420000001,0.7852552
788,520.0833333,0.771469623,0.7990385
789,520.125,0.7859885870000001,0.8111633
790,520.1666667,0.7965855650000001,0.8214987
791,520.2083333,0.8028485679999999,0.82683975
792,520.25,0.8032655470000002,0.828088
793,520.2916667,0.796343855,0.8250608
794,520.3333333,0.7813964930000001,0.8184872
795,520.375,0.759332571,0.8070416
796,520.4166667,0.731987387,0.78933257
797,520.4583333,0.7028040729999999,0.7742015
798,520.5,0.677254775,0.754577
799,520.5416667,0.659628254,0.729401
800,520.5833333,0.654175241,0.7123837
801,520.625,0.662153051,0.7081141
802,520.6666667,0.67870223,0.71253127
803,520.7083333,0.697810295,0.72723866
804,520.75,0.714953835,0.7435268
805,520.7916667,0.7276354260000001,0.75800073
806,520.8333333,0.735314714,0.7696648
807,520.875,0.738559275,0.77883
808,520.9166667,0.739012089,0.7827203
809,520.9583333,0.7397560700000001,0.78240204
810,521.0,0.744075679,0.7837812
811,521.0416667,0.752909613,0.7875479
812,521.0833333,0.7648129,0.7963486
813,521.125,0.7774434570000001,0.80667615
814,521.1666667,0.7891731020000001,0.8143786
815,521.2083333,0.7988677790000002,0.8221228
816,521.25,0.8042140759999999,0.82959473
817,521.2916667,0.802105198,0.8331957
818,521.3333333,0.79138019,0.8290663
819,521.375,0.7734813250000001,0.81945294
820,521.4166667,0.7510347799999999,0.80330634
821,521.4583333,0.7268448009999999,0.7837336
822,521.5,0.703318034,0.7598817
823,521.5416667,0.682584635,0.7384985
824,521.5833333,0.666719689,0.7191316
825,521.625,0.6564575460000001,0.70195353
826,521.6666667,0.651706755,0.6912929
827,521.7083333,0.651289275,0.6860809
828,521.75,0.653333456,0.6870506
829,521.7916667,0.655941963,0.69262254
830,521.8333333,0.658194918,0.69546765
831,521.875,0.660868269,0.69865584
832,521.9166667,0.665415335,0.7026997
833,521.9583333,0.672543048,0.7061877
834,522.0,0.682238969,0.71273005
835,522.0416667,0.693911308,0.719357
836,522.0833333,0.706347906,0.72824025
837,522.125,0.7177810979999999,0.7369005
838,522.1666667,0.726553992,0.7437903
839,522.2083333,0.7313738740000001,0.75128573
840,522.25,0.73103993,0.7583439
841,522.2916667,0.725594167,0.75608647
842,522.3333333,0.7165112729999998,0.7491044
843,522.375,0.705367765,0.74452865
844,522.4166667,0.692890786,0.74333626
845,522.4583333,0.6795825520000001,0.7361161
846,522.5,0.667374111,0.7231417
847,522.5416667,0.6597496070000001,0.71290094
848,522.5833333,0.65844366,0.70402527
849,522.625,0.662746622,0.70222414
850,522.6666667,0.670688489,0.7055683
851,522.7083333,0.6800274629999999,0.71440613
852,522.75,0.688739324,0.7249212
853,522.7916667,0.6962464,0.7325947
854,522.8333333,0.703344347,0.7412136
855,522.875,0.710830932,0.7486795
856,522.9166667,0.719000477,0.7584155
857,522.9583333,0.728290787,0.76711607
858,523.0,0.7400711359999999,0.77271426
859,523.0416667,0.75558708,0.7824714
860,523.0833333,0.773337673,0.7951155
861,523.125,0.789034962,0.8105466
862,523.1666667,0.799369474,0.8208861
863,523.2083333,0.803548113,0.8266228
864,523.25,0.801621039,0.8272105
865,523.2916667,0.793487492,0.8216797
866,523.3333333,0.779288548,0.81054187
867,523.375,0.7595546940000002,0.797392
868,523.4166667,0.735065665,0.7839395
869,523.4583333,0.708311688,0.7692952
870,523.5,0.682896552,0.7461286
871,523.5416667,0.662502268,0.72196853
872,523.5833333,0.649759718,0.70011
873,523.625,0.644342162,0.68481845
874,523.6666667,0.643970446,0.6786763
875,523.7083333,0.645421599,0.6743517
876,523.75,0.646441454,0.67123735
877,523.7916667,0.646146774,0.6690067
878,523.8333333,0.644173562,0.6680062
879,523.875,0.6402885420000001,0.66940784
880,523.9166667,0.634847708,0.6685141
881,523.9583333,0.629023659,0.66326416
882,524.0,0.624561011,0.6586215
883,524.0416667,0.622703782,0.65392107
884,524.0833333,0.623377985,0.64896303
885,524.125,0.625783175,0.6466236
886,524.1666667,0.628814963,0.6454721
887,524.2083333,0.631276089,0.6453487
888,524.25,0.6322680270000001,0.64424783
889,524.2916667,0.631407691,0.6418053
890,524.3333333,0.628641449,0.63888204
891,524.375,0.623926248,0.63906384
892,524.4166667,0.617308171,0.6402443
893,524.4583333,0.6091867320000001,0.6383525
894,524.5,0.600654561,0.63228524
895,524.5416667,0.59316821,0.62224364
896,524.5833333,0.5878510220000001,0.61274266
897,524.625,0.5851942489999999,0.6067357
898,524.6666667,0.584822847,0.60364354
899,524.7083333,0.585803153,0.60371095
900,524.75,0.587202055,0.60330755
901,524.7916667,0.588514179,0.60439783
902,524.8333333,0.589560954,0.60711616
903,524.875,0.590228509,0.6102086
904,524.9166667,0.590540125,0.6114713
905,524.9583333,0.590849466,0.61406153
906,525.0,0.591683359,0.61326313
907,525.0416667,0.5934646029999999,0.6133949
908,525.0833333,0.596370023,0.613707
909,525.125,0.600072991,0.6175811
910,525.1666667,0.603791701,0.6195876
911,525.2083333,0.606927972,0.6204634
912,525.25,0.609285384,0.6211816
913,525.2916667,0.610719714,0.62234896
914,525.3333333,0.610934766,0.6229179
915,525.375,0.609520549,0.6262175
916,525.4166667,0.606061227,0.63223773
917,525.4583333,0.6006498579999999,0.63783544
918,525.5,0.5944364289999999,0.6353009
919,525.5416667,0.589573705,0.63000405
920,525.5833333,0.588475803,0.6261557
921,525.625,0.5920714260000001,0.6239223
922,525.6666667,0.59965786,0.6274205
923,525.7083333,0.609406088,0.6350408
924,525.75,0.61945052,0.6429281
925,525.7916667,0.628851536,0.65419036
926,525.8333333,0.636839129,0.6688725
927,525.875,0.643075305,0.6782929
928,525.9166667,0.649174817,0.68295115
929,525.9583333,0.65794609,0.68802434
930,526.0,0.67070862,0.69445914
931,526.0416667,0.68589643,0.70713437
932,526.0833333,0.700804592,0.71963865
933,526.125,0.713498706,0.7340164
934,526.1666667,0.72346254,0.74297696
935,526.2083333,0.731168011,0.74976575
936,526.25,0.7364650679999999,0.75776905
937,526.2916667,0.738275725,0.76121706
938,526.3333333,0.7356186779999999,0.7641858
939,526.375,0.728424176,0.767193
940,526.4166667,0.7174529909999999,0.7658655
941,526.4583333,0.70495459,0.76227313
942,526.5,0.6947553040000001,0.75332344
943,526.5416667,0.690664666,0.7422622
944,526.5833333,0.695392833,0.7362522
945,526.625,0.708659128,0.74041337
946,526.6666667,0.726310497,0.7531317
947,526.7083333,0.7431773970000001,0.77099276
948,526.75,0.756849405,0.7867973
949,526.7916667,0.768202956,0.79962105
950,526.8333333,0.7788569849999999,0.8116318
951,526.875,0.7892990190000001,0.82376516
952,526.9166667,0.799792721,0.8377812
