,Time (d),COD_meas_GA (gCOD/m3),COD_pred_GA (gCOD/m3)
131,495.5,39.141506093000004,40.616505
132,495.5625,39.113266771,40.67616
133,495.625,39.25629986,40.7892
134,495.6875,39.183124161,40.959316
135,495.75,39.406862964000005,40.947384
136,495.8125,39.995170385,41.283012
137,495.875,40.430137570999996,41.830692
138,495.9375,40.501241114,42.239697
139,496.0,40.637857915,42.353294
140,496.0625,40.916287954,42.50241
141,496.125,41.089115584,42.712143
142,496.1875,41.498712467,42.8378
143,496.25,41.861524465,43.11849
144,496.3125,42.170807048,43.309303
145,496.375,42.69069281500001,43.50302
146,496.4375,43.485769413999996,44.16948
147,496.5,44.113087201999996,45.060017
148,496.5625,44.454311774,45.627747
149,496.625,44.76158688499999,45.973907
150,496.6875,45.181511365,46.27001
151,496.75,45.56142528,46.62559
152,496.8125,46.152061095,47.07816
153,496.875,46.695605971999996,47.682224
154,496.9375,47.152612676000004,48.21443
155,497.0,47.466588261000005,48.679058
156,497.0625,47.720838661,48.936817
157,497.125,47.898971393000004,49.094055
158,497.1875,48.07966307,49.182747
159,497.25,48.373653995,49.287212
160,497.3125,48.729767413999994,49.460644
161,497.375,49.129145696,49.71177
162,497.4375,49.808561541,50.216335
163,497.5,50.285909628999995,50.94846
164,497.5625,50.63948505,51.405205
165,497.625,50.892252048,51.80951
166,497.6875,51.191972618,52.094536
167,497.75,51.500805258999996,52.370632
168,497.8125,51.796115296,52.717823
169,497.875,52.027614838999995,53.0381
170,497.9375,52.1029136,53.260956
171,498.0,52.235552453000004,53.371853
172,498.0625,52.426722264,53.525997
173,498.125,52.514332014,53.64627
174,498.1875,52.440849777,53.66056
175,498.25,52.411852173,53.53452
176,498.3125,52.413470306,53.445335
177,498.375,52.512765371,53.385937
178,498.4375,52.930336692,53.544952
179,498.5,53.194639295,53.980762
180,498.5625,53.286123206999996,54.254402
181,498.625,53.23645446,54.457603
182,498.6875,53.330760348,54.510162
183,498.75,53.463326739,54.65331
184,498.8125,53.649528579,54.854588
185,498.875,53.904919566,55.04765
186,498.9375,54.02887500400001,55.289955
187,499.0,53.931141746,55.406086
188,499.0625,54.001582944000006,55.34406
189,499.125,54.105335102,55.40212
190,499.1875,54.050854725,55.428513
191,499.25,53.929708280999996,55.301083
192,499.3125,53.853344486000005,55.106632
193,499.375,54.057207043999995,54.954815
194,499.4375,54.490573917000006,55.162003
195,499.5,54.757526453,55.558254
196,499.5625,54.706687276999986,55.82686
197,499.625,54.535465814000005,55.86494
198,499.6875,54.457015008000006,55.75495
199,499.75,54.44425797300002,55.710278
200,499.8125,54.638199706,55.74269
201,499.875,54.797325398999995,55.931065
202,499.9375,54.998612635,56.09013
203,500.0,54.824395474,56.2989
204,500.0625,54.574700821,56.13575
205,500.125,54.437332507,55.888706
206,500.1875,54.36446523,55.72379
207,500.25,54.251702875,55.58597
208,500.3125,54.190874648000005,55.40491
209,500.375,54.267462346,55.26551
210,500.4375,54.58745648,55.31903
211,500.5,54.71634480499999,55.59257
212,500.5625,54.63238633399999,55.74034
213,500.625,54.638723015,55.750317
214,500.6875,54.687015293,55.807915
215,500.75,54.859917333,55.884083
216,500.8125,55.228646087000016,56.082306
217,500.875,55.505633685999996,56.41633
218,500.9375,55.470522041,56.6715
219,501.0,55.39749177499999,56.64543
220,501.0625,55.294758482,56.56584
221,501.125,55.12190701499999,56.420864
222,501.1875,55.007167614,56.200413
223,501.25,54.863355483999996,56.01634
224,501.3125,54.810651732,55.789963
225,501.375,55.14772803300001,55.65684
226,501.4375,55.486330709,55.90381
227,501.5,55.55206595600001,56.16926
228,501.5625,55.511073348000004,56.2738
229,501.625,55.524364817,56.310722
230,501.6875,55.424391766999996,56.367123
231,501.75,55.388053656000004,56.30724
232,501.8125,55.557099632,56.30556
233,501.875,55.58511140199999,56.462074
234,501.9375,55.383877123,56.494877
235,502.0,55.151570056000004,56.32913
236,502.0625,55.027520219,56.1079
237,502.125,54.88802889,55.96448
238,502.1875,54.65307071,55.78494
239,502.25,54.44983069800002,55.494858
240,502.3125,54.223970135,55.22367
241,502.375,54.35499647399999,54.93419
242,502.4375,54.553463925,55.040764
243,502.5,54.44831269399999,55.21961
244,502.5625,54.427236273000005,55.17782
245,502.625,54.19651977499999,55.223866
246,502.6875,53.67771467000001,55.048653
247,502.75,53.257349299,54.60123
248,502.8125,53.13806493,54.290092
249,502.875,53.04702108800001,54.241776
250,502.9375,52.720454021,54.175674
251,503.0,52.44251751,53.886356
252,503.0625,52.102587618,53.64901
253,503.125,51.635050745,53.341385
254,503.1875,51.232243176000004,52.89927
255,503.25,50.84818662399999,52.45315
256,503.3125,50.5030505,52.038395
257,503.375,50.371067142,51.690662
258,503.4375,50.55393543899999,51.699825
259,503.5,50.563780578999996,51.979458
260,503.5625,50.410342103999994,52.004658
261,503.625,50.224279731,51.928596
262,503.6875,50.20142538099999,51.825603
263,503.75,50.143206662,51.83543
264,503.8125,50.146345018000005,51.8741
265,503.875,50.26505284000001,51.91536
266,503.9375,50.56832197399999,52.032227
267,504.0,50.64757383999999,52.302277
268,504.0625,50.494200281000005,52.335094
269,504.125,50.351057084,52.164146
270,504.1875,50.483816321000006,52.01067
271,504.25,50.578951053999994,52.074913
272,504.3125,50.594839778,52.080025
273,504.375,50.758375457,51.99456
274,504.4375,51.213887743,52.216347
275,504.5,51.569490339000005,52.67165
276,504.5625,51.829818882,52.974243
277,504.625,51.916902193999995,53.312275
278,504.6875,52.04335853700001,53.448723
279,504.75,52.213682889,53.608757
280,504.8125,52.617154003,53.841908
281,504.875,53.01268548899999,54.239864
282,504.9375,53.40103616500001,54.6363
283,505.0,53.738996058999994,55.011948
284,505.0625,53.885588746,55.28981
285,505.125,53.760922637,55.361393
286,505.1875,53.69105917100001,55.18084
287,505.25,53.646428711000006,55.024338
288,505.3125,53.944555983,54.892788
289,505.375,54.21550334,55.06814
290,505.4375,54.55017963000001,55.30867
291,505.5,55.089361167,55.649117
292,505.5625,55.125267319999985,56.15963
293,505.625,55.03047240499998,56.252922
294,505.6875,55.009042746999995,56.23406
295,505.75,54.944873978000004,56.249287
296,505.8125,55.005170074,56.23194
297,505.875,54.907984853,56.30734
298,505.9375,54.684448418,56.250504
299,506.0,54.62652546099999,56.09134
300,506.0625,54.57221918800001,56.053986
301,506.125,54.38733521300001,55.96429
302,506.1875,54.28752162600001,55.752613
303,506.25,54.076499156,55.607357
304,506.3125,53.873363838,55.3445
305,506.375,53.782527956999985,55.087112
306,506.4375,53.786691049000005,55.037918
307,506.5,53.780600613000004,55.12466
308,506.5625,53.69185273,55.162563
309,506.625,53.543453602,55.18494
310,506.6875,53.422006227,55.10875
311,506.75,53.520606402000006,55.046585
312,506.8125,53.749625571,55.218334
313,506.875,53.84676071699999,55.469887
314,506.9375,53.89728508,55.60671
315,507.0,53.856586392,55.698
316,507.0625,53.97284714100001,55.690315
317,507.125,53.993364286,55.772083
318,507.1875,53.797361672,55.74118
319,507.25,53.588071671,55.505646
320,507.3125,53.484564108,55.23841
321,507.375,53.60362515199999,55.075985
322,507.4375,53.661429569999996,55.213047
323,507.5,53.688346812,55.286816
324,507.5625,53.615379275,55.315422
325,507.625,53.640154973000016,55.31684
326,507.6875,53.705808594,55.402447
327,507.75,53.82869246999999,55.511955
328,507.8125,53.977540843,55.687763
329,507.875,53.951233243000004,55.853573
330,507.9375,53.88717885699999,55.815105
331,508.0,53.743846473999994,55.7805
332,508.0625,53.709580871,55.66531
333,508.125,53.642164151,55.624577
334,508.1875,53.53066110899999,55.505722
335,508.25,53.44622356699999,55.345882
336,508.3125,53.40150637300001,55.216915
337,508.375,53.403310732,55.125065
338,508.4375,53.674473704,55.14408
339,508.5,53.922184621999996,55.344425
340,508.5625,54.109831168999996,55.561073
341,508.625,54.186819591,55.79294
342,508.6875,54.167117347,55.90545
343,508.75,54.206860726,55.91118
344,508.8125,54.27897689899999,56.000896
345,508.875,54.58287060199999,56.082767
346,508.9375,54.74590228000001,56.36867
347,509.0,54.671544598000004,56.526817
348,509.0625,54.611818853,56.453693
349,509.125,54.746264546000006,56.38971
350,509.1875,54.811730721,56.490765
351,509.25,54.727116064,56.487007
352,509.3125,54.581007396000004,56.33328
353,509.375,54.668267633,56.125732
354,509.4375,55.155574953999995,56.196564
355,509.5,55.374624921999995,56.616295
356,509.5625,55.424189371,56.809685
357,509.625,55.304024824,56.90036
358,509.6875,55.284839374,56.80836
359,509.75,55.23899916399999,56.787502
360,509.8125,55.315477552,56.75405
361,509.875,55.536284274,56.828144
362,509.9375,55.50120365,56.996853
363,510.0,55.48487942199999,56.967476
364,510.0625,55.347071977999995,56.9558
365,510.125,55.081798188,56.79154
366,510.1875,54.824995400999995,56.505375
367,510.25,54.63521912499999,56.213955
368,510.3125,54.51010965500001,55.973816
369,510.375,54.520683758999986,55.797646
370,510.4375,54.559393066999995,55.83874
371,510.5,54.503799101999995,55.87142
372,510.5625,54.408181892,55.82405
373,510.625,54.40742762300001,55.811516
374,510.6875,54.521231105,55.876263
375,510.75,54.70018390699999,56.01579
376,510.8125,54.84943108600001,56.226837
377,510.875,55.23145917499999,56.366844
378,510.9375,55.345265584,56.70525
379,511.0,55.149933200000014,56.790783
380,511.0625,55.03705353,56.603333
381,511.125,54.949255458999986,56.473614
382,511.1875,54.834239096000005,56.32664
383,511.25,54.724516273999996,56.14158
384,511.3125,54.720202135000015,55.981865
385,511.375,54.85654307299999,55.916683
386,511.4375,55.336527401000005,56.050617
387,511.5,55.654157344999994,56.47203
388,511.5625,55.727193385,56.77898
389,511.625,55.704341897,56.914364
390,511.6875,55.74236699000001,56.9496
391,511.75,55.797657306000005,57.02399
392,511.8125,55.88128807299999,57.12621
393,511.875,55.981935846000006,57.245308
394,511.9375,55.79498053100001,57.324642
395,512.0,55.546408088,57.15905
396,512.0625,55.300960777,56.959503
397,512.125,55.247043271,56.72902
398,512.1875,55.423645786,56.664
399,512.25,55.293255689000006,56.763317
400,512.3125,55.152239596,56.575954
401,512.375,55.178394428,56.37908
402,512.4375,55.412329403,56.379562
403,512.5,55.36046512500001,56.578335
404,512.5625,55.305327656,56.58217
405,512.625,55.180209263,56.63825
406,512.6875,55.09764590099999,56.588192
407,512.75,54.92393444,56.58132
408,512.8125,54.768615246,56.500896
409,512.875,54.97574115100001,56.41564
410,512.9375,55.404039616999995,56.660496
411,513.0,55.294029708000004,57.062347
412,513.0625,55.20655034000001,56.964252
413,513.125,55.069951006000004,56.885365
414,513.1875,54.900016346,56.72861
415,513.25,54.702800059000005,56.52713
416,513.3125,54.586563146,56.288246
417,513.375,54.911022474000006,56.120163
418,513.4375,55.27192943399999,56.386738
419,513.5,55.265006492000005,56.667347
420,513.5625,55.135809228999996,56.659927
421,513.625,55.147835779000005,56.622154
422,513.6875,55.128303257,56.680977
423,513.75,55.08544093,56.68918
424,513.8125,55.157413725999994,56.719166
425,513.875,55.18617778000001,56.81011
426,513.9375,55.152389541999995,56.850407
427,514.0,55.16999918800001,56.86166
428,514.0625,55.02427258900001,56.88807
429,514.125,54.810878031,56.737686
430,514.1875,54.605876069999994,56.519386
431,514.25,54.41432457000001,56.277187
432,514.3125,54.300613598999995,56.03399
433,514.375,54.55029184200001,55.8849
434,514.4375,54.962370653,56.116245
435,514.5,55.185316482,56.424526
436,514.5625,55.188182694000005,56.615223
437,514.625,55.132971956000006,56.678226
438,514.6875,55.14980705400001,56.663017
439,514.75,55.102080464000004,56.690132
440,514.8125,55.179160818,56.66117
441,514.875,55.387346830999995,56.739704
442,514.9375,55.385277846,56.9298
443,515.0,55.350350768000006,56.945625
444,515.0625,55.353567275,56.92337
445,515.125,55.25824963500002,56.91258
446,515.1875,55.235622867999986,56.781723
447,515.25,55.27102087000001,56.702084
448,515.3125,55.17528487,56.64601
449,515.375,55.367859681,56.473217
450,515.4375,55.848975216999996,56.59493
451,515.5,56.016411158000004,56.97038
452,515.5625,55.830894214,57.136456
453,515.625,55.796700474000005,57.050655
454,515.6875,55.823932835000015,57.072594
455,515.75,56.027128911999995,57.105698
456,515.8125,56.153862489,57.29996
457,515.875,56.29559177500001,57.42414
458,515.9375,56.227888366,57.551094
459,516.0,55.93037442800001,57.49122
460,516.0625,55.617114353,57.20901
461,516.125,55.419012941000005,56.91097
462,516.1875,55.27213053599999,56.70226
463,516.25,55.07539956300002,56.52177
464,516.3125,54.914989197999994,56.292572
465,516.375,55.025010593000005,56.09457
466,516.4375,55.168948738,56.204197
467,516.5,55.081070293999986,56.329823
468,516.5625,54.78306741300001,56.274223
469,516.625,54.49509175,56.084145
470,516.6875,54.427451573,55.892403
471,516.75,54.497701416999995,55.88845
472,516.8125,54.35649892799999,56.02823
473,516.875,54.322683361999985,55.944576
474,516.9375,54.247900668,55.939148
475,517.0,54.30603504,55.929405
476,517.0625,54.22589118800001,55.987713
477,517.125,54.121538176,55.902092
478,517.1875,53.94245316699999,55.77573
479,517.25,53.762170806,55.564575
480,517.3125,53.61470251300001,55.36627
481,517.375,53.634189314999986,55.17897
482,517.4375,53.902617384,55.24194
483,517.5,54.099960706,55.483147
484,517.5625,54.155674772000005,55.66614
485,517.625,54.156002285999996,55.791355
486,517.6875,54.15256208099999,55.824474
487,517.75,54.133419293,55.862297
488,517.8125,54.255085198999986,55.90377
489,517.875,54.465258674,56.042347
490,517.9375,54.49435464000001,56.24111
491,518.0,54.60169438399999,56.283092
492,518.0625,54.691875765999995,56.370407
493,518.125,54.727373411,56.422047
494,518.1875,54.809990619,56.41697
495,518.25,54.726516742,56.42467
496,518.3125,54.844573208999996,56.259026
497,518.375,55.235440195,56.284763
498,518.4375,55.865432556,56.590332
499,518.5,56.069768981,57.057095
500,518.5625,55.956204283999995,57.219437
501,518.625,56.020562061999996,57.185154
502,518.6875,55.99619098299999,57.26671
503,518.75,56.012780918999994,57.26021
504,518.8125,56.166576066,57.307163
505,518.875,56.336980391000004,57.46335
506,518.9375,56.234437313,57.610832
507,519.0,56.27778109,57.543045
508,519.0625,56.173831231,57.583214
509,519.125,55.893747761000014,57.451366
510,519.1875,55.595640715,57.160835
511,519.25,55.418253856000014,56.837025
512,519.3125,55.313141777999995,56.611916
513,519.375,55.408592551999995,56.434364
