,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.003984992858022451,0.013816854916512966
1,0.003223916981369257,0.010798892006278038
2,0.002536919666454196,0.007451287936419249
3,0.0019434228306636214,0.005075312685221434
4,0.0014819620409980416,0.003936145454645157
5,0.0011566216126084328,0.003635076340287924
6,0.0009457491105422378,0.0037328347098082304
7,0.000853662786539644,0.0038984441198408604
8,0.0008277628221549094,0.003921177238225937
9,0.000813966675195843,0.003847968764603138
10,0.0008002227987162769,0.003740057349205017
11,0.0007860015612095594,0.003626912133768201
12,0.0007718484848737717,0.0035183627624064684
13,0.0007580224191769958,0.003416436957195401
14,0.000744591117836535,0.0033207263331860304
15,0.0007315571419894695,0.0032303021289408207
16,0.0007189150783233345,0.0031442998442798853
17,0.0007066645193845034,0.003062043571844697
18,0.0006948131485842168,0.0029830532148480415
19,0.0006833726656623185,0.002907000482082367
20,0.0006723579717800021,0.0028336571995168924
21,0.0006617820472456515,0.002762880874797702
22,0.0006516550201922655,0.0026945690624415874
23,0.0006419835845008492,0.002628645859658718
24,0.0006327684968709946,0.0025650435127317905
25,0.0006240071379579604,0.0025036893784999847
26,0.0006156908348202705,0.002444503828883171
27,0.0006078076548874378,0.0023873960599303246
28,0.0006003426969982684,0.0023322603665292263
29,0.0005932776257395744,0.002278983360156417
30,0.0005865932325832546,0.0022274404764175415
31,0.0005802676314488053,0.0021775069180876017
32,0.0005742794019170105,0.002129057887941599
33,0.000568605784792453,0.0020819702185690403
34,0.0005632240790873766,0.0020361326169222593
35,0.0005581126315519214,0.0019914505537599325
36,0.0005532500799745321,0.0019478464964777231
37,0.0005486165755428374,0.0019052643328905106
38,0.0005441924440674484,0.0018636720487847924
39,0.0005399601068347692,0.0018230624264106154
40,0.000535902741830796,0.0017834474565461278
41,0.0005320051568560302,0.0017448575235903263
42,0.0005282516940496862,0.0017073358176276088
43,0.0005246299551799893,0.0016709278570488095
44,0.0005211268435232341,0.0016356814885511994
45,0.0005177300190553069,0.0016016402514651418
46,0.0005144297610968351,0.0015688348794355989
47,0.0005112153012305498,0.0015372885391116142
48,0.0005080787232145667,0.001507009263150394
49,0.0005050119943916798,0.0014779899502173066
50,0.0005020092939957976,0.0014502158155664802
51,0.0004990651505067945,0.0014236614806577563
52,0.0004961755475960672,0.0013982908567413688
53,0.0004933374002575874,0.0013740650610998273
54,0.0004905471578240395,0.0013509384589269757
55,0.00048780266661196947,0.0013288677437230945
56,0.0004851013363804668,0.0013078044867143035
57,0.0004824411007575691,0.0012877053814008832
58,0.00047982088290154934,0.0012685267720371485
59,0.00047723890747874975,0.0012502275640144944
60,0.00047469549463130534,0.001232767361216247
61,0.00047218927647918463,0.001216110889799893
62,0.0004697206022683531,0.0012002192670479417
63,0.00046728813322260976,0.0011850572191178799
64,0.0004648918111342937,0.0011705895885825157
65,0.0004625309375114739,0.0011567818000912666
66,0.0004602041735779494,0.0011436025379225612
67,0.00045791183947585523,0.001131015713326633
68,0.0004556521598715335,0.0011189940851181746
69,0.0004534257750492543,0.001107510062865913
70,0.00045123157906346023,0.001096534077078104
71,0.00044906852417625487,0.0010860428446903825
72,0.0004469357954803854,0.00107601098716259
73,0.00044483286910690367,0.0010664172004908323
74,0.0004427584644872695,0.001057238201610744
75,0.0004407122905831784,0.0010484554804861546
76,0.00043869312503375113,0.0010400486644357443
77,0.00043670021113939583,0.0010320005239918828
78,0.00043473258847370744,0.001024294993840158
79,0.0004327901697251946,0.0010169153101742268
80,0.00043087193625979125,0.0010098525090143085
81,0.00042897669482044876,0.001003093784675002
82,0.0004271029611118138,0.0009966340148821473
83,0.00042525058961473405,0.0009904666803777218
84,0.0004234184161759913,0.0009845821186900139
85,0.00042160702287219465,0.0009789656614884734
86,0.00041981955291703343,0.0009735484491102397
87,0.00041806118679232895,0.0009680979419499636
88,0.0004163313133176416,0.0009626063401810825
89,0.00041459090425632894,0.0009578675962984562
90,0.0004128574510104954,0.0009535894496366382
91,0.0004111516464035958,0.0009493899415247142
92,0.00040948117384687066,0.0009451693622395396
93,0.00040782452560961246,0.0009414113010279834
94,0.0004062167718075216,0.0009372290805913508
95,0.00040461483877152205,0.0009345364524051547
96,0.0004031411954201758,0.0009293762850575149
97,0.00040159502532333136,0.000928819936234504
98,0.0004001007182523608,0.0009221182554028928
99,0.0003999006003141403,0.0009208666160702705
