,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.00677879061549902,0.011158664710819721
1,0.001393705839291215,0.0039967941120266914
2,0.0006744846468791366,0.001743698725476861
3,0.000232908088946715,0.0008763898513279855
4,0.00017758645117282867,0.0006636704783886671
5,0.00018604609067551792,0.0006295451894402504
6,0.00019097897165920585,0.0006158058531582355
7,0.00019558850908651948,0.0006267736898735166
8,0.00019797102140728384,0.0006476172129623592
9,0.00019917622557841241,0.0006723937694914639
10,0.0001999617670662701,0.0006968943635001779
11,0.00020061596296727657,0.0007189617026597261
12,0.00020111422054469585,0.0007378976442851126
13,0.00020128309552092105,0.0007544360705651343
14,0.00020090036559849977,0.0007701848517172039
15,0.00019979824719484895,0.0007869733963161707
16,0.00019796026754193008,0.0008063542773015797
