,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.016280483454465866,0.01550839189440012
1,0.001744654611684382,0.009332719258964062
2,0.001075696898624301,0.005342893302440643
3,0.0006394435768015683,0.002914655487984419
4,0.00035817379830405116,0.0015924947801977396
5,0.0002121350116794929,0.0010328346397727728
6,0.00014564809680450708,0.0008008530712686479
7,0.0001224005245603621,0.0006867650081403553
8,0.00011604280734900385,0.0006158800679259002
9,0.00011296574666630477,0.0005604217294603586
10,0.0001098665816243738,0.0005105641903355718
11,0.00010615329665597528,0.0004632407217286527
12,0.00010157510405406356,0.00041811043047346175
13,9.590225818101317e-05,0.00037605734542012215
14,8.909672033041716e-05,0.000338247133186087
15,8.143588638631627e-05,0.0003055488923564553
16,7.340417505474761e-05,0.00027822688571177423
17,6.544821371790022e-05,0.0002557804109528661
18,5.7773864682530984e-05,0.0002371513401158154
19,5.037802839069627e-05,0.00022120463836472481
20,4.3293322960380465e-05,0.000206403638003394
21,3.716192441061139e-05,0.00018924259347841144
22,3.382594513823278e-05,0.00016668325406499207
23,3.1962314096745104e-05,0.00014562293654307723
24,2.812803904816974e-05,0.00012991332914680243
25,2.4796832803986035e-05,0.00011982669093413278
26,2.3952472474775277e-05,0.00011210702359676361
27,2.3175229216576554e-05,0.00010249342449242249
28,2.6718304070527665e-05,0.00015178744797594845
29,6.149619002826512e-05,8.364510722458363e-05
30,2.5439523597015068e-05,0.00010398867743788287
31,2.0399305867613293e-05,7.666236342629418e-05
32,2.8424015908967704e-05,0.00012673634046223015
33,3.3273605367867276e-05,7.690492930123582e-05
34,4.1247349145123735e-05,0.00012584461364895105
35,3.073719562962651e-05,6.923596083652228e-05
36,1.701771907391958e-05,8.516880188835785e-05
37,1.7476011635153554e-05,6.779454270144925e-05
38,3.843422746285796e-05,0.00015298959624487907
39,4.727757550426759e-05,6.58152493997477e-05
40,1.389457884215517e-05,7.267360342666507e-05
41,1.4898033441568259e-05,6.591770215891302e-05
42,2.1697955162380822e-05,0.00011062293197028339
43,2.3242104361997917e-05,8.522351708961651e-05
44,6.374877557391301e-05,0.0001323629985563457
45,3.2615633244859055e-05,6.793956708861515e-05
46,1.371147754980484e-05,6.560188921866938e-05
47,1.3488950571627356e-05,6.638189370278269e-05
48,1.4693547200295143e-05,7.161241956055164e-05
49,1.674863597145304e-05,8.651368989376351e-05
50,1.5377907402580604e-05,7.09515661583282e-05
51,4.045338573632762e-05,0.00022515171440318227
52,7.629109313711524e-05,6.99573865858838e-05
53,1.2155020158388652e-05,6.606531678698957e-05
54,1.2807848179363646e-05,6.849816418252885e-05
55,1.3482187569024973e-05,6.544381903950125e-05
56,1.7263582776649855e-05,9.139958274317905e-05
57,1.586990401847288e-05,7.526766421506181e-05
58,6.364020373439416e-05,0.00014125602319836617
59,3.504029518808238e-05,6.925807247171178e-05
60,1.3369698535825592e-05,6.770827167201787e-05
61,1.3049867447989527e-05,6.780978583265096e-05
62,1.3840967767464463e-05,7.125589036149904e-05
63,1.5796764273545705e-05,8.513536886312068e-05
64,1.4619571629737038e-05,6.999905599514022e-05
65,4.4592896301764995e-05,0.00020654404943343252
