,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.014207136817276478,0.03646880015730858
1,0.004699153825640678,0.01768440008163452
2,0.0020864498801529408,0.008411896415054798
3,0.0011992532527074218,0.005725609604269266
4,0.0007846216903999448,0.0039908066391944885
5,0.0005016925861127675,0.002858986845239997
6,0.00033417955273762345,0.0019624142441898584
7,0.00024611878325231373,0.001253246096894145
8,0.00017624475003685802,0.0009139666217379272
9,0.0001235342351719737,0.0008445805869996548
10,9.732601756695658e-05,0.000938721583224833
11,9.19176236493513e-05,0.0009813993237912655
12,8.46419352455996e-05,0.0009088190854527056
13,7.264377200044692e-05,0.0008277117158286273
14,6.263220711844042e-05,0.0007952858577482402
15,5.5981996410991997e-05,0.0007658543763682246
16,5.226744542596862e-05,0.0007227876340039074
17,4.8740719648776576e-05,0.0006726840510964394
18,4.5307875552680343e-05,0.0006252153543755412
19,4.243244984536432e-05,0.0005874135531485081
20,3.971758269472048e-05,0.0005574151291511953
21,3.734284109668806e-05,0.0005350055289454758
22,3.503844345686957e-05,0.0005171967204660177
23,3.3016585803125054e-05,0.000507346005178988
24,3.098494926234707e-05,0.0005078745889477432
25,2.9163298677303828e-05,0.0005272565176710486
26,2.7306405172566883e-05,0.0005811406881548464
27,2.5618039217079058e-05,0.0006835575914010406
28,2.4230559574789368e-05,0.0008567895856685936
29,2.483038042555563e-05,0.0009952392429113388
30,2.81785996776307e-05,0.0009515552083030343
31,2.6710964448284358e-05,0.0007222992135211825
32,2.2627746147918515e-05,0.0008836879278533161
33,2.5905197617248632e-05,0.0005603933241218328
,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.014207136817276478,0.03646880015730858
1,0.004699153825640678,0.01768440008163452
2,0.0020864498801529408,0.008411896415054798
3,0.0011992532527074218,0.005725609604269266
4,0.0007846216903999448,0.0039908066391944885
5,0.0005016925861127675,0.002858986845239997
6,0.00033417955273762345,0.0019624142441898584
7,0.00024611878325231373,0.001253246096894145
8,0.00017624475003685802,0.0009139666217379272
9,0.0001235342351719737,0.0008445805869996548
10,9.732601756695658e-05,0.000938721583224833
11,9.19176236493513e-05,0.0009813993237912655
12,8.46419352455996e-05,0.0009088190854527056
13,7.264377200044692e-05,0.0008277117158286273
14,6.263220711844042e-05,0.0007952858577482402
15,5.5981996410991997e-05,0.0007658543763682246
16,5.226744542596862e-05,0.0007227876340039074
17,4.8740719648776576e-05,0.0006726840510964394
18,4.5307875552680343e-05,0.0006252153543755412
19,4.243244984536432e-05,0.0005874135531485081
20,3.971758269472048e-05,0.0005574151291511953
21,3.734284109668806e-05,0.0005350055289454758
22,3.503844345686957e-05,0.0005171967204660177
23,3.3016585803125054e-05,0.000507346005178988
24,3.098494926234707e-05,0.0005078745889477432
25,2.9163298677303828e-05,0.0005272565176710486
26,2.7306405172566883e-05,0.0005811406881548464
27,2.5618039217079058e-05,0.0006835575914010406
28,2.4230559574789368e-05,0.0008567895856685936
29,2.483038042555563e-05,0.0009952392429113388
30,2.81785996776307e-05,0.0009515552083030343
31,2.6710964448284358e-05,0.0007222992135211825
32,2.2627746147918515e-05,0.0008836879278533161
33,2.5905197617248632e-05,0.0005603933241218328
