,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.0034135286696255207,0.00957146380096674
1,0.0011542518623173237,0.0022187691647559404
2,0.0005690536345355213,0.0015809163451194763
3,0.0005814383621327579,0.0010970348957926035
4,0.0004316024133004248,0.0008338689804077148
5,0.0003647732955869287,0.0006550306570716202
6,0.00030727332341484725,0.000531564059201628
7,0.0002604711626190692,0.0004423714417498559
8,0.00022110001009423286,0.0003759811806958169
9,0.0001873494911706075,0.00032540594111196697
10,0.00015802911366336048,0.00028500595362856984
11,0.00013277099060360342,0.0002509378537070006
12,0.00011212349636480212,0.00022113136947155
13,9.65052968240343e-05,0.0001943308743648231
14,8.505785808665678e-05,0.00017159478738904
15,7.618490053573623e-05,0.00015246565453708172
16,6.831625796621665e-05,0.00013618321099784225
17,5.948789475951344e-05,0.00012660255015362054
18,4.98052395414561e-05,0.00012451375368982553
19,4.2779225623235106e-05,0.0001295687397941947
20,7.472699508070946e-05,0.00014659337466582656
21,0.0002233277482446283,0.00022680245456285775
22,6.555412255693227e-05,0.00022357414127327502
23,0.00022556005569640547,0.00014121399726718664
24,7.27041406207718e-05,0.00012844653974752873
25,6.715036579407752e-05,0.00012277872883714736
26,4.6450095396721736e-05,0.00012808683095499873
27,5.046999649493955e-05,0.0001348179066553712
28,0.00019881078333128244,0.00028829462826251984
29,0.0001668567128945142,0.00017067784210667014
30,0.00012396270176395774,0.00016825197963044047
31,0.00011294173600617796,0.00013228273019194603
32,6.536358705488965e-05,0.00012403482105582952
33,4.852001438848674e-05,0.00012512037937995046
34,4.070332215633243e-05,0.0001286242186324671
35,6.8974906753283e-05,0.00013745819160249084
