,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.004637095611542463,0.011166926473379135
1,0.0007896216702647507,0.0008906690054573119
2,0.0003533056878950447,0.0004503152158576995
3,0.0003895847185049206,0.0004831821715924889
4,0.0002842892718035728,0.00043398444540798664
5,0.0002861664688680321,0.00042451455374248326
6,0.00025249860482290387,0.00038886629045009613
7,0.00025530433049425483,0.00038843791116960347
8,0.00022584640828426927,0.0002841600216925144
9,0.0002270784170832485,0.0002721106866374612
10,0.00021061586448922753,0.00018789837486110628
11,0.0002102155558532104,0.00016048570978455245
12,0.0002101813443005085,0.00014970777556300163
13,0.00020667545322794467,0.0001438944455003366
14,0.00020224785839673132,0.00014247713261283934
15,0.00019894749857485294,0.0001459811901440844
16,0.0002004664856940508,0.0001554641785332933
17,0.00021097551507409662,0.0001765080523910001
18,0.00021875021047890186,0.00019672216149047017
19,0.00017459466471336782,0.00017075927462428808
20,0.00014996848767623305,0.00015458751295227557
21,0.00014880881644785404,0.0001236503740074113
22,0.000300451967632398,0.00038047321140766144
23,0.00022817417629994452,0.00024738709907978773
24,0.0001396432053297758,0.0003073091502301395
25,0.00013391052198130637,0.00013515359023585916
26,0.00014801409270148724,0.00012812638306058943
27,0.00027453640359453857,0.00017875817138701677
28,0.00019102920487057418,0.0001885711244540289
29,0.0001486120600020513,0.0002712986315600574
30,0.00014199080760590732,0.00012889844947494566
31,0.00015486673510167748,0.00014459638623520732
