,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.015699276700615883,0.034272193908691406
1,0.0037384978495538235,0.013920302502810955
2,0.0014684301568195224,0.00664719520136714
3,0.0010241811396554112,0.005243027117103338
4,0.0010440901387482882,0.00476357527077198
5,0.0008666624198667705,0.004204963333904743
6,0.0007497047772631049,0.0037360736168920994
7,0.0006079665618017316,0.003214061027392745
8,0.0005088073085062206,0.002822266425937414
9,0.0003442041343078017,0.0021434524096548557
10,0.0002351628936594352,0.0018456958932802081
11,0.0002852834586519748,0.0017641010927036405
12,0.00030468031764030457,0.0016679813852533698
13,0.00026904299738816917,0.0015702807577326894
14,0.0002784662938211113,0.0015132460976019502
15,0.00026516811340115964,0.001427414477802813
16,0.0002548162592574954,0.0013562004314735532
17,0.00024943085736595094,0.0013332102680578828
18,0.00024072238011285663,0.0012229258427396417
19,0.00023514490749221295,0.0012402167776599526
20,0.0002200628659920767,0.0011513726785779
21,0.00021765600831713527,0.0010938593186438084
22,0.00019444928329903632,0.001093393424525857
23,0.0002032314077951014,0.001057186396792531
24,0.00017310926341451705,0.0010497376788407564
25,0.0001861398632172495,0.0010187526931986213
26,0.0001580425596330315,0.001002663397230208
27,0.00015962311590556055,0.0010252707870677114
28,0.00015770523168612272,0.0010348617797717452
29,0.0001419102045474574,0.001043462660163641
30,0.00014145622844807804,0.0010706223547458649
31,0.0001328247890342027,0.0010847632074728608
32,0.00012534936831798404,0.0011085877195000648
33,0.00011944730067625642,0.0011529061011970043
34,0.00011322260979795828,0.001175635145045817
35,0.00010774678230518475,0.0012166931992396712
36,9.969340317184106e-05,0.0012299934169277549
,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.015699276700615883,0.034272193908691406
1,0.0037384978495538235,0.013920302502810955
2,0.0014684301568195224,0.00664719520136714
3,0.0010241811396554112,0.005243027117103338
4,0.0010440901387482882,0.00476357527077198
5,0.0008666624198667705,0.004204963333904743
6,0.0007497047772631049,0.0037360736168920994
7,0.0006079665618017316,0.003214061027392745
8,0.0005088073085062206,0.002822266425937414
9,0.0003442041343078017,0.0021434524096548557
10,0.0002351628936594352,0.0018456958932802081
11,0.0002852834586519748,0.0017641010927036405
12,0.00030468031764030457,0.0016679813852533698
13,0.00026904299738816917,0.0015702807577326894
14,0.0002784662938211113,0.0015132460976019502
15,0.00026516811340115964,0.001427414477802813
16,0.0002548162592574954,0.0013562004314735532
17,0.00024943085736595094,0.0013332102680578828
18,0.00024072238011285663,0.0012229258427396417
19,0.00023514490749221295,0.0012402167776599526
20,0.0002200628659920767,0.0011513726785779
21,0.00021765600831713527,0.0010938593186438084
22,0.00019444928329903632,0.001093393424525857
23,0.0002032314077951014,0.001057186396792531
24,0.00017310926341451705,0.0010497376788407564
25,0.0001861398632172495,0.0010187526931986213
26,0.0001580425596330315,0.001002663397230208
27,0.00015962311590556055,0.0010252707870677114
28,0.00015770523168612272,0.0010348617797717452
29,0.0001419102045474574,0.001043462660163641
30,0.00014145622844807804,0.0010706223547458649
31,0.0001328247890342027,0.0010847632074728608
32,0.00012534936831798404,0.0011085877195000648
33,0.00011944730067625642,0.0011529061011970043
34,0.00011322260979795828,0.001175635145045817
35,0.00010774678230518475,0.0012166931992396712
36,9.969340317184106e-05,0.0012299934169277549
,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.015699276700615883,0.034272193908691406
1,0.0037384978495538235,0.013920302502810955
2,0.0014684301568195224,0.00664719520136714
3,0.0010241811396554112,0.005243027117103338
4,0.0010440901387482882,0.00476357527077198
5,0.0008666624198667705,0.004204963333904743
6,0.0007497047772631049,0.0037360736168920994
7,0.0006079665618017316,0.003214061027392745
8,0.0005088073085062206,0.002822266425937414
9,0.0003442041343078017,0.0021434524096548557
10,0.0002351628936594352,0.0018456958932802081
11,0.0002852834586519748,0.0017641010927036405
12,0.00030468031764030457,0.0016679813852533698
13,0.00026904299738816917,0.0015702807577326894
14,0.0002784662938211113,0.0015132460976019502
15,0.00026516811340115964,0.001427414477802813
16,0.0002548162592574954,0.0013562004314735532
17,0.00024943085736595094,0.0013332102680578828
18,0.00024072238011285663,0.0012229258427396417
19,0.00023514490749221295,0.0012402167776599526
20,0.0002200628659920767,0.0011513726785779
21,0.00021765600831713527,0.0010938593186438084
22,0.00019444928329903632,0.001093393424525857
23,0.0002032314077951014,0.001057186396792531
24,0.00017310926341451705,0.0010497376788407564
25,0.0001861398632172495,0.0010187526931986213
26,0.0001580425596330315,0.001002663397230208
27,0.00015962311590556055,0.0010252707870677114
28,0.00015770523168612272,0.0010348617797717452
29,0.0001419102045474574,0.001043462660163641
30,0.00014145622844807804,0.0010706223547458649
31,0.0001328247890342027,0.0010847632074728608
32,0.00012534936831798404,0.0011085877195000648
33,0.00011944730067625642,0.0011529061011970043
34,0.00011322260979795828,0.001175635145045817
35,0.00010774678230518475,0.0012166931992396712
36,9.969340317184106e-05,0.0012299934169277549
,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.015699276700615883,0.034272193908691406
1,0.0037384978495538235,0.013920302502810955
2,0.0014684301568195224,0.00664719520136714
3,0.0010241811396554112,0.005243027117103338
4,0.0010440901387482882,0.00476357527077198
5,0.0008666624198667705,0.004204963333904743
6,0.0007497047772631049,0.0037360736168920994
7,0.0006079665618017316,0.003214061027392745
8,0.0005088073085062206,0.002822266425937414
9,0.0003442041343078017,0.0021434524096548557
10,0.0002351628936594352,0.0018456958932802081
11,0.0002852834586519748,0.0017641010927036405
12,0.00030468031764030457,0.0016679813852533698
13,0.00026904299738816917,0.0015702807577326894
14,0.0002784662938211113,0.0015132460976019502
15,0.00026516811340115964,0.001427414477802813
16,0.0002548162592574954,0.0013562004314735532
17,0.00024943085736595094,0.0013332102680578828
18,0.00024072238011285663,0.0012229258427396417
19,0.00023514490749221295,0.0012402167776599526
20,0.0002200628659920767,0.0011513726785779
21,0.00021765600831713527,0.0010938593186438084
22,0.00019444928329903632,0.001093393424525857
23,0.0002032314077951014,0.001057186396792531
24,0.00017310926341451705,0.0010497376788407564
25,0.0001861398632172495,0.0010187526931986213
26,0.0001580425596330315,0.001002663397230208
27,0.00015962311590556055,0.0010252707870677114
28,0.00015770523168612272,0.0010348617797717452
29,0.0001419102045474574,0.001043462660163641
30,0.00014145622844807804,0.0010706223547458649
31,0.0001328247890342027,0.0010847632074728608
32,0.00012534936831798404,0.0011085877195000648
33,0.00011944730067625642,0.0011529061011970043
34,0.00011322260979795828,0.001175635145045817
35,0.00010774678230518475,0.0012166931992396712
36,9.969340317184106e-05,0.0012299934169277549
,loss_Bidirectional LSTM,val_loss_Bidirectional LSTM
0,0.015699274837970734,0.034272193908691406
1,0.003738496918231249,0.013920295052230358
2,0.0014684293419122696,0.006647191941738129
3,0.0010241810232400894,0.005243026185780764
4,0.0010440892074257135,0.004763571545481682
5,0.0008666617213748395,0.004204961936920881
6,0.000749704078771174,0.0037360715214163065
7,0.0006079663289710879,0.003214058233425021
8,0.0005088071338832378,0.0028222647961229086
9,0.00034420363954268396,0.0021434505470097065
10,0.00023516295186709613,0.0018456934485584497
11,0.0002852837787941098,0.0017640992300584912
12,0.00030467985197901726,0.0016679797554388642
13,0.0002690428518690169,0.0015702787786722183
14,0.0002784662356134504,0.00151324481703341
15,0.00026516805519349873,0.0014274130808189511
16,0.0002548164629843086,0.0013561996165663004
17,0.00024943071184679866,0.0013332102680578828
18,0.0002407225692877546,0.001222925609908998
19,0.00023514433996751904,0.0012402160791680217
20,0.0002200629241997376,0.0011513723293319345
21,0.00021765625569969416,0.0010938573395833373
22,0.00019444887584540993,0.0010933926096186042
23,0.00020323168428149074,0.0010571846505627036
24,0.00017310927796643227,0.0010497376788407564
25,0.00018613968859426677,0.0010187519947066903
